gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
CNOT2	ENSG00000111596	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
CNOT3	ENSG00000088038	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	111.29	68.29	53.17	204.59
CNOT4	ENSG00000080802	RefSeq	-	-	410.56	209.5	350.52
CNOT4P1	ENSG00000236704	All_GENCODE	-	-	-	-	-
CNOT6	ENSG00000113300	MANE	-	-	91.77	75.28	-
CNOT6L	ENSG00000138767	RefSeq	-	-	-	-	-
CNOT7	ENSG00000198791	MANE	-	172.29	16.19	9.92	41.42
CNOT8	ENSG00000155508	RefSeq	-	-	97.99	106.29	849.02
CNP	ENSG00000173786	MANE	-	137.54	8.6	31.67	46.25
CNPPD1	ENSG00000115649	MANE	-	6.6	13.19	10.34	8.89
CNPY1	ENSG00000146910	RefSeq	-	-	-	-	-
CNPY2	ENSG00000257727	MANE	-	50.38	3.72	5.66	23.74
CNPY3	ENSG00000137161	MANE	Genetic epilepsy syndromes	2.33	7.76	3.11	79.62
CNPY4	ENSG00000166997	MANE	-	410.51	17.37	131.36	-
CNR1	ENSG00000118432	RefSeq	-	-	-	-	-
CNR2	ENSG00000188822	MANE	-	-	-	121.29	-
CNRIP1	ENSG00000119865	RefSeq	-	-	178.71	-	-
CNST	ENSG00000162852	MANE	-	-	232.04	150.19	262.36
CNTD1	ENSG00000176563	MANE	-	-	-	-	-
CNTD2	ENSG00000105219	MANE	-	-	-	-	-
CNTF	ENSG00000242689	MANE	-	-	-	-	-
CNTFR	ENSG00000122756	MANE	-	-	-	-	57.0
CNTFR-AS1	ENSG00000237159	All_GENCODE	-	-	-	-	-
CNTLN	ENSG00000044459	MANE	-	-	415.85	-	-
CNTN1	ENSG00000018236	MANE	-	-	-	-	-
CNTN2	ENSG00000184144	MANE	-	-	-	-	-
CNTN3	ENSG00000113805	RefSeq	-	-	216.21	-	-
CNTN4	ENSG00000144619	MANE	-	-	-	-	-
CNTN4-AS1	ENSG00000237990	All_GENCODE	-	-	-	-	-
CNTN4-AS2	ENSG00000227588	All_GENCODE	-	-	-	-	-
CNTN5	ENSG00000149972	MANE	-	-	-	-	-
CNTN6	ENSG00000134115	MANE	-	-	-	-	-
CNTNAP1	ENSG00000108797	MANE	Hereditary neuropathy;Arthrogryposis;Fetal anomalies	-	103.96	212.66	-
CNTNAP2	ENSG00000174469	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders;Fetal anomalies	-	-	-	-
CNTNAP3	ENSG00000106714	RefSeq	-	-	-	-	-
CNTNAP3B	ENSG00000154529	RefSeq	-	-	-	-	-
CNTNAP4	ENSG00000152910	RefSeq	-	-	-	-	-
CNTNAP5	ENSG00000155052	RefSeq	-	-	-	-	-
CNTRL	ENSG00000119397	RefSeq	-	-	-	133.57	-
CNTROB	ENSG00000170037	MANE	-	416.14	55.46	25.64	297.66
COA1	ENSG00000106603	RefSeq	-	-	48.65	17.71	30.98
COA3	ENSG00000183978	MANE	-	29.12	4.83	5.31	6.01
COA4	ENSG00000181924	MANE	-	35.0	3.28	2.31	7.39
COA5	ENSG00000183513	MANE	Cardiomyopathies - including childhood onset	90.05	9.06	8.09	9.52
COA6	ENSG00000168275	RefSeq	Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	47.9	23.91	54.39
COASY	ENSG00000068120	MANE	Hereditary ataxia - adult onset;DDG2P;Early onset dystonia;Dystonia - childhood onset;Structural basal ganglia disorders;Neurodegenerative disorders - adult onset;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Paediatric disorders;Fetal anomalies	27.85	10.8	6.97	21.23
COBL	ENSG00000106078	MANE	-	-	-	-	-
COBLL1	ENSG00000082438	RefSeq	-	-	-	-	-
COCH	ENSG00000100473	MANE	Hearing loss;Familial Meniere Disease	-	-	193.66	-
COG1	ENSG00000166685	MANE	DDG2P;Hypotonic infant;Skeletal dysplasia;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	-	89.86	107.54	285.67
COG2	ENSG00000135775	MANE	-	-	51.98	43.4	71.77
COG3	ENSG00000136152	MANE	-	-	61.36	95.02	167.47
COG4	ENSG00000103051	MANE	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	86.37	15.64	21.12	19.68
COG5	ENSG00000164597	RefSeq	Hereditary ataxia - adult onset;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders	-	44.81	53.17	254.61
COG6	ENSG00000133103	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders	-	46.24	47.54	-
COG7	ENSG00000168434	MANE	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Genetic epilepsy syndromes;Hereditary ataxia and cerebellar anomalies - childhood onset;Neonatal cholestasis;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	-	44.93	54.3	205.86
COG8	ENSG00000213380	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	449.95	28.49	37.67	74.92
COIL	ENSG00000121058	MANE	-	-	57.18	29.9	179.47
COL10A1	ENSG00000123500	RefSeq	DDG2P;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	-
COL11A1	ENSG00000060718	MANE	Stickler syndrome;Clefting;DDG2P;Skeletal dysplasia;Cataracts;Paediatric disorders;Fetal anomalies	-	-	-	-
COL11A2	ENSG00000204248	RefSeq	Stickler syndrome;Clefting;Hearing loss;DDG2P;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	-
COL11A2P1	ENSG00000226513	All_GENCODE	-	-	-	-	-
COL12A1	ENSG00000111799	MANE	Neuromuscular disorders;Congenital muscular dystrophy;Hypotonic infant;Ehlers Danlos syndromes;Congenital myopathy;Arthrogryposis	-	15.5	-	-
COL13A1	ENSG00000197467	RefSeq	Neuromuscular disorders;Congenital myaesthenic syndrome;Hypotonic infant	-	-	-	-
COL14A1	ENSG00000187955	MANE	-	-	-	-	-
COL15A1	ENSG00000204291	MANE	-	-	-	-	-
COL16A1	ENSG00000084636	MANE	-	-	19.21	-	-
COL17A1	ENSG00000065618	RefSeq	Corneal dystrophies;Epidermolysis bullosa and congenital skin fragility;Amelogenesis imperfecta;Epidermolysis bullosa	-	-	-	-
COL18A1	ENSG00000182871	RefSeq	Retinal disorders;DDG2P;Genetic epilepsy syndromes;Structural eye disease;Cataracts;Paediatric disorders;Fetal anomalies	-	81.98	-	234.76
COL18A1-AS1	ENSG00000183535	All_GENCODE	-	-	-	-	-
COL18A1-AS2	ENSG00000224574	All_GENCODE	-	-	-	-	-
COL19A1	ENSG00000082293	RefSeq	-	-	-	-	-
COL1A1	ENSG00000108821	RefSeq	DDG2P;Skeletal dysplasia;Osteogenesis imperfecta;Thoracic aortic aneurysm or dissection;Ehlers Danlos syndromes;Paediatric disorders;Inherited bleeding disorders;Fetal anomalies	-	0.84	-	530.15
COL1A2	ENSG00000164692	RefSeq	Skeletal dysplasia;Osteogenesis imperfecta;Thoracic aortic aneurysm or dissection;Ehlers Danlos syndromes;Paediatric disorders;Fetal anomalies	-	0.7	-	433.1
COL20A1	ENSG00000101203	RefSeq	-	-	-	-	-
COL21A1	ENSG00000124749	MANE	-	-	-	-	-
COL22A1	ENSG00000169436	MANE	-	-	-	-	-
COL23A1	ENSG00000050767	MANE	-	-	-	-	-
COL24A1	ENSG00000171502	MANE	-	-	-	-	-
COL25A1	ENSG00000188517	MANE	-	-	-	-	-
COL26A1	ENSG00000160963	MANE	-	-	-	-	-
COL27A1	ENSG00000196739	MANE	-	-	-	-	-
COL28A1	ENSG00000215018	MANE	-	-	-	-	-
COL2A1	ENSG00000139219	MANE	Stickler syndrome;Clefting;DDG2P;Limb disorders;Skeletal dysplasia;Cataracts;Paediatric disorders;Fetal anomalies	-	-	-	-
COL3A1	ENSG00000168542	RefSeq	Pneumothorax - familial;Familial cerebral small vessel disease;Thoracic aortic aneurysm or dissection;Cerebral vascular malformations;Ehlers Danlos syndromes;Thoracic aortic aneurysm and dissection	-	1.35	-	369.9
COL4A1	ENSG00000187498	MANE	Cystic kidney disease;Retinal disorders;White matter disorders and cerebral calcification - narrow panel;Anophthalmia or microphthalmia;DDG2P;Intracerebral calcification disorders;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Cystic renal disease;White matter disorders - adult onset;Familial cerebral small vessel disease;White matter disorders - childhood onset;Intellectual disability;Hydrocephalus;Genetic epilepsy syndromes;Structural eye disease;Cataracts;Haematuria;Paediatric disorders;Fetal anomalies;Renal and urinary tract disorders	-	29.67	-	141.88
COL4A2	ENSG00000134871	MANE	DDG2P;Hypotonic infant;White matter disorders - adult onset;Familial cerebral small vessel disease;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders;Fetal anomalies	-	17.34	-	92.04
COL4A2-AS1	ENSG00000232814	All_GENCODE	-	-	-	-	-
COL4A2-AS2	ENSG00000224821	All_GENCODE	-	-	-	-	-
COL4A3	ENSG00000169031	RefSeq	DDG2P;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease;Haematuria;Paediatric disorders;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	-	-	-
COL4A3BP	ENSG00000113163	RefSeq	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	-	-	-
COL4A4	ENSG00000081052	RefSeq	DDG2P;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease;Haematuria;Paediatric disorders;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	-	-	-
COL4A5	ENSG00000188153	RefSeq	Hearing loss;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease;Haematuria;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	-	-	-
COL4A6	ENSG00000197565	RefSeq	Hearing loss	-	-	-	-
COL5A1	ENSG00000130635	RefSeq	Thoracic aortic aneurysm or dissection;Ehlers Danlos syndromes;Inherited bleeding disorders;Thoracic aortic aneurysm and dissection	-	10.9	-	-
COL5A1-AS1	ENSG00000204011	All_GENCODE	-	-	-	-	-
COL5A2	ENSG00000204262	MANE	Thoracic aortic aneurysm or dissection;Ehlers Danlos syndromes;Inherited bleeding disorders;Thoracic aortic aneurysm and dissection	-	7.09	-	-
COL5A3	ENSG00000080573	MANE	-	-	91.04	-	239.8
COL6A1	ENSG00000142156	RefSeq	Neuromuscular disorders;Congenital muscular dystrophy;DDG2P;Hypotonic infant;Ehlers Danlos syndromes;Congenital myopathy;Limb girdle muscular dystrophy;Arthrogryposis;Paediatric disorders;Fetal anomalies	-	1.97	-	80.88
COL6A2	ENSG00000142173	RefSeq	Neuromuscular disorders;Congenital muscular dystrophy;Hypotonic infant;Ehlers Danlos syndromes;Congenital myopathy;Limb girdle muscular dystrophy;Arthrogryposis;Fetal anomalies	-	2.41	-	52.98
COL6A3	ENSG00000163359	RefSeq	Neuromuscular disorders;Congenital muscular dystrophy;DDG2P;Hypotonic infant;Childhood onset dystonia or chorea or related movement disorder;Ehlers Danlos syndromes;Congenital myopathy;Limb girdle muscular dystrophy;Arthrogryposis;Paediatric disorders;Fetal anomalies	-	5.4	-	-
COL6A4P1	ENSG00000230524	All_GENCODE	-	-	-	-	-
COL6A5	ENSG00000172752	RefSeq	-	-	-	-	-
COL6A6	ENSG00000206384	RefSeq	-	-	-	-	-
COL7A1	ENSG00000114270	RefSeq	Epidermolysis bullosa and congenital skin fragility;Infantile enterocolitis & monogenic inflammatory bowel disease;Epidermolysis bullosa	-	474.73	-	-
COL8A1	ENSG00000144810	RefSeq	-	-	18.67	-	-
COL8A2	ENSG00000171812	MANE	Corneal dystrophies;Corneal abnormalities	-	-	-	-
COL9A1	ENSG00000112280	RefSeq	Stickler syndrome;Clefting;DDG2P;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	-
COL9A2	ENSG00000049089	MANE	Stickler syndrome;Multiple Epiphyseal Dysplasia;DDG2P;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	-
COL9A3	ENSG00000092758	RefSeq	Stickler syndrome;Multiple Epiphyseal Dysplasia;DDG2P;Skeletal dysplasia;Paediatric disorders	-	-	-	-
COLCA2	ENSG00000214290	RefSeq	-	-	-	-	-
COLEC10	ENSG00000184374	MANE	Clefting;Paediatric disorders	-	-	-	-
COLEC11	ENSG00000118004	RefSeq	Clefting;DDG2P;Hypotonic infant;Skeletal dysplasia;White matter disorders - childhood onset;Intellectual disability;Craniosynostosis;Paediatric disorders;Fetal anomalies	-	-	-	-
COLEC12	ENSG00000158270	MANE	-	-	298.91	-	-
COLGALT1	ENSG00000130309	MANE	-	76.52	14.39	100.18	196.77
COLGALT2	ENSG00000198756	MANE	-	-	-	-	-
COLQ	ENSG00000206561	MANE	Neuromuscular disorders;Congenital myaesthenic syndrome;Hypotonic infant;Arthrogryposis	-	-	-	-
COMMD1	ENSG00000173163	RefSeq	-	48.3	8.69	5.29	14.34
COMMD10	ENSG00000145781	MANE	-	463.07	20.79	14.48	90.16
COMMD2	ENSG00000114744	MANE	-	360.2	17.24	14.24	136.08
COMMD3	ENSG00000148444	MANE	-	108.86	8.98	7.0	17.39
COMMD3-BMI1	ENSG00000269897	RefSeq	-	-	-	-	-
COMMD4	ENSG00000140365	MANE	-	49.48	6.51	7.41	43.82
COMMD5	ENSG00000170619	MANE	-	516.75	67.85	22.64	178.21
COMMD6	ENSG00000188243	RefSeq	-	-	-	-	-
COMMD7	ENSG00000149600	RefSeq	-	77.18	18.59	23.43	29.24
COMMD8	ENSG00000169019	MANE	-	-	10.97	8.9	175.26
COMMD9	ENSG00000110442	MANE	-	25.79	16.29	22.78	22.75
COMP	ENSG00000105664	MANE	Multiple Epiphyseal Dysplasia;DDG2P;Skeletal dysplasia;Paediatric disorders	-	-	-	-
COMT	ENSG00000093010	RefSeq	-	-	-	-	-
COMTD1	ENSG00000165644	MANE	-	211.69	159.4	26.95	54.43
COPA	ENSG00000122218	MANE	Primary immunodeficiency	57.42	6.32	12.15	27.45
COPB1	ENSG00000129083	RefSeq	-	249.63	8.66	18.1	102.76
COPB2	ENSG00000184432	MANE	-	40.82	3.4	6.68	37.56
COPE	ENSG00000105669	MANE	-	3.02	2.76	1.9	6.26
COPG1	ENSG00000181789	MANE	-	33.39	4.91	9.54	25.17
COPRS	ENSG00000172301	MANE	-	-	13.52	38.75	27.37
COPS2	ENSG00000166200	MANE	-	-	9.96	9.72	18.68
COPS3	ENSG00000141030	MANE	-	43.48	8.97	5.41	5.5
COPS4	ENSG00000138663	MANE	-	136.07	9.15	7.28	8.72
COPS5	ENSG00000121022	MANE	-	35.14	4.77	3.92	4.27
COPS6	ENSG00000168090	MANE	-	21.8	3.88	4.66	5.52
COPS7A	ENSG00000111652	MANE	-	118.1	7.27	41.11	23.43
COPS7B	ENSG00000144524	RefSeq	-	-	-	-	-
COPS8	ENSG00000198612	MANE	-	298.38	3.15	7.55	6.31
COPZ1	ENSG00000111481	MANE	-	15.55	3.65	2.51	10.61
COPZ2	ENSG00000005243	RefSeq	-	-	-	-	-
COQ10A	ENSG00000135469	RefSeq	-	-	-	678.01	104.36
COQ10B	ENSG00000115520	RefSeq	-	154.36	22.81	30.14	101.85
COQ2	ENSG00000173085	RefSeq	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;DDG2P;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Proteinuric renal disease;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Unexplained kidney failure in young people;Renal and urinary tract disorders	206.31	28.22	55.86	59.63
COQ3	ENSG00000132423	MANE	-	-	166.38	39.05	145.64
COQ4	ENSG00000167113	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Fetal anomalies	117.92	14.27	18.45	39.15
COQ5	ENSG00000110871	MANE	-	331.95	12.27	9.23	25.92
COQ6	ENSG00000119723	MANE	Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Proteinuric renal disease;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	38.43	38.6	38.07
COQ7	ENSG00000167186	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	152.1	103.75	141.5
COQ9	ENSG00000088682	MANE	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Fetal anomalies	696.19	33.75	23.63	14.82
CORIN	ENSG00000145244	MANE	-	-	-	-	-
CORO1A	ENSG00000102879	RefSeq	Primary immunodeficiency	0.86	-	0.67	-
CORO1B	ENSG00000172725	MANE	-	24.43	4.52	25.34	77.99
CORO1C	ENSG00000110880	RefSeq	-	-	-	-	-
CORO2A	ENSG00000106789	MANE	-	-	-	-	-
CORO2B	ENSG00000103647	RefSeq	-	-	-	-	-
CORO6	ENSG00000167549	RefSeq	-	-	-	-	6.47
CORO7	ENSG00000262246	MANE	-	16.07	237.36	19.33	534.81
CORO7-PAM16	ENSG00000103426	RefSeq	-	33.4	468.14	24.26	-
CORT	ENSG00000241563	RefSeq	-	-	-	-	-
COTL1	ENSG00000103187	RefSeq	-	1.23	4.15	3.64	536.98
COX10	ENSG00000006695	MANE	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;DDG2P;Dystonia - childhood onset;Mitochondrial disorder with complex IV deficiency;Structural basal ganglia disorders;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Inborn errors of metabolism;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	91.86	32.76	29.75
COX10-AS1	ENSG00000236088	All_GENCODE	-	-	133.62	76.38	-
COX11	ENSG00000166260	RefSeq	-	-	-	-	-
COX14	ENSG00000178449	MANE	Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	24.09	4.55	2.98	2.86
COX15	ENSG00000014919	RefSeq	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;DDG2P;Dystonia - childhood onset;Mitochondrial disorder with complex IV deficiency;Structural basal ganglia disorders;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Inborn errors of metabolism;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	-	357.06	-
COX16	ENSG00000133983	MANE	-	107.11	3.29	2.11	4.69
COX17	ENSG00000138495	RefSeq	-	38.41	12.81	1.36	2.39
COX18	ENSG00000163626	RefSeq	-	-	112.25	43.36	688.38
COX19	ENSG00000240230	MANE	-	185.29	39.01	16.85	51.14
COX20	ENSG00000203667	MANE	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Undiagnosed metabolic disorders;Hereditary ataxia;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	554.15	23.32	12.08	29.15
COX4I1	ENSG00000131143	RefSeq	-	2.71	1.16	0.64	0.82
COX4I2	ENSG00000131055	MANE	Rare anaemia	-	-	-	220.64
COX5A	ENSG00000178741	MANE	-	10.97	2.5	0.82	0.74
COX5B	ENSG00000135940	MANE	-	4.26	1.33	0.98	0.94
COX5BP6	ENSG00000237082	All_GENCODE	-	-	-	-	-
COX6A1	ENSG00000111775	MANE	Hereditary neuropathy NOT PMP22 copy number;Hereditary neuropathy;Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	4.1	1.57	1.15	20.41
COX6A2	ENSG00000156885	MANE	-	-	-	-	0.39
COX6B1	ENSG00000126267	RefSeq	DDG2P;Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	1.76	1.2	0.62	0.83
COX6B1P3	ENSG00000172912	All_GENCODE	-	-	-	-	-
COX6B2	ENSG00000160471	MANE	-	-	-	-	-
COX6C	ENSG00000164919	MANE	-	41.74	2.64	1.2	1.62
COX7A1	ENSG00000161281	MANE	-	-	11.9	-	0.45
COX7A2	ENSG00000112695	RefSeq	-	7.63	1.78	1.06	3.71
COX7A2L	ENSG00000115944	MANE	-	19.13	2.14	1.65	8.42
COX7B	ENSG00000131174	RefSeq	DDG2P;Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Fetal anomalies	45.92	1.77	0.94	0.9
COX7B2	ENSG00000170516	MANE	-	-	-	-	-
COX7C	ENSG00000127184	MANE	-	11.16	0.82	0.36	0.51
COX8A	ENSG00000176340	MANE	-	2.24	0.95	0.47	0.73
COX8C	ENSG00000187581	MANE	-	-	-	-	-
CP	ENSG00000047457	MANE	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Early onset dystonia;Dystonia - childhood onset;Adult onset movement disorder;Structural basal ganglia disorders;Neurodegenerative disorders - adult onset;Hypotonic infant;Undiagnosed metabolic disorders;Hereditary ataxia;White matter disorders - childhood onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Iron metabolism disorders;Inborn errors of metabolism;Paediatric disorders	-	-	-	-
CPA1	ENSG00000091704	MANE	-	-	-	-	-
CPA2	ENSG00000158516	MANE	-	-	-	-	-
CPA3	ENSG00000163751	MANE	-	-	-	-	-
CPA4	ENSG00000128510	RefSeq	-	-	-	-	-
CPA5	ENSG00000158525	RefSeq	-	-	-	-	-
CPA6	ENSG00000165078	MANE	Genetic epilepsy syndromes	-	-	-	-
CPAMD8	ENSG00000160111	RefSeq	Structural eye disease	-	-	-	-
CPB1	ENSG00000153002	MANE	-	-	-	-	-
CPB2	ENSG00000080618	MANE	-	-	-	-	-
CPB2-AS1	ENSG00000235903	All_GENCODE	-	-	-	-	-
CPD	ENSG00000108582	MANE	-	331.76	23.19	400.72	648.29
CPE	ENSG00000109472	MANE	-	-	29.62	-	33.6
CPEB1	ENSG00000214575	RefSeq	-	-	-	-	-
CPEB2	ENSG00000137449	RefSeq	-	-	-	-	-
CPEB2-AS1	ENSG00000247624	All_GENCODE	-	-	-	-	-
CPEB3	ENSG00000107864	MANE	-	-	-	-	-
CPEB4	ENSG00000113742	MANE	-	-	-	-	-
CPED1	ENSG00000106034	MANE	-	-	67.85	-	447.83
CPHL1P	ENSG00000240216	All_GENCODE	-	-	-	-	-
CPLX1	ENSG00000168993	MANE	-	-	-	-	-
CPLX2	ENSG00000145920	MANE	-	-	-	-	-
CPLX3	ENSG00000213578	MANE	-	-	-	-	-
CPLX4	ENSG00000166569	MANE	-	-	-	-	-
CPM	ENSG00000135678	RefSeq	-	-	-	-	-
CPN1	ENSG00000120054	MANE	-	-	-	-	-
CPN2	ENSG00000178772	MANE	-	-	-	-	-
CPNE1	ENSG00000214078	RefSeq	-	544.29	-	413.74	433.1
CPNE2	ENSG00000140848	MANE	-	354.31	98.65	-	283.76
CPNE3	ENSG00000085719	MANE	-	-	34.64	47.26	606.8
CPNE4	ENSG00000196353	RefSeq	-	-	-	-	-
CPNE5	ENSG00000124772	MANE	-	-	-	-	-
CPNE6	ENSG00000100884	RefSeq	-	-	-	-	-
CPNE7	ENSG00000178773	MANE	-	-	221.96	-	-
CPNE8	ENSG00000139117	MANE	-	-	-	-	-
CPNE9	ENSG00000144550	MANE	-	-	-	-	-
CPO	ENSG00000144410	MANE	-	-	-	-	-
CPOX	ENSG00000080819	RefSeq	Hereditary neuropathy NOT PMP22 copy number;Hereditary neuropathy;Cutaneous photosensitivity with a likely genetic cause;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Non-acute porphyrias;Paediatric disorders	-	18.86	5.19	167.06
CPPED1	ENSG00000103381	MANE	-	7.48	13.1	250.93	438.62
CPQ	ENSG00000104324	MANE	-	20.02	24.1	-	449.69
CPS1	ENSG00000021826	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Hyperammonaemia;Paediatric disorders	-	-	-	-
CPSF1	ENSG00000071894	RefSeq	-	166.94	82.11	57.25	97.53
CPSF2	ENSG00000165934	MANE	-	-	37.98	28.35	107.68
CPSF3	ENSG00000119203	MANE	-	337.14	16.42	10.01	107.15
CPSF3L	ENSG00000127054	RefSeq	-	-	-	-	-
CPSF4	ENSG00000160917	MANE	-	734.1	42.95	22.55	38.55
CPSF4L	ENSG00000187959	MANE	-	-	-	-	-
CPSF6	ENSG00000111605	MANE	-	185.29	9.94	6.94	49.19
CPSF7	ENSG00000149532	RefSeq	-	-	-	-	-
CPT1A	ENSG00000110090	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Hyperammonaemia;Paediatric disorders	516.75	91.63	206.87	650.3
CPT1B	ENSG00000205560	RefSeq	-	-	-	-	-
CPT1C	ENSG00000169169	RefSeq	Hereditary spastic paraplegia - childhood onset	-	-	-	-
