gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
EIF2B5	ENSG00000145191	RefSeq	Ataxia and cerebellar anomalies - narrow panel;Hereditary ataxia;Hereditary ataxia - adult onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;White matter disorders - adult onset;Inherited white matter disorders;Primary ovarian insufficiency;White matter disorders and cerebral calcification - narrow panel;Neurodegenerative disorders - adult onset	69.69999999999999	16.49	9.520000000000001	11.39
EIF2B5-AS1	ENSG00000230215	All GENCODE	-	-	-	-	-
EIF2B5-IT1	ENSG00000227509	All GENCODE	-	-	-	-	-
EIF2D	ENSG00000143486	MANE	-	194.82000000000002	41.48	20.06	106.42
EIF2S1	ENSG00000134001	MANE	-	163.03	6.63	4.59	13.09
EIF2S2	ENSG00000125977	MANE	-	30.94	2.89	2.55	7.14
EIF2S3	ENSG00000130741	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Diabetes - neonatal onset;Clefting	24.99	3.91	2.21	12.58
EIF2S3L	ENSG00000180574	All GENCODE	-	-	-	-	-
EIF3A	ENSG00000107581	MANE	-	154.19	4.760000000000001	9.69	9.18
EIF3B	ENSG00000106263	MANE	-	35.36	3.57	3.23	5.78
EIF3C	ENSG00000184110	RefSeq	-	-	-	-	-
EIF3CL	ENSG00000205609	RefSeq	-	-	-	-	-
EIF3D	ENSG00000100353	MANE	-	8.16	2.04	1.36	5.61
EIF3E	ENSG00000104408	MANE	-	14.45	1.87	0.8500000000000001	2.3800000000000003
EIF3F	ENSG00000175390	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	8.67	2.55	2.21	3.91
EIF3G	ENSG00000130811	MANE	-	5.949999999999999	2.3800000000000003	2.04	1.87
EIF3H	ENSG00000147677	MANE	-	4.93	1.53	0.68	2.04
EIF3I	ENSG00000084623	RefSeq	-	10.71	1.53	1.36	2.72
EIF3J	ENSG00000104131	MANE	-	211.31	10.71	6.63	8.33
EIF3J-AS1	ENSG00000179523	All GENCODE	-	-	-	-	-
EIF3K	ENSG00000178982	MANE	-	3.23	2.21	1.02	1.1900000000000002
EIF3L	ENSG00000100129	RefSeq	-	8.16	2.04	1.02	2.3800000000000003
EIF3M	ENSG00000149100	MANE	-	12.24	2.3800000000000003	1.02	5.1
EIF4A1	ENSG00000161960	MANE	-	2.04	0.51	0.51	4.08
EIF4A1P8	ENSG00000213484	All GENCODE	-	-	-	-	-
EIF4A1P9	ENSG00000262953	All GENCODE	-	-	-	-	-
EIF4A2	ENSG00000156976	MANE	-	30.26	2.89	2.04	1.36
EIF4A2P2	ENSG00000227382	All GENCODE	-	-	-	-	-
EIF4A2P5	ENSG00000255490	All GENCODE	-	-	-	-	-
EIF4A3	ENSG00000141543	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Clefting;Deafness and congenital structural abnormalities	13.600000000000001	3.91	2.89	17.17
EIF4B	ENSG00000063046	RefSeq	-	19.38	2.72	1.7000000000000002	3.23
EIF4E	ENSG00000151247	RefSeq	-	-	586.84	276.25	661.64
EIF4E1B	ENSG00000175766	MANE	-	-	-	-	-
EIF4E2	ENSG00000135930	MANE	-	20.57	5.78	4.59	10.88
EIF4E3	ENSG00000163412	MANE	-	86.53	260.27	-	31.28
EIF4EBP1	ENSG00000187840	MANE	-	21.76	6.800000000000001	6.29	14.62
EIF4EBP2	ENSG00000148730	MANE	-	19.89	12.41	13.94	12.24
EIF4EBP3	ENSG00000243056	MANE	-	90.61	61.54	132.09	12.41
EIF4ENIF1	ENSG00000184708	MANE	-	313.82	38.93	19.72	45.56
EIF4G1	ENSG00000114867	RefSeq	-	168.47	10.03	22.1	8.5
EIF4G2	ENSG00000110321	RefSeq	-	15.64	1.36	2.21	3.06
EIF4G3	ENSG00000075151	RefSeq	-	-	56.099999999999994	121.72	125.46
EIF4H	ENSG00000106682	RefSeq	-	165.24	51.34	14.96	187.67999999999998
EIF5	ENSG00000100664	MANE	-	30.6	4.08	4.42	6.800000000000001
EIF5A	ENSG00000132507	MANE	-	3.4000000000000004	0.68	0.51	1.1900000000000002
EIF5A2	ENSG00000163577	MANE	-	-	38.419999999999995	-	-
EIF5AP2	ENSG00000267679	All GENCODE	-	-	-	-	-
EIF5B	ENSG00000158417	MANE	-	222.87	5.78	3.91	6.63
EIF6	ENSG00000242372	MANE	-	10.88	2.72	3.06	15.47
ELAC1	ENSG00000141642	MANE	-	-	79.9	216.75	-
ELAC2	ENSG00000006744	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Possible mitochondrial disorder - nuclear genes;Undiagnosed metabolic disorders	120.69999999999999	16.83	14.11	16.15
ELANE	ENSG00000197561	MANE	Severe Paediatric Disorders;Cytopenias and congenital anaemias;COVID-19 research;Cytopenia - NOT Fanconi anaemia;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Primary immunodeficiency;Periodic fever syndromes	106.08	-	-	-
ELAVL1	ENSG00000066044	MANE	-	89.08	7.31	4.42	20.4
ELAVL2	ENSG00000107105	MANE	-	-	-	-	-
ELAVL3	ENSG00000196361	MANE	-	-	-	-	-
ELAVL4	ENSG00000162374	RefSeq	-	-	-	-	-
ELF1	ENSG00000120690	MANE	-	66.13	16.83	6.97	86.87
ELF2	ENSG00000109381	RefSeq	-	437.41	110.5	123.58999999999999	105.23
ELF3	ENSG00000163435	MANE	-	-	-	-	-
ELF4	ENSG00000102034	RefSeq	-	71.74	64.6	39.78	-
ELF5	ENSG00000135374	RefSeq	-	-	-	-	-
ELFN1	ENSG00000225968	RefSeq	-	-	-	-	-
ELFN2	ENSG00000166897	MANE	-	-	-	-	-
ELK1	ENSG00000126767	RefSeq	-	-	35.19	25.84	87.72
ELK2BP	ENSG00000234402	All GENCODE	-	-	-	-	-
ELK3	ENSG00000111145	MANE	-	548.59	7.65	666.23	284.75
ELK4	ENSG00000158711	RefSeq	-	-	133.11	52.02	203.32000000000002
ELL	ENSG00000105656	MANE	-	29.41	48.62	30.43	71.91000000000001
ELL2	ENSG00000118985	MANE	-	-	6.800000000000001	28.9	227.97
ELL2P4	ENSG00000226388	All GENCODE	-	-	-	-	-
ELL3	ENSG00000128886	MANE	-	-	-	83.47	-
ELMO1	ENSG00000155849	RefSeq	-	69.02	-	25.84	955.74
ELMO1-AS1	ENSG00000224101	All GENCODE	-	-	-	-	-
ELMO2	ENSG00000062598	MANE	-	85.85	38.76	51.68	43.52
ELMO2P1	ENSG00000259400	All GENCODE	-	-	-	-	-
ELMO3	ENSG00000102890	MANE	-	-	-	918.17	-
ELMOD1	ENSG00000110675	MANE	-	-	-	-	-
ELMOD2	ENSG00000179387	MANE	-	-	30.6	59.330000000000005	536.69
ELMOD3	ENSG00000115459	MANE	-	222.87	77.69	106.42	84.32
ELMSAN1	ENSG00000156030	RefSeq	-	-	129.88	46.919999999999995	184.79
ELN	ENSG00000049540	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Familial non syndromic congenital heart disease;Thoracic aortic aneurysm and dissection;Thoracic aortic aneurysm or dissection;Ehlers Danlos syndromes	-	801.7199999999999	-	333.88
ELOF1	ENSG00000130165	RefSeq	-	14.28	7.82	6.63	15.979999999999999
ELOVL1	ENSG00000066322	MANE	-	11.39	4.93	6.97	43.18
ELOVL2	ENSG00000197977	MANE	-	-	-	-	-
ELOVL2-AS1	ENSG00000230314	All GENCODE	-	-	-	-	-
ELOVL3	ENSG00000119915	MANE	-	-	-	-	-
ELOVL4	ENSG00000118402	MANE	Ataxia and cerebellar anomalies - narrow panel;DDG2P;Fetal anomalies;Hereditary ataxia;Hereditary ataxia - adult onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Palmoplantar keratodermas;Retinal disorders;Neurodegenerative disorders - adult onset	-	83.47	-	-
ELOVL5	ENSG00000012660	MANE	Severe Paediatric Disorders	60.18	7.65	6.800000000000001	312.97
ELOVL6	ENSG00000170522	RefSeq	-	-	40.29	97.24	-
ELOVL7	ENSG00000164181	MANE	-	-	-	-	-
ELP2	ENSG00000134759	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	220.32000000000002	10.03	10.37	23.63
ELP3	ENSG00000134014	MANE	-	314.67	20.57	13.26	31.959999999999997
ELP4	ENSG00000109911	RefSeq	-	-	-	-	-
ELP5	ENSG00000170291	RefSeq	-	154.19	16.83	9.86	28.39
ELP6	ENSG00000163832	MANE	-	136.51	18.53	13.600000000000001	47.26
ELSPBP1	ENSG00000169393	MANE	-	-	-	-	-
ELTD1	ENSG00000162618	MANE	-	-	53.89	-	138.55
EMB	ENSG00000170571	MANE	-	73.44	-	72.08	-
EMBP1	ENSG00000231752	All GENCODE	-	-	-	-	-
EMC1	ENSG00000127463	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	-	15.64	40.63	60.18
EMC10	ENSG00000161671	RefSeq	-	26.35	7.65	10.03	34.68
EMC2	ENSG00000104412	MANE	-	191.92999999999998	8.67	6.12	13.770000000000001
EMC3	ENSG00000125037	RefSeq	-	7.65	4.08	6.46	9.350000000000001
EMC3-AS1	ENSG00000180385	All GENCODE	-	-	-	-	-
EMC4	ENSG00000128463	MANE	-	18.53	3.06	4.760000000000001	4.25
EMC6	ENSG00000127774	MANE	-	66.13	7.82	6.46	7.65
EMC7	ENSG00000134153	MANE	-	11.39	3.06	5.1	7.48
EMC8	ENSG00000131148	MANE	-	40.29	12.07	9.86	19.72
EMC9	ENSG00000100908	MANE	-	220.49	82.44999999999999	16.66	27.540000000000003
EMCN	ENSG00000164035	MANE	-	-	-	-	239.53
EMCN-IT1	ENSG00000251636	All GENCODE	-	-	-	-	-
EMCN-IT2	ENSG00000251219	All GENCODE	-	-	-	-	-
EMCN-IT3	ENSG00000250223	All GENCODE	-	-	-	-	-
EMD	ENSG00000102119	RefSeq	Fetal anomalies;Hypotonic infant;Severe Paediatric Disorders;Cardiomyopathies - including childhood onset;Neuromuscular disorders;Limb girdle muscular dystrophy;Dilated cardiomyopathy - adult and teen;Sudden cardiac death;Progressive cardiac conduction disease	20.4	4.760000000000001	5.27	5.949999999999999
EME1	ENSG00000154920	RefSeq	-	-	-	57.46	-
EME2	ENSG00000197774	RefSeq	-	-	591.43	1004.87	-
EMG1	ENSG00000126749	RefSeq	-	-	-	-	-
EMID1	ENSG00000186998	MANE	-	-	-	46.07	-
EMILIN1	ENSG00000138080	MANE	-	-	4.42	-	257.38
EMILIN2	ENSG00000132205	MANE	-	73.61	77.86	-	-
EMILIN3	ENSG00000183798	MANE	-	-	-	-	-
EML1	ENSG00000066629	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Hydrocephalus	-	106.25	-	248.37
EML2	ENSG00000125746	RefSeq	-	845.41	322.83	32.47	-
EML3	ENSG00000149499	RefSeq	-	24.31	14.45	15.13	81.08999999999999
EML4	ENSG00000143924	MANE	-	627.4699999999999	32.47	34.51	662.49
EML5	ENSG00000165521	RefSeq	-	-	-	-	-
EML6	ENSG00000214595	RefSeq	-	-	-	-	-
EMP1	ENSG00000134531	MANE	-	-	1.36	-	68.0
EMP2	ENSG00000213853	MANE	Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease	-	11.729999999999999	-	44.71
EMP3	ENSG00000142227	MANE	-	1.7000000000000002	1.1900000000000002	2.55	60.52
EMR1	ENSG00000174837	MANE	-	67.32	-	-	-
EMR2	ENSG00000127507	MANE	-	44.88	-	-	-
EMR3	ENSG00000131355	MANE	-	95.19999999999999	-	-	-
EMR4P	ENSG00000268758	All GENCODE	-	-	-	-	-
EMX1	ENSG00000135638	MANE	-	-	-	333.03	-
EMX2	ENSG00000170370	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cerebral malformations;Malformations of cortical development	-	47.43	-	-
EMX2OS	ENSG00000229847	All GENCODE	-	-	-	-	-
EN1	ENSG00000163064	RefSeq	-	-	28.22	-	131.58
EN2	ENSG00000164778	MANE	-	-	-	-	-
ENAH	ENSG00000154380	RefSeq	-	-	18.53	-	51.51
ENAM	ENSG00000132464	RefSeq	Amelogenesis imperfecta	-	-	-	-
ENC1	ENSG00000171617	RefSeq	-	-	-	-	-
ENDOD1	ENSG00000149218	MANE	-	-	48.62	85.0	136.17
ENDOG	ENSG00000167136	MANE	-	125.29	22.1	29.41	4.760000000000001
ENDOU	ENSG00000111405	MANE	-	-	-	-	-
ENDOV	ENSG00000173818	MANE	-	-	223.72	200.94	477.87
ENG	ENSG00000106991	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders;Cerebral vascular malformations;Hereditary haemorrhagic telangiectasia;Vascular skin disorders	215.56	5.1	172.89	18.02
ENGASE	ENSG00000167280	RefSeq	-	362.27	82.96	76.83999999999999	40.46
ENHO	ENSG00000168913	MANE	-	-	-	-	-
ENKD1	ENSG00000124074	MANE	-	250.58	34.51	56.61	108.29
ENKUR	ENSG00000151023	MANE	-	-	-	-	-
ENO1	ENSG00000074800	RefSeq	-	1.1900000000000002	0.51	0.17	6.63
ENO1-AS1	ENSG00000230679	All GENCODE	-	-	-	-	-
ENO1-IT1	ENSG00000236269	All GENCODE	-	-	-	-	-
ENO1P2	ENSG00000258739	All GENCODE	-	-	-	-	-
ENO2	ENSG00000111674	MANE	-	445.74	23.799999999999997	5.949999999999999	535.16
ENO3	ENSG00000108515	RefSeq	Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neuromuscular disorders;Rhabdomyolysis and metabolic muscle disorders;Glycogen storage disease	845.41	838.44	70.21	0.51
ENO4	ENSG00000188316	MANE	-	-	-	-	-
ENOPH1	ENSG00000145293	MANE	-	891.48	19.209999999999997	9.520000000000001	81.77
ENOSF1	ENSG00000132199	RefSeq	-	-	78.19999999999999	52.87	306.85
ENOX1	ENSG00000120658	RefSeq	-	-	649.06	-	-
ENOX1-AS1	ENSG00000233821	All GENCODE	-	-	-	-	-
ENOX1-AS2	ENSG00000238189	All GENCODE	-	-	-	-	-
ENOX2	ENSG00000165675	RefSeq	-	-	145.17999999999998	243.27	674.05
ENPEP	ENSG00000138792	MANE	-	-	460.87	-	884.17
ENPP1	ENSG00000197594	RefSeq	DDG2P;Paediatric disorders;Severe Paediatric Disorders;Ichthyosis and erythrokeratoderma;Palmoplantar keratoderma and erythrokeratodermas;Palmoplantar keratodermas;Pigmentary skin disorders;Skeletal dysplasia;Hypophosphataemia or rickets	-	226.95	-	-
ENPP2	ENSG00000136960	RefSeq	-	-	4.93	903.38	898.2800000000001
ENPP3	ENSG00000154269	MANE	-	-	-	-	-
ENPP4	ENSG00000001561	MANE	-	-	-	73.94999999999999	141.44
ENPP5	ENSG00000112796	MANE	-	-	-	-	-
ENPP6	ENSG00000164303	MANE	-	-	-	-	-
ENPP7	ENSG00000182156	MANE	-	-	-	-	-
ENPP7P1	ENSG00000249188	All GENCODE	-	-	-	-	-
ENPP7P10	ENSG00000249767	All GENCODE	-	-	-	-	-
ENPP7P2	ENSG00000239959	All GENCODE	-	-	-	-	-
ENPP7P4	ENSG00000241278	All GENCODE	-	-	-	-	-
ENPP7P5	ENSG00000256589	All GENCODE	-	-	-	-	-
ENPP7P6	ENSG00000255549	All GENCODE	-	-	-	-	-
ENPP7P8	ENSG00000255319	All GENCODE	-	-	-	-	-
ENSA	ENSG00000143420	RefSeq	-	-	-	223.04	-
ENTHD1	ENSG00000176177	MANE	-	-	-	-	-
ENTHD2	ENSG00000167302	RefSeq	-	32.129999999999995	75.14	56.44	136.51
ENTPD1	ENSG00000138185	MANE	Severe Paediatric Disorders;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset	43.349999999999994	-	3.06	-
ENTPD1-AS1	ENSG00000226688	All GENCODE	-	-	-	-	-
ENTPD2	ENSG00000054179	MANE	-	-	-	1026.29	-
ENTPD3	ENSG00000168032	MANE	-	-	-	-	-
ENTPD3-AS1	ENSG00000223797	All GENCODE	-	-	-	-	-
ENTPD4	ENSG00000197217	MANE	-	157.25	22.1	44.2	67.83
ENTPD5	ENSG00000187097	RefSeq	-	-	101.49	156.06	618.29
ENTPD6	ENSG00000197586	MANE	-	182.24	18.19	21.93	30.6
ENTPD7	ENSG00000198018	MANE	-	-	162.17999999999998	548.93	-
ENTPD8	ENSG00000188833	RefSeq	-	-	-	-	-
ENY2	ENSG00000120533	MANE	-	30.26	3.23	2.04	5.61
EOGT	ENSG00000163378	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Skeletal dysplasia;Clefting;Limb disorders	-	41.82	304.64000000000004	159.29
EOMES	ENSG00000163508	MANE	-	-	-	-	-
EP300	ENSG00000100393	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;IUGR and IGF abnormalities	368.22	46.41	103.36	77.69
EP400	ENSG00000183495	RefSeq	-	-	107.44	258.23	221.0
EP400NL	ENSG00000185684	All GENCODE	-	-	-	-	-
EPAS1	ENSG00000116016	MANE	Hereditary Erythrocytosis	-	5.949999999999999	-	21.76
EPB41	ENSG00000159023	RefSeq	Severe Paediatric Disorders;Cytopenias and congenital anaemias;Rare anaemia	-	-	-	-
EPB41L1	ENSG00000088367	MANE	-	-	81.08999999999999	-	789.6500000000001
EPB41L2	ENSG00000079819	MANE	-	-	15.13	16.66	167.62
EPB41L3	ENSG00000082397	RefSeq	-	-	574.77	-	1030.88
EPB41L4A	ENSG00000129595	MANE	-	-	-	-	-
EPB41L4A-AS1	ENSG00000224032	All GENCODE	-	-	727.5999999999999	344.76	-
EPB41L4B	ENSG00000095203	RefSeq	-	-	-	-	-
EPB41L5	ENSG00000115109	MANE	-	-	144.67	875.33	306.0
EPB42	ENSG00000166947	RefSeq	Severe Paediatric Disorders;Cytopenias and congenital anaemias;Rare anaemia	75.48	-	-	-
EPC1	ENSG00000120616	RefSeq	-	509.15	81.08999999999999	46.919999999999995	74.46
EPC2	ENSG00000135999	MANE	-	-	46.07	86.02	76.5
EPCAM	ENSG00000119888	RefSeq	Infantile enterocolitis & monogenic inflammatory bowel disease;Adult solid tumours for rare disease;Adult solid tumours cancer susceptibility;GI tract tumours;Inherited polyposis;Gastrointestinal epithelial barrier disorders;Intestinal failure;Inherited MMR deficiency (Lynch syndrome)	-	-	-	-
EPDR1	ENSG00000086289	MANE	-	-	76.33	-	54.91
EPG5	ENSG00000152223	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Cardiomyopathies - including childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Dilated Cardiomyopathy and conduction defects;COVID-19 research;Neuromuscular disorders;Primary immunodeficiency;Congenital myopathy;Clefting;Vici Syndrome and other autophagy disorders	-	91.80000000000001	461.54999999999995	473.79
EPGN	ENSG00000182585	MANE	-	-	-	-	-
EPHA1	ENSG00000146904	MANE	-	-	-	-	-
EPHA1-AS1	ENSG00000229153	All GENCODE	-	-	-	-	-
EPHA10	ENSG00000183317	MANE	-	-	-	-	-
EPHA2	ENSG00000142627	MANE	Cataracts	-	192.10000000000002	-	330.48
EPHA3	ENSG00000044524	MANE	-	-	-	-	-
EPHA4	ENSG00000116106	MANE	-	-	264.52	-	-
EPHA5	ENSG00000145242	RefSeq	-	-	-	-	-
EPHA6	ENSG00000080224	RefSeq	-	-	-	-	-
EPHA7	ENSG00000135333	MANE	-	-	-	-	-
EPHA8	ENSG00000070886	MANE	-	-	-	-	-
EPHB1	ENSG00000154928	MANE	-	-	-	-	-
EPHB2	ENSG00000133216	RefSeq	-	-	413.1	-	-
EPHB3	ENSG00000182580	MANE	-	-	549.27	-	-
EPHB4	ENSG00000196411	MANE	Fetal anomalies;Severe Paediatric Disorders;Hereditary haemorrhagic telangiectasia;Vascular skin disorders;Primary lymphoedema	415.99	33.32	794.58	287.29999999999995
EPHB6	ENSG00000106123	RefSeq	-	384.03	537.2	-	-
EPHX1	ENSG00000143819	RefSeq	-	546.38	10.54	286.79	9.350000000000001
EPHX2	ENSG00000120915	MANE	-	-	357.68	167.62	231.2
EPHX3	ENSG00000105131	MANE	-	-	-	-	-
EPHX4	ENSG00000172031	MANE	-	-	-	-	-
EPM2A	ENSG00000112425	MANE	Ataxia and cerebellar anomalies - narrow panel;Hereditary ataxia - adult onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neurodegenerative disorders - adult onset;Glycogen storage disease	-	-	515.61	28.39
EPN1	ENSG00000063245	RefSeq	-	20.74	11.39	22.61	10.03
EPN2	ENSG00000072134	RefSeq	-	-	130.9	-	256.53
EPN2-AS1	ENSG00000235397	All GENCODE	-	-	-	-	-
EPN3	ENSG00000049283	MANE	-	-	-	-	-
EPO	ENSG00000130427	MANE	Hereditary Erythrocytosis	-	-	-	-
EPOR	ENSG00000187266	MANE	Hereditary Erythrocytosis	256.7	601.46	-	-
EPPIN	ENSG00000101448	RefSeq	-	-	-	-	-
EPPIN-WFDC6	ENSG00000249139	RefSeq	-	-	-	-	-
EPPK1	ENSG00000227184	RefSeq	-	-	-	-	-
EPRS	ENSG00000136628	MANE	Severe Paediatric Disorders	314.67	8.5	10.2	27.37
EPS15	ENSG00000085832	MANE	-	209.10000000000002	25.33	16.49	46.75
EPS15L1	ENSG00000127527	RefSeq	-	77.18	44.37	23.12	20.4
EPS8	ENSG00000151491	MANE	Hearing loss	-	4.42	-	67.66
EPS8L1	ENSG00000131037	MANE	-	-	-	-	-
EPS8L2	ENSG00000177106	MANE	-	-	43.349999999999994	914.09	-
EPS8L3	ENSG00000198758	RefSeq	-	-	-	-	-
EPSTI1	ENSG00000133106	RefSeq	-	891.48	398.31	47.77	-
EPT1	ENSG00000138018	MANE	-	-	325.72	117.13	662.49
EPX	ENSG00000121053	MANE	-	-	-	-	-
EPYC	ENSG00000083782	MANE	-	-	-	-	-
EQTN	ENSG00000120160	MANE	-	-	-	-	-
ERAL1	ENSG00000132591	MANE	-	91.12	10.2	8.67	13.43
ERAP1	ENSG00000164307	MANE	-	281.18	27.709999999999997	12.75	70.89
ERAP2	ENSG00000164308	RefSeq	-	-	-	162.17999999999998	-
ERBB2	ENSG00000141736	RefSeq	-	-	23.97	230.69	81.94
ERBB2IP	ENSG00000112851	RefSeq	-	-	27.540000000000003	76.83999999999999	210.46
ERBB3	ENSG00000065361	RefSeq	-	-	-	-	-
ERBB4	ENSG00000178568	MANE	-	-	-	-	-
ERC1	ENSG00000082805	MANE	-	-	126.31	-	344.59
ERC2	ENSG00000187672	MANE	-	-	-	-	-
ERCC1	ENSG00000012061	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders and cerebral calcification - narrow panel;Childhood solid tumours cancer susceptibility;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	30.43	6.63	9.350000000000001	9.69
ERCC2	ENSG00000104884	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders and cerebral calcification - narrow panel;Cataracts;Childhood solid tumours cancer susceptibility;Tumour predisposition - childhood onset;Adult solid tumours cancer susceptibility;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	240.21	17.0	33.32	111.86
ERCC3	ENSG00000163161	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders and cerebral calcification - narrow panel;Cataracts;Childhood solid tumours cancer susceptibility;Tumour predisposition - childhood onset;Adult solid tumours cancer susceptibility;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	107.44	15.13	13.600000000000001	27.37
ERCC4	ENSG00000175595	RefSeq	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders and cerebral calcification - narrow panel;Pigmentary skin disorders;Cytopenias and congenital anaemias;COVID-19 research;Growth failure in early childhood;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Childhood solid tumours cancer susceptibility;Tumour predisposition - childhood onset;Adult solid tumours cancer susceptibility;Limb disorders;Severe microcephaly;Confirmed Fanconi anaemia or Bloom syndrome;Radial dysplasia;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	-	185.47	461.54999999999995	854.25
ERCC5	ENSG00000134899	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders and cerebral calcification - narrow panel;Childhood solid tumours cancer susceptibility;Tumour predisposition - childhood onset;Adult solid tumours cancer susceptibility;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	156.91	19.209999999999997	25.84	65.28
ERCC6	ENSG00000225830	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Inherited white matter disorders;White matter disorders and cerebral calcification - narrow panel;Retinal disorders;Arthrogryposis;Cataracts;IUGR and IGF abnormalities;Severe microcephaly;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	-	144.16	234.09	667.59
ERCC6-PGBD3	ENSG00000258838	RefSeq	-	-	325.72	699.21	-
ERCC6L	ENSG00000186871	MANE	-	-	-	234.42999999999998	-
ERCC6L2	ENSG00000182150	RefSeq	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cytopenias and congenital anaemias;COVID-19 research;Cytopenia - NOT Fanconi anaemia;Primary immunodeficiency	-	197.2	258.23	554.2
ERCC8	ENSG00000049167	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Inherited white matter disorders;White matter disorders and cerebral calcification - narrow panel;Retinal disorders;Arthrogryposis;Cataracts;IUGR and IGF abnormalities;Severe microcephaly;Xeroderma pigmentosum, Trichothiodystrophy or Cockayne syndrome	-	52.36	49.47	674.05
EREG	ENSG00000124882	MANE	-	-	-	-	-
ERF	ENSG00000105722	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Skeletal dysplasia;Hydrocephalus;Craniosynostosis;Common craniosynostosis syndromes	46.75	32.47	62.73	449.14000000000004
ERG	ENSG00000157554	MANE	-	-	-	-	541.28
ERGIC1	ENSG00000113719	MANE	-	9.18	2.3800000000000003	4.93	14.96
