gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
EREG	ENSG00000124882	MANE	-	-	-	-	-
ERF	ENSG00000105722	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Skeletal dysplasia;Hydrocephalus;Craniosynostosis;Common craniosynostosis syndromes	35.75	24.83	47.97	343.46000000000004
ERG	ENSG00000157554	MANE	-	-	-	-	413.92
ERGIC1	ENSG00000113719	MANE	-	7.0200000000000005	1.8200000000000003	3.7699999999999996	11.44
ERGIC2	ENSG00000087502	MANE	-	215.41	8.06	7.67	37.18
ERGIC3	ENSG00000125991	RefSeq	-	8.19	1.56	2.86	8.19
ERH	ENSG00000100632	MANE	-	14.040000000000001	1.69	0.78	5.46
ERI1	ENSG00000104626	RefSeq	-	381.16	32.76	21.97	527.02
ERI2	ENSG00000196678	MANE	-	-	69.03	53.69	739.31
ERI3	ENSG00000117419	MANE	-	71.63	4.55	6.890000000000001	5.98
ERI3-IT1	ENSG00000233602	All GENCODE	-	-	-	-	-
ERICH1	ENSG00000104714	MANE	-	67.47	30.419999999999998	13.39	106.86000000000001
ERICH1-AS1	ENSG00000237647	All GENCODE	-	-	-	-	-
ERICH2	ENSG00000204334	All GENCODE	-	-	-	-	-
ERLEC1	ENSG00000068912	MANE	-	113.62	4.94	9.36	17.68
ERLIN1	ENSG00000107566	MANE	Severe Paediatric Disorders;Hereditary spastic paraplegia;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset	252.59	7.539999999999999	39.26	174.33
ERLIN2	ENSG00000147475	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary spastic paraplegia;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset	333.97	12.61	29.379999999999995	127.26999999999998
ERMAP	ENSG00000164010	MANE	-	578.63	186.16	517.4	-
ERMARD	ENSG00000130023	MANE	-	389.34999999999997	19.89	17.68	58.370000000000005
ERMN	ENSG00000136541	RefSeq	-	-	-	-	-
ERMP1	ENSG00000099219	MANE	-	-	80.60000000000001	39.78	303.81
ERN1	ENSG00000178607	MANE	-	505.44000000000005	396.89	372.06	-
ERN2	ENSG00000134398	MANE	-	-	-	-	-
ERO1L	ENSG00000197930	MANE	-	43.94	8.84	5.8500000000000005	106.86000000000001
ERO1LB	ENSG00000086619	MANE	-	-	278.2	28.99	-
ERP27	ENSG00000139055	MANE	-	-	-	-	-
ERP29	ENSG00000089248	MANE	-	5.72	1.95	1.43	19.5
ERP44	ENSG00000023318	MANE	-	9.62	4.29	2.86	24.310000000000002
ERRFI1	ENSG00000116285	MANE	-	-	32.5	-	116.35
ERV3-1	ENSG00000213462	MANE	-	-	156.65	394.28999999999996	-
ERVFRD-1	ENSG00000244476	MANE	-	-	-	-	-
ERVH48-1	ENSG00000233056	All GENCODE	-	-	-	-	-
ERVK13-1	ENSG00000260565	All GENCODE	-	-	-	-	-
ERVK3-1	ENSG00000142396	All GENCODE	-	-	-	-	-
ERVMER34-1	ENSG00000226887	MANE	-	-	-	-	-
ERVMER61-1	ENSG00000230426	All GENCODE	-	-	-	-	-
ERVV-2	ENSG00000268964	MANE	-	-	-	-	-
ERVW-1	ENSG00000242950	MANE	-	-	-	-	-
ESAM	ENSG00000149564	MANE	-	231.78999999999996	-	64.09	29.25
ESCO1	ENSG00000141446	MANE	-	-	88.14	65.78	200.72
ESCO2	ENSG00000171320	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Structural eye disease;Skeletal dysplasia;Clefting;Limb disorders;Radial dysplasia	-	-	45.629999999999995	-
ESD	ENSG00000139684	MANE	-	13.52	2.21	1.69	4.16
ESF1	ENSG00000089048	RefSeq	-	-	21.060000000000002	16.25	52.25999999999999
ESM1	ENSG00000164283	MANE	-	-	-	-	-
ESPL1	ENSG00000135476	RefSeq	-	-	-	44.07	-
ESPN	ENSG00000187017	RefSeq	Hearing loss	-	-	-	-
ESPNL	ENSG00000144488	MANE	-	-	-	-	-
ESPNP	ENSG00000268869	All GENCODE	-	-	-	-	-
ESR1	ENSG00000091831	RefSeq	-	-	-	-	-
ESR2	ENSG00000140009	RefSeq	-	-	-	-	-
ESRG	ENSG00000265992	All GENCODE	-	-	-	-	-
ESRP1	ENSG00000104413	MANE	-	-	-	-	-
ESRP2	ENSG00000103067	MANE	-	-	-	-	-
ESRRA	ENSG00000173153	MANE	-	32.89	18.46	13.39	3.25
ESRRAP2	ENSG00000235438	All GENCODE	-	-	-	-	-
ESRRB	ENSG00000119715	RefSeq	Severe Paediatric Disorders;Hearing loss	-	-	-	-
ESRRG	ENSG00000196482	MANE	-	-	-	-	-
ESX1	ENSG00000123576	MANE	-	-	-	-	-
ESYT1	ENSG00000139641	RefSeq	-	63.83	7.280000000000001	9.49	20.93
ESYT2	ENSG00000117868	MANE	-	294.84	6.890000000000001	14.3	22.36
ESYT3	ENSG00000158220	MANE	-	-	-	-	-
ETAA1	ENSG00000143971	MANE	-	-	26.0	27.689999999999998	513.89
ETF1	ENSG00000120705	MANE	-	35.23	4.16	4.29	6.890000000000001
ETF1P1	ENSG00000224108	All GENCODE	-	-	-	-	-
ETF1P3	ENSG00000233833	All GENCODE	-	-	-	-	-
ETFA	ENSG00000140374	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neuromuscular disorders;Rhabdomyolysis and metabolic muscle disorders;Hyperammonaemia	16.64	3.5100000000000002	1.17	2.08
ETFB	ENSG00000105379	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neuromuscular disorders;Rhabdomyolysis and metabolic muscle disorders;Hyperammonaemia	9.88	4.16	3.6400000000000006	2.73
ETFDH	ENSG00000171503	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Inherited white matter disorders;Mitochondrial disorders;Possible mitochondrial disorder - nuclear genes;Undiagnosed metabolic disorders;White matter disorders and cerebral calcification - narrow panel;Neuromuscular disorders;Rhabdomyolysis and metabolic muscle disorders;Hyperammonaemia	204.49	17.03	19.63	10.4
ETHE1	ENSG00000105755	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Mitochondrial disorders;Possible mitochondrial disorder - nuclear genes;Undiagnosed metabolic disorders;Structural basal ganglia disorders	17.16	9.75	6.890000000000001	26.129999999999995
ETNK1	ENSG00000139163	MANE	-	329.03	30.68	16.12	243.61999999999998
ETNK2	ENSG00000143845	MANE	-	-	338.13	-	-
ETNPPL	ENSG00000164089	MANE	-	-	-	-	-
ETS1	ENSG00000134954	MANE	-	-	-	-	-
ETS2	ENSG00000157557	MANE	-	24.57	18.07	172.76999999999998	8.06
ETV1	ENSG00000006468	MANE	-	-	211.64000000000001	-	-
ETV2	ENSG00000105672	MANE	-	-	-	-	-
ETV3	ENSG00000117036	MANE	-	-	84.63	352.95	466.57
ETV3L	ENSG00000253831	MANE	-	-	-	-	-
ETV4	ENSG00000175832	MANE	-	-	306.15000000000003	97.37	-
ETV5	ENSG00000244405	MANE	-	-	62.27	361.66	365.43
ETV5-AS1	ENSG00000234197	All GENCODE	-	-	-	-	-
ETV6	ENSG00000139083	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders;Cytopenia - NOT Fanconi anaemia;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Inherited predisposition to acute myeloid leukaemia (AML)	40.17	82.68	17.03	204.88
ETV7	ENSG00000010030	MANE	-	-	-	675.74	-
EVA1A	ENSG00000115363	MANE	-	-	190.58	-	-
EVA1B	ENSG00000142694	RefSeq	-	-	-	-	-
EVA1C	ENSG00000166979	MANE	-	505.44000000000005	326.17	-	136.37
EVC	ENSG00000072840	MANE	DDG2P;Fetal anomalies;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders;Severe Paediatric Disorders;Neurological ciliopathies;Rare multisystem ciliopathy Super panel;Rare multisystem ciliopathy disorders;Skeletal ciliopathies	-	35.620000000000005	-	-
EVC2	ENSG00000173040	MANE	DDG2P;Fetal anomalies;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders;Severe Paediatric Disorders;Neurological ciliopathies;Rare multisystem ciliopathy Super panel;Rare multisystem ciliopathy disorders;Skeletal ciliopathies	-	77.22	-	-
EVI2A	ENSG00000126860	RefSeq	-	-	-	-	-
EVI2B	ENSG00000185862	MANE	-	1.95	80.60000000000001	3.38	-
EVI5	ENSG00000067208	RefSeq	-	-	101.14	-	-
EVI5L	ENSG00000142459	RefSeq	-	441.48	48.23	70.59	49.92
EVL	ENSG00000196405	MANE	-	21.32	15.73	2.73	32.11
EVPL	ENSG00000167880	RefSeq	-	-	-	-	-
EVPLL	ENSG00000214860	MANE	-	-	-	-	-
EVX1	ENSG00000106038	MANE	-	-	-	-	-
EVX1-AS	ENSG00000253405	All GENCODE	-	-	-	-	-
EVX2	ENSG00000174279	RefSeq	-	-	-	-	-
EWSR1	ENSG00000182944	RefSeq	-	11.44	4.55	4.03	9.75
EXD1	ENSG00000178997	RefSeq	-	-	-	-	-
EXD2	ENSG00000081177	RefSeq	-	-	-	-	-
EXD3	ENSG00000187609	MANE	-	-	-	-	134.03
EXO1	ENSG00000174371	MANE	-	-	-	63.83	-
EXO5	ENSG00000164002	RefSeq	-	-	-	-	-
EXOC1	ENSG00000090989	MANE	-	328.51	13.26	26.52	128.83
EXOC2	ENSG00000112685	MANE	-	389.34999999999997	27.04	26.389999999999997	101.27
EXOC3	ENSG00000180104	MANE	-	19.24	9.49	7.8	7.280000000000001
EXOC3L1	ENSG00000179044	MANE	-	-	-	-	-
EXOC3L2	ENSG00000130201	RefSeq	-	-	-	-	-
EXOC3L4	ENSG00000205436	RefSeq	-	-	-	-	-
EXOC4	ENSG00000131558	MANE	-	129.35	11.83	17.68	25.22
EXOC5	ENSG00000070367	RefSeq	-	-	19.5	23.27	61.879999999999995
EXOC6	ENSG00000138190	MANE	-	211.64000000000001	-	279.89	96.07
EXOC6B	ENSG00000144036	RefSeq	-	-	67.47	-	248.69
EXOC7	ENSG00000182473	MANE	-	18.46	9.23	12.35	17.29
EXOG	ENSG00000157036	MANE	-	-	86.97	172.76999999999998	-
EXOSC1	ENSG00000171311	MANE	-	37.96	10.66	6.63	32.76
EXOSC10	ENSG00000171824	MANE	-	57.98	7.409999999999999	5.59	17.68
EXOSC2	ENSG00000130713	MANE	-	231.78999999999996	14.819999999999999	9.49	51.09
EXOSC3	ENSG00000107371	MANE	Ataxia and cerebellar anomalies - narrow panel;DDG2P;Fetal anomalies;Hereditary ataxia;Hereditary ataxia - adult onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Neuromuscular disorders;Arthrogryposis;Cerebellar hypoplasia;Paediatric motor neuronopathies	73.45	12.09	5.98	140.92
EXOSC3P2	ENSG00000269763	All GENCODE	-	-	-	-	-
EXOSC4	ENSG00000178896	MANE	-	23.66	16.900000000000002	11.049999999999999	41.08
EXOSC5	ENSG00000077348	MANE	-	89.57	20.02	4.16	15.6
EXOSC7	ENSG00000075914	MANE	-	63.31	6.109999999999999	3.25	12.09
EXOSC8	ENSG00000120699	MANE	Hereditary ataxia - adult onset	196.56	15.73	4.94	22.36
EXOSC9	ENSG00000123737	RefSeq	Hereditary ataxia - adult onset	136.37	11.44	5.2	39.65
EXPH5	ENSG00000110723	MANE	Epidermolysis bullosa and congenital skin fragility;Epidermolysis bullosa	-	-	-	-
EXT1	ENSG00000182197	RefSeq	DDG2P;Fetal anomalies;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Skeletal dysplasia;Adult solid tumours for rare disease;Congenital disorders of glycosylation;Sarcoma susceptibility	72.02	5.98	87.36	183.17
EXT2	ENSG00000151348	RefSeq	DDG2P;Fetal anomalies;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Skeletal dysplasia;Adult solid tumours for rare disease;Congenital disorders of glycosylation;Sarcoma susceptibility	277.03	4.42	39.65	62.4
EXTL1	ENSG00000158008	MANE	-	-	-	-	-
EXTL2	ENSG00000162694	MANE	-	-	21.97	48.1	497.51000000000005
EXTL3	ENSG00000012232	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Skeletal dysplasia;COVID-19 research;Primary immunodeficiency	-	49.4	372.06	99.97
EXTL3-AS1	ENSG00000246339	All GENCODE	-	-	-	-	-
EYA1	ENSG00000104313	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Hearing loss;CAKUT;Renal superpanel - broad;Renal superpanel - narrow;Unexplained kidney failure in young people;Unexplained paediatric onset end-stage renal disease;Clefting;Deafness and congenital structural abnormalities;Groopman et al 2019 - Genes with diagnostic variants	-	-	-	-
EYA2	ENSG00000064655	MANE	-	-	-	-	-
EYA3	ENSG00000158161	MANE	-	514.54	88.14	46.54	155.48000000000002
EYA4	ENSG00000112319	MANE	Severe Paediatric Disorders;Dilated Cardiomyopathy and conduction defects;Hearing loss	-	-	-	50.699999999999996
EYS	ENSG00000188107	MANE	Retinal disorders	-	-	-	-
EZH1	ENSG00000108799	MANE	-	56.160000000000004	32.24	49.4	22.88
EZH2	ENSG00000106462	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Skeletal dysplasia;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Tumour predisposition - childhood onset	-	166.01	20.67	-
EZR	ENSG00000092820	MANE	-	21.97	23.14	2.08	20.28
EZR-AS1	ENSG00000233893	All GENCODE	-	-	-	-	-
F10	ENSG00000126218	MANE	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders	-	102.96	-	-
F10-AS1	ENSG00000231882	All GENCODE	-	-	-	-	-
F11	ENSG00000088926	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders	-	-	-	-
F11-AS1	ENSG00000251165	All GENCODE	-	-	-	-	-
F11R	ENSG00000158769	MANE	-	24.57	-	11.57	249.34
F12	ENSG00000131187	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders;COVID-19 research;Primary immunodeficiency;Vascular skin disorders	-	-	-	-
F13A1	ENSG00000124491	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders	71.75999999999999	-	89.57	818.48
F13B	ENSG00000143278	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders	-	-	-	-
F2	ENSG00000180210	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders;Thrombophilia	-	-	-	-
F2R	ENSG00000181104	MANE	-	-	76.18	672.1	-
F2RL1	ENSG00000164251	MANE	-	-	-	-	-
F2RL2	ENSG00000164220	MANE	-	-	-	-	-
F2RL3	ENSG00000127533	MANE	-	-	-	845.1300000000001	-
F3	ENSG00000117525	MANE	-	-	6.109999999999999	-	272.87
F5	ENSG00000198734	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders;Thrombophilia	407.42	-	-	-
F7	ENSG00000057593	RefSeq	Severe Paediatric Disorders;Bleeding and platelet disorders;Inherited bleeding disorders	-	-	-	-
F8	ENSG00000185010	RefSeq	Severe Paediatric Disorders;Gene therapy clinical trials;Bleeding and platelet disorders;Inherited bleeding disorders	-	-	-	498.94000000000005
F9	ENSG00000101981	RefSeq	Severe Paediatric Disorders;Gene therapy clinical trials;Bleeding and platelet disorders;Inherited bleeding disorders	-	-	-	-
FA2H	ENSG00000103089	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Childhood onset dystonia or chorea or related movement disorder;Hereditary spastic paraplegia;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset;Early onset dystonia;Structural basal ganglia disorders	-	-	-	-
FAAH	ENSG00000117480	MANE	-	505.44000000000005	-	719.5500000000001	109.85
FAAH2	ENSG00000165591	RefSeq	-	-	-	650.65	-
FABP1	ENSG00000163586	MANE	-	-	-	-	-
FABP12	ENSG00000197416	RefSeq	-	-	-	-	-
FABP2	ENSG00000145384	MANE	-	-	-	-	-
FABP3	ENSG00000121769	MANE	-	-	208.26	76.7	1.3
FABP4	ENSG00000170323	MANE	-	-	-	-	8.19
FABP5	ENSG00000164687	MANE	-	-	147.68	15.469999999999999	87.62
FABP5P3	ENSG00000241735	All GENCODE	-	-	-	-	-
FABP6	ENSG00000170231	RefSeq	-	-	-	-	-
FABP7	ENSG00000164434	MANE	-	-	-	-	-
FABP9	ENSG00000205186	RefSeq	-	-	-	-	-
FADD	ENSG00000168040	RefSeq	Severe Paediatric Disorders;COVID-19 research;Primary immunodeficiency	57.98	17.810000000000002	21.32	162.24
FADS1	ENSG00000149485	RefSeq	-	-	15.209999999999999	17.42	287.82
FADS2	ENSG00000134824	MANE	-	323.18	20.93	3.9	375.7
FADS3	ENSG00000221968	MANE	-	252.98000000000002	4.94	56.29	18.72
FADS6	ENSG00000172782	RefSeq	-	-	-	-	-
FAF1	ENSG00000185104	MANE	-	85.8	13.52	6.24	7.15
FAF2	ENSG00000113194	MANE	-	-	13.26	19.76	103.48
FAH	ENSG00000103876	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Cardiomyopathies - including childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Cholestasis;Neonatal cholestasis	43.68	10.14	9.88	26.129999999999995
FAHD1	ENSG00000180185	RefSeq	-	-	-	-	-
FAHD2A	ENSG00000115042	MANE	-	479.96000000000004	34.97	20.150000000000002	54.21
FAHD2B	ENSG00000144199	RefSeq	-	-	156.65	46.15	78.13
FAHD2CP	ENSG00000231584	All GENCODE	-	-	-	-	-
FAIM	ENSG00000158234	RefSeq	-	-	-	-	-
FAIM2	ENSG00000135472	MANE	-	-	-	-	-
FAIM3	ENSG00000162894	MANE	-	28.080000000000002	-	3.38	-
FAM101A	ENSG00000178882	MANE	-	-	-	-	-
FAM101B	ENSG00000183688	RefSeq	-	37.18	50.18	53.17	697.97
FAM102A	ENSG00000167106	MANE	-	143.39	49.79	23.27	758.03
FAM102B	ENSG00000162636	MANE	-	-	208.0	212.81	-
FAM103A1	ENSG00000169612	MANE	-	112.45	14.430000000000001	8.32	25.61
FAM104A	ENSG00000133193	RefSeq	-	63.83	30.68	12.09	125.84
FAM104B	ENSG00000182518	RefSeq	-	-	434.71999999999997	422.63	-
FAM105A	ENSG00000145569	MANE	-	85.14999999999999	-	-	-
FAM105B	ENSG00000154124	MANE	-	426.27	55.64	17.68	241.53999999999996
FAM107A	ENSG00000168309	MANE	-	-	-	-	74.23
FAM107B	ENSG00000065809	RefSeq	-	-	-	-	-
FAM108A10P	ENSG00000261536	All GENCODE	-	-	-	-	-
FAM108A8P	ENSG00000260864	All GENCODE	-	-	-	-	-
FAM108A9P	ENSG00000260540	All GENCODE	-	-	-	-	-
FAM109A	ENSG00000198324	RefSeq	-	-	-	-	-
FAM109B	ENSG00000177096	MANE	-	-	24.439999999999998	-	-
FAM110A	ENSG00000125898	MANE	-	36.79	233.60999999999999	56.68000000000001	-
FAM110B	ENSG00000169122	RefSeq	-	-	-	-	-
FAM110C	ENSG00000184731	MANE	-	-	-	-	-
FAM110D	ENSG00000197245	MANE	-	-	-	-	482.3
FAM111A	ENSG00000166801	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Skeletal dysplasia	-	170.82	159.51	-
FAM111B	ENSG00000189057	MANE	Severe Paediatric Disorders;Familial pulmonary fibrosis;Pigmentary skin disorders	-	-	35.879999999999995	-
FAM114A1	ENSG00000197712	MANE	-	-	10.66	392.47	206.83
FAM114A2	ENSG00000055147	MANE	-	277.03	14.3	19.63	54.21
FAM115A	ENSG00000198420	MANE	-	-	-	-	-
FAM115B	ENSG00000223459	All GENCODE	-	-	-	-	-
FAM115C	ENSG00000170379	RefSeq	-	-	-	-	-
FAM115D	ENSG00000159860	All GENCODE	-	-	-	-	-
FAM117A	ENSG00000121104	MANE	-	23.92	211.9	11.44	455.52
FAM117B	ENSG00000138439	MANE	-	-	-	349.44	-
FAM118A	ENSG00000100376	MANE	-	463.5799999999999	59.93000000000001	37.44	59.15
FAM118B	ENSG00000197798	MANE	-	277.03	23.92	56.29	45.24
FAM120A	ENSG00000048828	MANE	-	67.47	5.07	8.19	11.96
FAM120AOS	ENSG00000188938	MANE	-	-	-	573.82	-
FAM120B	ENSG00000112584	RefSeq	-	165.49	18.98	23.27	48.49
FAM120C	ENSG00000184083	MANE	-	-	-	-	-
FAM122B	ENSG00000156504	RefSeq	-	505.44000000000005	55.379999999999995	24.57	478.66
FAM122C	ENSG00000156500	RefSeq	-	-	-	-	-
FAM124A	ENSG00000150510	RefSeq	-	-	-	-	-
FAM124B	ENSG00000124019	MANE	-	-	-	-	-
FAM126A	ENSG00000122591	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Inherited white matter disorders;White matter disorders and cerebral calcification - narrow panel;Cataracts	-	17.42	20.02	114.79
FAM126B	ENSG00000155744	RefSeq	-	563.16	631.93	352.95	-
FAM129A	ENSG00000135842	MANE	-	26.0	148.07	176.41	106.08
FAM129B	ENSG00000136830	MANE	-	61.620000000000005	1.95	-	52.39
FAM129C	ENSG00000167483	RefSeq	-	463.5799999999999	-	345.28	-
FAM131A	ENSG00000175182	MANE	-	444.46999999999997	128.96	699.01	57.98
FAM131B	ENSG00000159784	RefSeq	-	-	-	-	-
FAM131C	ENSG00000185519	MANE	-	-	-	-	-
FAM132A	ENSG00000184163	MANE	-	-	-	-	-
FAM132B	ENSG00000178752	MANE	-	-	-	-	-
FAM133A	ENSG00000179083	RefSeq	-	-	-	-	-
FAM133B	ENSG00000234545	MANE	-	-	55.50999999999999	47.32	168.09
FAM134A	ENSG00000144567	MANE	-	7.93	6.63	8.06	26.389999999999997
FAM134B	ENSG00000154153	RefSeq	-	-	-	-	-
FAM134C	ENSG00000141699	MANE	-	135.85	23.66	29.379999999999995	61.49000000000001
FAM135A	ENSG00000082269	RefSeq	-	-	415.48	186.03	-
FAM135B	ENSG00000147724	MANE	-	-	-	-	-
FAM136A	ENSG00000035141	MANE	-	-	-	-	-
FAM138A	ENSG00000237613	All GENCODE	-	-	-	-	-
FAM138B	ENSG00000226516	All GENCODE	-	-	-	-	-
FAM138C	ENSG00000218839	All GENCODE	-	-	-	-	-
FAM138D	ENSG00000262927	All GENCODE	-	-	-	-	-
FAM138E	ENSG00000248893	All GENCODE	-	-	-	-	-
FAM138F	ENSG00000233630	All GENCODE	-	-	-	-	-
FAM13A	ENSG00000138640	MANE	-	-	99.32	-	561.0799999999999
FAM13A-AS1	ENSG00000248019	All GENCODE	-	50.18	-	-	362.44
FAM13B	ENSG00000031003	RefSeq	-	-	82.29	79.82	712.27
FAM13C	ENSG00000148541	RefSeq	-	-	-	-	788.32
FAM149A	ENSG00000109794	RefSeq	-	-	-	-	-
FAM149B1	ENSG00000138286	MANE	-	497.25	22.23	33.800000000000004	91.91
FAM150A	ENSG00000196711	MANE	-	-	-	-	-
FAM150B	ENSG00000189292	MANE	-	-	-	-	-
FAM151A	ENSG00000162391	MANE	-	-	-	-	-
FAM151B	ENSG00000152380	MANE	-	-	677.69	-	-
FAM153A	ENSG00000170074	RefSeq	-	-	-	-	-
FAM153B	ENSG00000182230	RefSeq	-	-	-	-	-
FAM153C	ENSG00000204677	All GENCODE	-	-	-	-	-
FAM154A	ENSG00000155875	MANE	-	-	-	-	-
FAM154B	ENSG00000188659	RefSeq	-	-	-	-	-
FAM155A	ENSG00000204442	MANE	-	-	-	-	-
FAM155A-IT1	ENSG00000227248	All GENCODE	-	-	-	-	-
FAM155B	ENSG00000130054	RefSeq	-	-	-	-	-
FAM156A	ENSG00000182646	RefSeq	-	-	-	-	-
FAM156B	ENSG00000179304	RefSeq	-	-	-	-	-
FAM157A	ENSG00000236438	All GENCODE	-	-	-	-	-
FAM157B	ENSG00000233013	All GENCODE	-	-	-	-	-
FAM157C	ENSG00000260528	All GENCODE	-	-	-	-	-
FAM159A	ENSG00000182183	MANE	-	122.46	-	-	-
FAM159B	ENSG00000145642	MANE	-	-	-	-	-
FAM160A1	ENSG00000164142	MANE	-	-	-	-	247.77999999999997
FAM160A2	ENSG00000051009	RefSeq	-	23.27	31.590000000000003	65.78	51.74
FAM160B1	ENSG00000151553	MANE	-	602.94	32.24	44.07	62.27
FAM160B2	ENSG00000158863	MANE	-	161.59	19.11	35.879999999999995	19.11
FAM161A	ENSG00000170264	MANE	DDG2P;Paediatric disorders;Severe Paediatric Disorders;Retinal disorders	-	-	357.89	-
FAM161B	ENSG00000156050	MANE	-	-	182.39	768.43	162.76
FAM162A	ENSG00000114023	MANE	-	38.74	4.29	1.04	3.6400000000000006
FAM162B	ENSG00000183807	MANE	-	-	-	-	482.3
FAM163A	ENSG00000143340	RefSeq	-	-	-	-	-
FAM163B	ENSG00000196990	RefSeq	-	-	-	-	-
FAM166A	ENSG00000188163	MANE	-	-	-	-	-
FAM166B	ENSG00000215187	MANE	-	-	-	-	25.61
FAM167A	ENSG00000154319	MANE	-	-	96.59	845.1300000000001	-
FAM167B	ENSG00000183615	MANE	-	-	-	-	-
FAM168A	ENSG00000054965	RefSeq	-	-	644.6700000000001	422.63	466.57
FAM168B	ENSG00000152102	MANE	-	244.92	17.29	17.16	29.25
FAM169A	ENSG00000198780	RefSeq	-	-	-	-	-
FAM169B	ENSG00000185087	RefSeq	-	-	-	-	-
FAM170A	ENSG00000164334	RefSeq	-	-	-	-	-
FAM170B	ENSG00000172538	RefSeq	-	-	-	-	-
FAM170B-AS1	ENSG00000234736	All GENCODE	-	-	-	-	-
FAM171A1	ENSG00000148468	MANE	-	-	37.050000000000004	-	-
FAM171A2	ENSG00000161682	MANE	-	-	-	-	-
FAM171B	ENSG00000144369	MANE	-	-	136.89	-	-
FAM172A	ENSG00000113391	MANE	-	-	45.11	66.3	871.9099999999999
FAM172BP	ENSG00000175841	All GENCODE	-	-	-	-	-
FAM173A	ENSG00000103254	MANE	-	-	21.060000000000002	20.67	59.54
FAM173B	ENSG00000150756	MANE	-	-	38.870000000000005	96.59	497.38
FAM174A	ENSG00000174132	MANE	-	167.18	17.55	23.01	10.4
FAM174B	ENSG00000185442	MANE	-	-	-	61.1	115.7
