gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
CBFA2T2	ENSG00000078699	RefSeq	-	-	-	-	-
CBFA2T3	ENSG00000129993	MANE	-	-	-	32.519999999999996	-
CBFB	ENSG00000067955	RefSeq	-	-	4.68	3.06	18.93
CBL	ENSG00000110395	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cardiomyopathies - including childhood onset;Pigmentary skin disorders;Growth failure in early childhood;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Primary lymphoedema;Fetal hydrops;Childhood solid tumours cancer susceptibility;Tumour predisposition - childhood onset;IUGR and IGF abnormalities;Adult solid tumours cancer susceptibility;RASopathies	-	-	97.53	-
CBLB	ENSG00000114423	MANE	-	-	38.04	25.32	121.62
CBLC	ENSG00000142273	RefSeq	-	-	-	-	-
CBLL1	ENSG00000105879	MANE	-	-	23.43	13.559999999999999	19.740000000000002
CBLN1	ENSG00000102924	MANE	-	-	-	-	-
CBLN2	ENSG00000141668	MANE	-	-	-	-	-
CBLN3	ENSG00000139899	MANE	-	-	-	154.47	-
CBLN4	ENSG00000054803	MANE	-	-	-	-	-
CBR1	ENSG00000159228	MANE	-	13.620000000000001	0.8999999999999999	3.63	7.4399999999999995
CBR3	ENSG00000159231	MANE	-	-	17.61	-	-
CBR3-AS1	ENSG00000236830	All GENCODE	-	-	-	-	-
CBR4	ENSG00000145439	MANE	-	-	8.76	4.11	23.64
CBS	ENSG00000160200	RefSeq	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Structural eye disease;Thoracic aortic aneurysm and dissection	-	4.89	-	-
CBWD1	ENSG00000172785	RefSeq	-	-	74.07000000000001	45.75	-
CBWD2	ENSG00000136682	MANE	-	-	48.12	21.54	37.56
CBWD3	ENSG00000196873	RefSeq	-	-	-	-	-
CBWD5	ENSG00000147996	RefSeq	-	-	-	-	-
CBWD6	ENSG00000204790	RefSeq	-	-	-	-	-
CBWD7	ENSG00000215126	All GENCODE	-	-	-	-	-
CBX1	ENSG00000108468	MANE	-	21.39	2.2199999999999998	1.9500000000000002	4.32
CBX1P3	ENSG00000237379	All GENCODE	-	-	-	-	-
CBX2	ENSG00000173894	MANE	-	-	-	-	-
CBX3	ENSG00000122565	MANE	-	4.92	0.5700000000000001	0.21000000000000002	1.9500000000000002
CBX3P2	ENSG00000266405	All GENCODE	-	-	-	-	-
CBX3P4	ENSG00000256030	All GENCODE	-	-	-	-	-
CBX4	ENSG00000141582	MANE	-	22.47	31.71	39.0	-
CBX5	ENSG00000094916	MANE	-	-	5.9399999999999995	1.0499999999999998	14.28
CBX6	ENSG00000183741	MANE	-	88.41	38.04	97.53	82.11
CBX7	ENSG00000100307	MANE	-	88.41	-	-	10.68
CBX8	ENSG00000141570	MANE	-	-	21.15	23.91	-
CBY1	ENSG00000100211	RefSeq	-	-	73.38	112.5	57.269999999999996
CBY3	ENSG00000204659	MANE	-	-	-	-	-
CC2D1A	ENSG00000132024	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	22.68	38.04	27.869999999999997	7.290000000000001
CC2D1B	ENSG00000154222	RefSeq	-	24.869999999999997	21.15	35.46	11.73
CC2D2A	ENSG00000048342	RefSeq	DDG2P;Fetal anomalies;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Retinal disorders;Neonatal cholestasis;Structural eye disease;Skeletal dysplasia;Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Clefting;Ocular coloboma;Cystic renal disease;Neurological ciliopathies;Ophthalmological ciliopathies;Rare multisystem ciliopathy Super panel;Rare multisystem ciliopathy disorders;Renal ciliopathies;Hydrocephalus;Ductal plate malformation	-	47.55	-	-
CC2D2B	ENSG00000188649	RefSeq	-	-	-	-	-
CCAR1	ENSG00000060339	MANE	-	-	10.8	9.3	11.97
CCAR2	ENSG00000158941	RefSeq	-	16.59	7.41	7.32	4.7700000000000005
CCAT1	ENSG00000247844	All GENCODE	-	-	-	-	-
CCBE1	ENSG00000183287	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;COVID-19 research;Primary immunodeficiency;Vascular skin disorders;Primary lymphoedema;Fetal hydrops	-	3.09	-	-
CCBL1	ENSG00000171097	MANE	-	96.42	34.53	21.66	23.669999999999998
CCBL2	ENSG00000137944	MANE	-	31.98	4.08	2.58	46.08
CCDC101	ENSG00000176476	MANE	-	21.299999999999997	13.14	10.379999999999999	4.53
CCDC102A	ENSG00000135736	MANE	-	-	17.31	38.25	-
CCDC102B	ENSG00000150636	RefSeq	-	-	-	-	-
CCDC103	ENSG00000167131	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Laterality disorders and isomerism;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCDC104	ENSG00000163001	RefSeq	-	-	4.47	4.86	23.79
CCDC105	ENSG00000160994	MANE	-	-	-	-	-
CCDC106	ENSG00000173581	RefSeq	-	-	9.69	2.31	14.07
CCDC107	ENSG00000159884	MANE	-	16.080000000000002	1.77	3.0	2.7
CCDC108	ENSG00000181378	MANE	-	-	-	-	-
CCDC109B	ENSG00000005059	MANE	-	31.98	8.01	1.83	-
CCDC11	ENSG00000172361	MANE	-	-	-	-	-
CCDC110	ENSG00000168491	MANE	-	-	-	-	-
CCDC112	ENSG00000164221	MANE	-	-	22.29	177.32999999999998	-
CCDC113	ENSG00000103021	MANE	-	-	70.28999999999999	-	-
CCDC114	ENSG00000105479	RefSeq	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Laterality disorders and isomerism;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCDC115	ENSG00000136710	MANE	DDG2P;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Congenital disorders of glycosylation	12.629999999999999	4.26	2.79	18.240000000000002
CCDC116	ENSG00000161180	MANE	-	-	-	-	-
CCDC117	ENSG00000159873	MANE	-	-	31.71	26.880000000000003	53.82000000000001
CCDC12	ENSG00000160799	RefSeq	-	12.75	6.57	1.6800000000000002	6.09
CCDC120	ENSG00000147144	RefSeq	-	-	-	-	-
CCDC121	ENSG00000176714	RefSeq	-	-	-	-	-
CCDC122	ENSG00000151773	MANE	-	-	-	-	-
CCDC124	ENSG00000007080	MANE	-	4.86	1.44	0.8999999999999999	0.96
CCDC125	ENSG00000183323	MANE	-	-	-	64.65	-
CCDC126	ENSG00000169193	MANE	-	-	-	-	181.92000000000002
CCDC127	ENSG00000164366	MANE	-	-	8.64	10.26	8.67
CCDC129	ENSG00000180347	RefSeq	-	-	-	-	-
CCDC13	ENSG00000244607	MANE	-	-	-	-	-
CCDC13-AS1	ENSG00000173811	All GENCODE	-	-	-	-	-
CCDC130	ENSG00000104957	MANE	-	10.649999999999999	9.36	8.879999999999999	11.34
CCDC132	ENSG00000004766	MANE	-	-	31.71	27.869999999999997	57.69
CCDC134	ENSG00000100147	MANE	-	-	61.86	40.32	-
CCDC135	ENSG00000159625	MANE	-	-	-	-	-
CCDC136	ENSG00000128596	MANE	-	-	-	-	-
CCDC137	ENSG00000185298	MANE	-	21.39	5.699999999999999	6.09	29.369999999999997
CCDC138	ENSG00000163006	MANE	-	-	-	23.04	-
CCDC14	ENSG00000175455	RefSeq	-	-	63.42	80.64	-
CCDC140	ENSG00000163081	RefSeq	-	-	-	-	-
CCDC141	ENSG00000163492	RefSeq	-	-	-	-	-
CCDC142	ENSG00000135637	MANE	-	-	85.89	82.05000000000001	-
CCDC144A	ENSG00000170160	RefSeq	-	-	-	-	-
CCDC144B	ENSG00000154874	All GENCODE	-	-	-	-	-
CCDC144CP	ENSG00000154898	All GENCODE	-	-	-	-	-
CCDC144NL	ENSG00000205212	RefSeq	-	-	-	-	-
CCDC146	ENSG00000135205	MANE	-	-	-	-	-
CCDC147	ENSG00000120051	MANE	-	-	-	-	-
CCDC147-AS1	ENSG00000231233	All GENCODE	-	-	-	-	-
CCDC148	ENSG00000153237	MANE	-	-	-	-	-
CCDC148-AS1	ENSG00000227480	All GENCODE	-	-	-	-	-
CCDC149	ENSG00000181982	RefSeq	-	-	35.13	-	95.49
CCDC15	ENSG00000149548	MANE	-	-	-	177.32999999999998	-
CCDC150	ENSG00000144395	MANE	-	-	-	-	-
CCDC151	ENSG00000198003	RefSeq	Laterality disorders and isomerism;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCDC152	ENSG00000198865	MANE	-	-	38.76	-	-
CCDC153	ENSG00000248712	RefSeq	-	-	-	-	-
CCDC154	ENSG00000197599	RefSeq	-	-	-	-	-
CCDC155	ENSG00000161609	MANE	-	-	-	-	-
CCDC157	ENSG00000187860	RefSeq	-	-	-	-	-
CCDC158	ENSG00000163749	RefSeq	-	-	-	-	-
CCDC159	ENSG00000183401	MANE	-	13.620000000000001	21.72	9.36	-
CCDC160	ENSG00000203952	RefSeq	-	-	-	-	-
CCDC162P	ENSG00000203799	All GENCODE	-	-	-	-	-
CCDC163P	ENSG00000236624	All GENCODE	-	-	-	-	-
CCDC166	ENSG00000255181	MANE	-	-	-	-	-
CCDC167	ENSG00000198937	MANE	-	-	7.199999999999999	1.2000000000000002	59.46
CCDC169	ENSG00000242715	MANE	-	-	-	-	-
CCDC169-SOHLH2	ENSG00000250709	RefSeq	-	-	-	-	-
CCDC17	ENSG00000159588	MANE	-	-	-	-	-
CCDC170	ENSG00000120262	MANE	-	-	-	-	-
CCDC171	ENSG00000164989	MANE	-	-	-	-	-
CCDC172	ENSG00000182645	MANE	-	-	-	-	-
CCDC173	ENSG00000154479	MANE	-	-	-	-	-
CCDC174	ENSG00000154781	MANE	-	29.46	10.05	8.07	14.28
CCDC175	ENSG00000151838	MANE	-	-	-	-	-
CCDC176	ENSG00000119636	MANE	-	-	-	-	-
CCDC178	ENSG00000166960	RefSeq	-	-	-	-	-
CCDC179	ENSG00000255359	MANE	-	-	-	-	-
CCDC18	ENSG00000122483	RefSeq	-	-	-	80.64	-
CCDC180	ENSG00000197816	RefSeq	-	-	-	-	-
CCDC181	ENSG00000117477	RefSeq	-	-	-	-	-
CCDC183-AS1	ENSG00000228544	All GENCODE	-	-	-	-	-
CCDC19	ENSG00000213085	MANE	-	-	-	-	-
CCDC22	ENSG00000101997	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	17.009999999999998	14.25	9.3	14.28
CCDC23	ENSG00000177868	MANE	-	7.23	3.3899999999999997	2.4899999999999998	11.19
CCDC24	ENSG00000159214	MANE	-	-	-	-	-
CCDC25	ENSG00000147419	MANE	-	-	7.02	3.4799999999999995	16.53
CCDC26	ENSG00000229140	All GENCODE	-	-	-	-	-
CCDC27	ENSG00000162592	MANE	-	-	-	-	-
CCDC28A	ENSG00000024862	RefSeq	-	6.6899999999999995	7.5600000000000005	2.55	31.02
CCDC28B	ENSG00000160050	RefSeq	-	-	24.509999999999998	1.0499999999999998	5.1899999999999995
CCDC3	ENSG00000151468	MANE	-	-	-	-	36.3
CCDC30	ENSG00000186409	RefSeq	-	-	-	-	-
CCDC33	ENSG00000140481	MANE	-	-	-	-	-
CCDC34	ENSG00000109881	MANE	-	-	18.509999999999998	9.209999999999999	-
CCDC36	ENSG00000173421	MANE	-	-	-	-	-
CCDC37	ENSG00000163885	MANE	-	-	-	-	-
CCDC38	ENSG00000165972	MANE	-	-	-	-	-
CCDC39	ENSG00000145075	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Laterality disorders and isomerism;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCDC39-AS1	ENSG00000243187	All GENCODE	-	-	-	-	-
CCDC40	ENSG00000141519	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Laterality disorders and isomerism;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCDC41	ENSG00000173588	MANE	-	-	24.03	21.66	82.11
CCDC42	ENSG00000161973	MANE	-	-	-	-	-
CCDC42B	ENSG00000186710	RefSeq	-	-	-	-	-
CCDC43	ENSG00000180329	MANE	-	-	5.85	4.89	5.88
CCDC47	ENSG00000108588	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	17.82	1.8900000000000001	1.8599999999999999	1.92
CCDC50	ENSG00000152492	MANE	Hearing loss	-	2.07	0.8699999999999999	10.5
CCDC51	ENSG00000164051	MANE	-	-	-	53.760000000000005	-
CCDC53	ENSG00000120860	MANE	-	19.44	1.29	1.7999999999999998	9.899999999999999
CCDC57	ENSG00000176155	RefSeq	-	-	190.26	-	-
CCDC58	ENSG00000160124	MANE	-	-	4.35	1.56	7.5
CCDC58P5	ENSG00000256681	All GENCODE	-	-	-	-	-
CCDC59	ENSG00000133773	MANE	-	79.41	4.68	1.56	11.850000000000001
CCDC6	ENSG00000108091	MANE	-	-	17.31	14.79	27.630000000000003
CCDC60	ENSG00000183273	MANE	-	-	-	-	-
CCDC61	ENSG00000104983	MANE	-	136.07999999999998	28.11	22.32	-
CCDC62	ENSG00000130783	MANE	-	-	-	-	-
CCDC63	ENSG00000173093	MANE	-	-	-	-	-
CCDC64	ENSG00000135127	RefSeq	-	-	-	195.03000000000003	-
CCDC64B	ENSG00000162069	MANE	-	-	-	-	-
CCDC65	ENSG00000139537	MANE	DDG2P;Paediatric disorders;Severe Paediatric Disorders;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCDC66	ENSG00000180376	MANE	-	-	63.42	44.339999999999996	88.08
CCDC67	ENSG00000165325	RefSeq	-	-	-	-	-
CCDC68	ENSG00000166510	MANE	-	-	-	-	-
CCDC69	ENSG00000198624	MANE	-	4.62	70.28999999999999	4.0200000000000005	3.0300000000000002
CCDC7	ENSG00000216937	RefSeq	-	-	-	-	-
CCDC70	ENSG00000123171	RefSeq	-	-	-	-	-
CCDC71	ENSG00000177352	MANE	-	78.66	11.7	13.440000000000001	33.54
CCDC73	ENSG00000186714	RefSeq	-	-	-	-	-
CCDC74A	ENSG00000163040	RefSeq	-	-	85.65	86.19	-
CCDC74B	ENSG00000152076	RefSeq	-	-	-	-	-
CCDC77	ENSG00000120647	MANE	-	-	33.81	17.91	-
CCDC78	ENSG00000162004	RefSeq	Hypotonic infant;Neuromuscular disorders;Congenital myopathy	-	-	27.81	-
CCDC79	ENSG00000249961	RefSeq	-	-	-	-	-
CCDC80	ENSG00000091986	RefSeq	-	-	0.18	-	-
CCDC81	ENSG00000149201	MANE	-	-	-	-	-
CCDC82	ENSG00000149231	RefSeq	-	-	17.1	35.46	-
CCDC83	ENSG00000150676	RefSeq	-	-	-	-	-
CCDC84	ENSG00000186166	MANE	-	88.41	25.619999999999997	24.33	25.08
CCDC85A	ENSG00000055813	MANE	-	-	-	-	-
CCDC85C	ENSG00000205476	MANE	-	-	-	-	90.96000000000001
CCDC86	ENSG00000110104	MANE	-	96.42	3.87	2.61	6.1499999999999995
CCDC88A	ENSG00000115355	MANE	-	-	140.57999999999998	65.01	-
CCDC88B	ENSG00000168071	MANE	-	5.5200000000000005	-	40.32	-
CCDC88C	ENSG00000015133	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hydrocephalus	-	-	88.65	-
CCDC9	ENSG00000105321	MANE	-	13.559999999999999	20.07	17.73	7.4399999999999995
CCDC90B	ENSG00000137500	RefSeq	-	59.730000000000004	1.7399999999999998	2.43	18.78
CCDC91	ENSG00000123106	RefSeq	-	-	9.78	10.44	11.52
CCDC92	ENSG00000119242	RefSeq	-	57.63	10.56	83.16	6.75
CCDC93	ENSG00000125633	MANE	-	-	47.55	39.0	54.75
CCDC94	ENSG00000105248	MANE	-	21.39	10.05	4.4399999999999995	10.53
CCDC97	ENSG00000142039	MANE	-	17.669999999999998	15.84	8.129999999999999	10.53
CCER2	ENSG00000262484	RefSeq	-	-	-	-	-
CCHCR1	ENSG00000204536	RefSeq	-	-	113.16	57.0	-
CCK	ENSG00000187094	MANE	-	-	-	-	-
CCKAR	ENSG00000163394	MANE	-	-	-	-	-
CCKBR	ENSG00000110148	MANE	-	-	-	-	-
CCL1	ENSG00000108702	MANE	-	-	-	-	-
CCL11	ENSG00000172156	MANE	-	-	-	-	-
CCL13	ENSG00000181374	MANE	-	-	-	-	-
CCL14	ENSG00000213494	RefSeq	-	-	-	-	-
CCL15	ENSG00000267596	RefSeq	-	-	-	-	-
CCL15-CCL14	ENSG00000161574	All GENCODE	-	-	-	-	-
CCL16	ENSG00000161573	RefSeq	-	-	-	-	-
CCL17	ENSG00000102970	MANE	-	-	-	-	-
CCL18	ENSG00000006074	RefSeq	-	-	-	-	-
CCL19	ENSG00000172724	MANE	-	-	-	-	-
CCL2	ENSG00000108691	MANE	COVID-19 research	-	1.92	-	-
CCL20	ENSG00000115009	MANE	-	-	-	-	-
CCL21	ENSG00000137077	MANE	-	-	-	-	-
CCL22	ENSG00000102962	MANE	-	-	-	1.3800000000000001	-
CCL23	ENSG00000167236	RefSeq	-	-	-	-	-
CCL24	ENSG00000106178	RefSeq	-	-	-	-	-
CCL25	ENSG00000131142	RefSeq	-	-	-	-	-
CCL26	ENSG00000006606	RefSeq	-	-	-	-	-
CCL27	ENSG00000213927	MANE	-	-	-	-	-
CCL28	ENSG00000151882	MANE	-	-	-	-	-
CCL3	ENSG00000006075	RefSeq	-	-	-	0.6900000000000001	-
CCL3L1	ENSG00000205021	RefSeq	-	-	-	-	-
CCL3L3	ENSG00000256515	RefSeq	-	-	-	-	-
CCL4	ENSG00000129277	RefSeq	-	-	-	4.08	-
CCL4L1	ENSG00000205020	RefSeq	-	-	-	-	-
CCL4L2	ENSG00000197262	RefSeq	-	-	-	-	-
CCL5	ENSG00000161570	RefSeq	COVID-19 research	1.7999999999999998	-	3.0	-
CCL7	ENSG00000108688	MANE	-	-	-	-	-
CCL8	ENSG00000108700	MANE	-	-	-	-	-
CCM2	ENSG00000136280	RefSeq	Cerebral vascular malformations	17.82	11.34	8.07	18.450000000000003
CCM2L	ENSG00000101331	MANE	-	-	-	-	-
CCNA1	ENSG00000133101	MANE	-	-	-	-	-
CCNA2	ENSG00000145386	MANE	-	-	22.32	1.56	-
CCNB1	ENSG00000134057	MANE	-	-	14.04	0.8400000000000001	-
CCNB1IP1	ENSG00000100814	MANE	-	-	2.91	1.35	6.93
CCNB2	ENSG00000157456	MANE	-	-	115.97999999999999	1.08	-
CCNB3	ENSG00000147082	RefSeq	-	-	-	-	-
CCNC	ENSG00000112237	MANE	-	-	3.75	1.98	17.94
CCND1	ENSG00000110092	RefSeq	-	-	1.53	177.32999999999998	-
CCND2	ENSG00000118971	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cerebral malformations;Malformations of cortical development;Neurological segmental overgrowth;Segmental overgrowth disorders;Hydrocephalus;Limb disorders	-	130.38	1.17	-
CCND2-AS1	ENSG00000256164	All GENCODE	-	-	-	-	-
CCND2-AS2	ENSG00000255920	All GENCODE	-	-	-	-	-
CCND2P1	ENSG00000256847	All GENCODE	-	-	-	-	-
CCND3	ENSG00000112576	RefSeq	-	8.34	35.13	-	-
CCNDBP1	ENSG00000166946	MANE	-	2.0100000000000002	2.0999999999999996	1.35	3.84
CCNE1	ENSG00000105173	MANE	-	-	215.64	16.14	-
CCNE2	ENSG00000175305	RefSeq	-	-	-	161.31	-
CCNF	ENSG00000162063	MANE	Neurodegenerative disorders - adult onset	-	190.26	40.32	-
CCNG1	ENSG00000113328	MANE	-	45.839999999999996	1.32	1.17	2.73
CCNG2	ENSG00000138764	MANE	-	83.28	7.08	7.5600000000000005	77.58
CCNH	ENSG00000134480	MANE	-	9.84	2.31	2.0100000000000002	4.7700000000000005
CCNI	ENSG00000118816	MANE	-	1.8900000000000001	0.5700000000000001	0.66	1.3800000000000001
CCNI2	ENSG00000205089	RefSeq	-	-	-	177.32999999999998	-
CCNJ	ENSG00000107443	MANE	-	-	-	161.31	-
CCNJL	ENSG00000135083	RefSeq	-	-	-	-	-
CCNK	ENSG00000090061	MANE	-	13.379999999999999	5.61	3.24	5.88
CCNL1	ENSG00000163660	RefSeq	-	13.11	6.39	3.99	6.1499999999999995
CCNL2	ENSG00000221978	MANE	-	12.629999999999999	3.12	5.550000000000001	3.12
CCNO	ENSG00000152669	MANE	DDG2P;Paediatric disorders;Severe Paediatric Disorders;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
CCNT1	ENSG00000129315	MANE	-	-	101.72999999999999	-	-
CCNT2	ENSG00000082258	MANE	-	-	140.57999999999998	44.339999999999996	164.25
CCNT2-AS1	ENSG00000224043	All GENCODE	-	-	-	-	-
CCNT2P1	ENSG00000225672	All GENCODE	-	-	-	-	-
CCNY	ENSG00000108100	MANE	-	14.549999999999999	2.55	3.93	5.5200000000000005
CCNYL1	ENSG00000163249	RefSeq	-	-	45.81	88.65	-
CCNYL2	ENSG00000182632	All GENCODE	-	-	-	-	-
CCNYL3	ENSG00000216671	All GENCODE	-	-	-	-	-
CCP110	ENSG00000103540	RefSeq	-	-	70.28999999999999	48.75	-
CCPG1	ENSG00000260916	RefSeq	-	17.490000000000002	20.07	97.53	20.52
CCR1	ENSG00000163823	MANE	-	19.89	-	-	-
CCR10	ENSG00000184451	MANE	-	-	-	38.76	-
CCR12P	ENSG00000238241	All GENCODE	-	-	-	-	-
CCR2	ENSG00000121807	RefSeq	COVID-19 research	-	-	-	-
CCR3	ENSG00000183625	MANE	-	-	-	-	-
CCR4	ENSG00000183813	MANE	-	-	-	-	-
CCR5	ENSG00000160791	RefSeq	Viral resistance	-	-	-	-
CCR6	ENSG00000112486	RefSeq	-	-	-	-	-
CCR7	ENSG00000126353	MANE	-	-	-	4.0200000000000005	-
CCR8	ENSG00000179934	MANE	-	-	-	-	-
CCR9	ENSG00000173585	MANE	-	-	-	-	-
CCRL2	ENSG00000121797	MANE	-	136.07999999999998	-	-	-
CCRN4L	ENSG00000151014	MANE	-	-	-	82.59	-
CCS	ENSG00000173992	MANE	-	6.8999999999999995	4.32	3.21	10.44
CCSAP	ENSG00000154429	MANE	-	-	-	-	-
CCSER1	ENSG00000184305	RefSeq	-	-	-	-	-
CCSER2	ENSG00000107771	MANE	-	-	17.82	32.519999999999996	58.47
CCT2	ENSG00000166226	MANE	-	21.299999999999997	0.78	0.5700000000000001	2.07
CCT3	ENSG00000163468	MANE	-	10.5	0.6000000000000001	0.48	1.26
CCT4	ENSG00000115484	MANE	-	10.47	0.54	0.39	1.44
CCT4P1	ENSG00000242703	All GENCODE	-	-	-	-	-
CCT4P2	ENSG00000225569	All GENCODE	-	-	-	-	-
CCT5	ENSG00000150753	MANE	Severe Paediatric Disorders	5.61	0.66	0.5700000000000001	1.6800000000000002
CCT6A	ENSG00000146731	MANE	-	10.649999999999999	0.66	0.44999999999999996	1.23
CCT6B	ENSG00000132141	MANE	-	-	-	90.99	-
CCT6P1	ENSG00000228409	All GENCODE	-	-	-	-	-
CCT6P3	ENSG00000234585	All GENCODE	-	-	-	-	-
CCT7	ENSG00000135624	MANE	-	4.86	0.5700000000000001	0.42000000000000004	0.63
CCT8	ENSG00000156261	MANE	-	7.470000000000001	0.6000000000000001	0.27	1.1099999999999999
CCZ1	ENSG00000122674	MANE	-	-	-	-	-
CCZ1B	ENSG00000146574	RefSeq	-	-	-	-	-
CD101	ENSG00000134256	RefSeq	-	-	-	-	-
CD109	ENSG00000156535	MANE	-	-	14.07	-	-
CD14	ENSG00000170458	MANE	COVID-19 research	1.2000000000000002	114.89999999999999	-	260.07
CD151	ENSG00000177697	MANE	-	4.68	0.33	8.850000000000001	1.56
CD160	ENSG00000117281	RefSeq	-	-	-	-	-
CD163	ENSG00000177575	RefSeq	-	26.25	-	-	-
CD163L1	ENSG00000177675	RefSeq	-	-	-	-	-
CD164	ENSG00000135535	MANE	-	3.93	0.6000000000000001	0.54	3.69
CD164L2	ENSG00000174950	MANE	-	-	-	-	-
CD177	ENSG00000204936	RefSeq	-	11.16	-	-	-
CD177P1	ENSG00000204933	All GENCODE	-	-	-	-	-
CD180	ENSG00000134061	MANE	-	-	-	53.760000000000005	-
CD19	ENSG00000177455	RefSeq	Severe Paediatric Disorders;COVID-19 research;Primary immunodeficiency	-	-	1.47	-
CD1A	ENSG00000158477	MANE	-	-	-	-	-
CD1B	ENSG00000158485	MANE	-	-	-	-	-
CD1C	ENSG00000158481	MANE	-	-	-	-	-
CD1D	ENSG00000158473	RefSeq	-	-	-	-	-
CD1E	ENSG00000158488	MANE	-	-	-	-	-
CD2	ENSG00000116824	MANE	-	21.299999999999997	-	-	-
CD200	ENSG00000091972	MANE	-	-	-	44.339999999999996	-
CD200R1	ENSG00000163606	MANE	-	-	-	-	-
CD200R1L	ENSG00000206531	RefSeq	-	-	-	-	-
CD207	ENSG00000116031	MANE	-	-	-	-	-
CD209	ENSG00000090659	MANE	-	-	-	-	-
CD22	ENSG00000012124	MANE	-	157.32	-	1.2000000000000002	-
CD226	ENSG00000150637	MANE	-	-	-	16.259999999999998	-
CD244	ENSG00000122223	MANE	COVID-19 research	71.55000000000001	-	-	-
CD247	ENSG00000198821	RefSeq	Severe Paediatric Disorders;COVID-19 research	31.98	-	-	-
CD27	ENSG00000139193	RefSeq	Severe Paediatric Disorders;COVID-19 research;Primary immunodeficiency	37.29	-	2.4000000000000004	-
CD27-AS1	ENSG00000215039	All GENCODE	-	-	-	-	-
CD274	ENSG00000120217	MANE	-	-	-	19.71	-
CD276	ENSG00000103855	MANE	-	-	14.07	-	-
CD28	ENSG00000178562	MANE	-	-	-	-	-
CD2AP	ENSG00000198087	MANE	-	-	63.42	13.649999999999999	132.45
CD2BP2	ENSG00000169217	MANE	-	3.69	2.4899999999999998	2.0100000000000002	3.5999999999999996
CD300A	ENSG00000167851	MANE	-	1.44	-	2.58	-
CD300C	ENSG00000167850	MANE	-	66.24	-	-	-
CD300E	ENSG00000186407	MANE	-	122.52000000000001	-	-	-
CD300LB	ENSG00000178789	MANE	-	-	-	-	-
CD300LD	ENSG00000204345	MANE	-	-	-	-	-
CD300LF	ENSG00000186074	MANE	-	17.669999999999998	-	-	-
CD300LG	ENSG00000161649	MANE	-	-	-	-	-
CD302	ENSG00000241399	MANE	-	12.629999999999999	7.83	-	-
CD320	ENSG00000167775	MANE	-	38.910000000000004	2.7	2.07	6.84
CD33	ENSG00000105383	MANE	-	12.96	-	-	-
CD34	ENSG00000174059	MANE	-	-	-	-	15.03
CD36	ENSG00000135218	RefSeq	-	22.29	-	-	9.09
CD37	ENSG00000104894	MANE	-	0.36	-	0.30000000000000004	-
CD38	ENSG00000004468	MANE	-	-	-	7.68	-
CD3D	ENSG00000167286	RefSeq	Severe Paediatric Disorders;COVID-19 research;Primary immunodeficiency	57.63	-	-	-
