gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
CTC-756D1.3	ENSG00000253986	All_GENCODE	-	-	-	-	-
CTC-782O7.1	ENSG00000267337	All_GENCODE	-	-	-	-	-
CTC-786C10.1	ENSG00000262601	All_GENCODE	-	-	-	-	-
CTC-806A22.1	ENSG00000250842	All_GENCODE	-	-	-	-	-
CTC-820M8.1	ENSG00000250290	All_GENCODE	-	-	-	-	-
CTC1	ENSG00000178971	RefSeq	Haematological malignancies for rare disease;Cytopenia - NOT Fanconi anaemia;White matter disorders and cerebral calcification - narrow panel;DDG2P;Intracerebral calcification disorders;Hypotonic infant;White matter disorders - adult onset;White matter disorders - childhood onset;Intellectual disability;Cytopenias and congenital anaemias;Paediatric disorders;Fetal anomalies	153.7	261.38	27.0	353.19
CTCF	ENSG00000102974	MANE	Clefting;DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	326.7	46.92	28.62	58.72
CTCFL	ENSG00000124092	RefSeq	-	-	-	-	-
CTD-2001C12.1	ENSG00000247877	All_GENCODE	-	-	-	-	-
CTD-2001E22.1	ENSG00000248525	All_GENCODE	-	-	-	-	-
CTD-2002H8.2	ENSG00000258682	All_GENCODE	-	-	-	-	-
CTD-2003C8.2	ENSG00000250041	All_GENCODE	-	-	-	-	-
CTD-2004A9.1	ENSG00000250885	All_GENCODE	-	-	-	-	-
CTD-2005D20.1	ENSG00000250376	All_GENCODE	-	-	-	-	-
CTD-2005H7.1	ENSG00000254731	All_GENCODE	-	-	-	-	-
CTD-2005H7.2	ENSG00000255250	All_GENCODE	-	-	-	-	-
CTD-2006C1.10	ENSG00000257355	All_GENCODE	-	-	-	-	-
CTD-2006C1.12	ENSG00000267274	All_GENCODE	-	-	-	-	-
CTD-2006C1.2	ENSG00000219665	All_GENCODE	-	-	-	-	-
CTD-2006C1.6	ENSG00000267500	All_GENCODE	-	-	-	-	-
CTD-2006K23.1	ENSG00000261222	All_GENCODE	-	-	-	-	-
CTD-2006K23.2	ENSG00000264659	All_GENCODE	-	-	-	-	-
CTD-2006O16.2	ENSG00000264434	All_GENCODE	-	-	-	-	-
CTD-2007A10.1	ENSG00000258770	All_GENCODE	-	-	-	-	-
CTD-2007H13.3	ENSG00000248489	All_GENCODE	-	-	-	-	-
CTD-2007H18.1	ENSG00000259730	All_GENCODE	-	-	-	-	-
CTD-2007L18.5	ENSG00000260808	All_GENCODE	-	-	-	-	-
CTD-2008A1.1	ENSG00000259187	All_GENCODE	-	-	-	-	-
CTD-2008A1.2	ENSG00000259479	All_GENCODE	-	-	-	-	-
CTD-2008L17.1	ENSG00000267327	All_GENCODE	-	-	-	-	-
CTD-2008L17.2	ENSG00000206129	All_GENCODE	-	-	-	-	-
CTD-2008N3.1	ENSG00000250921	All_GENCODE	-	-	-	-	-
CTD-2008P7.3	ENSG00000264486	All_GENCODE	-	-	-	-	-
CTD-2008P7.5	ENSG00000264029	All_GENCODE	-	-	-	-	-
CTD-2008P7.6	ENSG00000266306	All_GENCODE	-	-	-	-	-
CTD-2009A10.1	ENSG00000260848	All_GENCODE	-	-	-	-	-
CTD-2010I16.1	ENSG00000254595	All_GENCODE	-	-	-	-	-
CTD-2010I22.2	ENSG00000248391	All_GENCODE	-	-	-	-	-
CTD-2011F17.2	ENSG00000255421	All_GENCODE	-	-	-	-	-
CTD-2012I17.1	ENSG00000249000	All_GENCODE	-	-	-	-	-
CTD-2012J19.1	ENSG00000232615	All_GENCODE	-	-	-	-	-
CTD-2012J19.3	ENSG00000271119	All_GENCODE	-	-	-	-	-
CTD-2012K14.2	ENSG00000261396	All_GENCODE	-	-	-	-	-
CTD-2012K14.3	ENSG00000259945	All_GENCODE	-	-	-	-	-
CTD-2012K14.4	ENSG00000260894	All_GENCODE	-	-	-	-	-
CTD-2012M11.3	ENSG00000259603	All_GENCODE	-	-	-	-	-
CTD-2013M15.1	ENSG00000250122	All_GENCODE	-	-	-	-	-
CTD-2013N17.4	ENSG00000267703	All_GENCODE	-	-	-	-	-
CTD-2013N24.2	ENSG00000244513	All_GENCODE	-	-	-	-	-
CTD-2014B16.3	ENSG00000258847	All_GENCODE	-	-	-	-	-
CTD-2014E2.5	ENSG00000261741	All_GENCODE	-	-	-	-	-
CTD-2014E2.6	ENSG00000261475	All_GENCODE	-	-	-	-	-
CTD-2014N11.1	ENSG00000259742	All_GENCODE	-	-	-	-	-
CTD-2014N11.2	ENSG00000259231	All_GENCODE	-	-	-	-	-
CTD-2015G9.1	ENSG00000260026	All_GENCODE	-	-	-	-	-
CTD-2015G9.2	ENSG00000261175	All_GENCODE	-	-	-	-	-
CTD-2015H3.1	ENSG00000264080	All_GENCODE	-	-	-	-	-
CTD-2015H3.2	ENSG00000266450	All_GENCODE	-	-	-	-	-
CTD-2015H6.3	ENSG00000249042	All_GENCODE	-	-	117.4	-	-
CTD-2016O11.1	ENSG00000248846	All_GENCODE	-	-	-	-	-
CTD-2017C7.1	ENSG00000256705	All_GENCODE	-	-	-	-	-
CTD-2017C7.2	ENSG00000259088	All_GENCODE	-	-	-	174.59	-
CTD-2017D11.1	ENSG00000268362	All_GENCODE	-	-	-	-	-
CTD-2019O4.1	ENSG00000254820	All_GENCODE	-	-	-	-	-
CTD-2020K17.1	ENSG00000267121	All_GENCODE	-	-	-	-	-
CTD-2020K17.3	ENSG00000233175	All_GENCODE	-	-	-	-	-
CTD-2020K17.4	ENSG00000233483	All_GENCODE	-	-	-	-	-
CTD-2021H9.1	ENSG00000257265	All_GENCODE	-	-	-	-	-
CTD-2021H9.2	ENSG00000257454	All_GENCODE	-	-	-	-	-
CTD-2021H9.3	ENSG00000258053	All_GENCODE	-	-	-	-	-
CTD-2021J15.1	ENSG00000239462	All_GENCODE	-	-	-	-	-
CTD-2022H16.1	ENSG00000229389	All_GENCODE	-	-	-	-	-
CTD-2022H16.2	ENSG00000259749	All_GENCODE	-	-	-	-	-
CTD-2022H16.3	ENSG00000260174	All_GENCODE	-	-	-	-	-
CTD-2023J5.1	ENSG00000255076	All_GENCODE	-	-	-	-	-
CTD-2023M8.1	ENSG00000248693	All_GENCODE	-	-	-	-	-
CTD-2023N9.1	ENSG00000250961	All_GENCODE	-	-	-	-	-
CTD-2023N9.2	ENSG00000248294	All_GENCODE	-	-	-	-	-
CTD-2023N9.3	ENSG00000249436	All_GENCODE	-	-	-	-	-
CTD-2024D23.1	ENSG00000254082	All_GENCODE	-	-	-	-	-
CTD-2024I7.13	ENSG00000246422	All_GENCODE	-	-	-	-	-
CTD-2024P10.1	ENSG00000250234	All_GENCODE	-	-	-	-	-
CTD-2026D20.2	ENSG00000253347	All_GENCODE	-	-	-	-	-
CTD-2026G22.1	ENSG00000255532	All_GENCODE	-	-	-	-	-
CTD-2026G6.3	ENSG00000272710	All_GENCODE	-	-	-	-	-
CTD-2026K11.1	ENSG00000260892	All_GENCODE	-	-	-	-	-
CTD-2026K11.2	ENSG00000260206	All_GENCODE	-	-	-	-	-
CTD-2026K11.3	ENSG00000260235	All_GENCODE	-	-	-	-	-
CTD-2029E14.1	ENSG00000249808	All_GENCODE	-	-	-	-	-
CTD-2031P19.3	ENSG00000227908	All_GENCODE	-	-	-	-	-
CTD-2031P19.5	ENSG00000262211	All_GENCODE	-	-	-	-	-
CTD-2033A16.1	ENSG00000261602	All_GENCODE	-	-	-	-	-
CTD-2033A16.3	ENSG00000262136	All_GENCODE	-	-	-	-	-
CTD-2033D15.1	ENSG00000259279	All_GENCODE	-	-	-	-	-
CTD-2034I21.1	ENSG00000260042	All_GENCODE	-	-	-	-	-
CTD-2034I21.2	ENSG00000263082	All_GENCODE	-	-	-	-	-
CTD-2034I4.1	ENSG00000259543	All_GENCODE	-	-	-	-	-
CTD-2034I4.2	ENSG00000259594	All_GENCODE	-	-	-	-	-
CTD-2035E11.3	ENSG00000251131	All_GENCODE	-	-	-	-	-
CTD-2036J7.1	ENSG00000241026	All_GENCODE	-	-	-	-	-
CTD-2036P10.3	ENSG00000246283	All_GENCODE	-	-	-	-	-
CTD-2037K23.2	ENSG00000245556	All_GENCODE	-	-	59.45	32.83	-
CTD-2037L6.2	ENSG00000248132	All_GENCODE	-	-	-	-	-
CTD-2043I16.1	ENSG00000267509	All_GENCODE	-	-	-	-	-
CTD-2044J15.1	ENSG00000248677	All_GENCODE	-	-	-	-	-
CTD-2046I8.1	ENSG00000249941	All_GENCODE	-	-	-	-	-
CTD-2046J7.1	ENSG00000250886	All_GENCODE	-	-	-	-	-
CTD-2047H16.2	ENSG00000262979	All_GENCODE	-	-	-	-	-
CTD-2047H16.4	ENSG00000263069	All_GENCODE	-	-	-	-	-
CTD-2049O17.1	ENSG00000248185	All_GENCODE	-	-	-	-	-
CTD-2049O4.1	ENSG00000261329	All_GENCODE	-	-	-	-	-
CTD-2050B12.1	ENSG00000261013	All_GENCODE	-	-	-	-	-
CTD-2050E21.1	ENSG00000249429	All_GENCODE	-	-	-	-	-
CTD-2050E21.2	ENSG00000251205	All_GENCODE	-	-	-	-	-
CTD-2050I18.1	ENSG00000267407	All_GENCODE	-	-	-	-	-
CTD-2050I18.2	ENSG00000267599	All_GENCODE	-	-	-	-	-
CTD-2050N2.1	ENSG00000259221	All_GENCODE	-	-	-	-	-
CTD-2054N24.1	ENSG00000259655	All_GENCODE	-	-	-	-	-
CTD-2054N24.2	ENSG00000259363	All_GENCODE	-	-	301.44	-	-
CTD-2055G21.1	ENSG00000260594	All_GENCODE	-	-	-	-	-
CTD-2058B24.2	ENSG00000259048	All_GENCODE	-	-	-	-	-
CTD-2058B24.3	ENSG00000258696	All_GENCODE	-	-	-	-	-
CTD-2061E9.1	ENSG00000249785	All_GENCODE	-	-	-	-	-
CTD-2062F14.3	ENSG00000259031	All_GENCODE	-	-	-	-	-
CTD-2066L21.1	ENSG00000249102	All_GENCODE	-	-	-	-	-
CTD-2066L21.2	ENSG00000251281	All_GENCODE	-	-	-	-	-
CTD-2066L21.3	ENSG00000250697	All_GENCODE	-	-	-	-	-
CTD-2071N1.1	ENSG00000259213	All_GENCODE	-	-	-	-	-
CTD-2072I24.1	ENSG00000251168	All_GENCODE	-	-	-	-	-
CTD-2073O6.1	ENSG00000254170	All_GENCODE	-	-	-	-	-
CTD-2074D8.1	ENSG00000250694	All_GENCODE	-	-	-	-	-
CTD-2078B5.2	ENSG00000271334	All_GENCODE	-	-	-	-	-
CTD-2081C10.1	ENSG00000250447	All_GENCODE	-	-	-	-	-
CTD-2081K17.2	ENSG00000267014	All_GENCODE	-	-	-	-	-
CTD-2083E4.4	ENSG00000260774	All_GENCODE	-	-	-	-	-
CTD-2083E4.5	ENSG00000250848	All_GENCODE	-	-	-	-	-
CTD-2083E4.6	ENSG00000248925	All_GENCODE	-	-	-	-	-
CTD-2085J24.3	ENSG00000267555	All_GENCODE	-	-	-	-	-
CTD-2085J24.4	ENSG00000266930	All_GENCODE	-	-	-	-	-
CTD-2089N3.1	ENSG00000250360	All_GENCODE	-	-	-	-	-
CTD-2089N3.2	ENSG00000251573	All_GENCODE	-	-	-	-	-
CTD-2089N3.3	ENSG00000248918	All_GENCODE	-	-	-	-	-
CTD-2090I13.1	ENSG00000234277	All_GENCODE	-	-	-	-	-
CTD-2091N23.1	ENSG00000251361	All_GENCODE	-	-	-	-	-
CTD-2104P17.1	ENSG00000231625	All_GENCODE	-	-	-	-	-
CTD-2105E13.14	ENSG00000268729	All_GENCODE	-	-	-	-	-
CTD-2105E13.6	ENSG00000267706	All_GENCODE	-	-	-	-	-
CTD-2110K23.1	ENSG00000243385	All_GENCODE	-	-	-	-	-
CTD-2113L7.1	ENSG00000248969	All_GENCODE	-	-	-	-	-
CTD-2116F7.1	ENSG00000267719	All_GENCODE	-	-	-	-	-
CTD-2116N17.1	ENSG00000259316	All_GENCODE	-	-	-	-	-
CTD-2116N20.1	ENSG00000250081	All_GENCODE	-	-	-	397.53	-
CTD-2116N24.1	ENSG00000250003	All_GENCODE	-	-	-	-	-
CTD-2117L12.1	ENSG00000250127	All_GENCODE	-	-	-	-	-
CTD-2118P12.1	ENSG00000259786	All_GENCODE	-	-	-	-	-
CTD-2119L1.1	ENSG00000254498	All_GENCODE	-	-	-	-	-
CTD-2122P11.1	ENSG00000251478	All_GENCODE	-	-	-	-	-
CTD-2124B20.2	ENSG00000266065	All_GENCODE	-	-	-	-	-
CTD-2124B20.3	ENSG00000265174	All_GENCODE	-	-	-	-	-
CTD-2125J1.1	ENSG00000261304	All_GENCODE	-	-	-	-	-
CTD-2126E3.1	ENSG00000204666	All_GENCODE	-	-	-	-	-
CTD-2126E3.3	ENSG00000269091	All_GENCODE	-	-	-	-	-
CTD-2126E3.4	ENSG00000267890	All_GENCODE	-	-	-	-	-
CTD-2127H9.1	ENSG00000249740	All_GENCODE	-	-	-	-	-
CTD-2128A3.2	ENSG00000258902	All_GENCODE	-	-	-	-	-
CTD-2128A3.3	ENSG00000258814	All_GENCODE	-	-	-	-	-
CTD-2128F4.1	ENSG00000248867	All_GENCODE	-	-	-	-	-
CTD-2130F23.1	ENSG00000248533	All_GENCODE	-	-	-	-	-
CTD-2130F23.2	ENSG00000251518	All_GENCODE	-	-	-	-	-
CTD-2130O13.1	ENSG00000267761	All_GENCODE	-	-	-	-	-
CTD-2131I18.1	ENSG00000249073	All_GENCODE	-	-	-	-	-
CTD-2132N18.2	ENSG00000267221	All_GENCODE	-	-	-	-	-
CTD-2132N18.3	ENSG00000267261	All_GENCODE	-	-	-	-	-
CTD-2134A5.3	ENSG00000258914	All_GENCODE	-	-	-	-	-
CTD-2134A5.4	ENSG00000258534	All_GENCODE	-	-	-	-	-
CTD-2134P3.1	ENSG00000250453	All_GENCODE	-	-	-	-	-
CTD-2135D7.2	ENSG00000262732	All_GENCODE	-	-	-	-	-
CTD-2135D7.3	ENSG00000263234	All_GENCODE	-	-	-	-	-
CTD-2135D7.4	ENSG00000261856	All_GENCODE	-	-	-	-	-
CTD-2135D7.5	ENSG00000262097	All_GENCODE	-	-	-	-	-
CTD-2135J3.3	ENSG00000248896	All_GENCODE	-	-	-	-	-
CTD-2139B15.2	ENSG00000248223	All_GENCODE	-	-	-	-	-
CTD-2139B15.4	ENSG00000250822	All_GENCODE	-	-	-	-	-
CTD-2139B15.5	ENSG00000249199	All_GENCODE	-	-	-	-	-
CTD-2140B24.4	ENSG00000256825	All_GENCODE	-	-	-	-	-
CTD-2140B24.6	ENSG00000271963	All_GENCODE	-	-	-	-	-
CTD-2140G10.1	ENSG00000255323	All_GENCODE	-	-	-	-	-
CTD-2140G10.2	ENSG00000254768	All_GENCODE	-	-	-	-	-
CTD-2140G10.4	ENSG00000254540	All_GENCODE	-	-	-	-	-
CTD-2142D14.1	ENSG00000258649	All_GENCODE	-	-	-	-	-
CTD-2143L24.1	ENSG00000249781	All_GENCODE	-	-	-	-	-
CTD-2144E22.10	ENSG00000260809	All_GENCODE	-	-	-	-	-
CTD-2144E22.6	ENSG00000261566	All_GENCODE	-	-	-	-	-
CTD-2144E22.8	ENSG00000260854	All_GENCODE	-	-	-	-	-
CTD-2145A24.4	ENSG00000264273	All_GENCODE	-	-	-	-	-
CTD-2147F2.1	ENSG00000259485	All_GENCODE	-	-	-	-	-
CTD-2147F2.2	ENSG00000259664	All_GENCODE	-	-	-	-	-
CTD-2151A2.1	ENSG00000249515	All_GENCODE	-	-	-	-	-
CTD-2152M20.2	ENSG00000250764	All_GENCODE	-	-	-	-	-
CTD-2154B17.1	ENSG00000250576	All_GENCODE	-	-	-	-	-
CTD-2154B17.4	ENSG00000272324	All_GENCODE	-	-	-	-	-
CTD-2154H6.1	ENSG00000250567	All_GENCODE	-	-	-	-	-
CTD-2154I11.2	ENSG00000250240	All_GENCODE	-	-	-	-	-
CTD-2161F6.1	ENSG00000248467	All_GENCODE	-	-	-	-	-
CTD-2161F6.2	ENSG00000248311	All_GENCODE	-	-	-	-	-
CTD-2161F6.3	ENSG00000249521	All_GENCODE	-	-	-	-	-
CTD-2162K18.4	ENSG00000267260	All_GENCODE	-	-	-	-	-
CTD-2162K18.5	ENSG00000267254	All_GENCODE	-	-	-	-	-
CTD-2165H16.4	ENSG00000261360	All_GENCODE	-	-	-	-	-
CTD-2168K21.1	ENSG00000253832	All_GENCODE	-	-	-	-	-
CTD-2170G1.2	ENSG00000251575	All_GENCODE	-	-	-	-	-
CTD-2171N6.1	ENSG00000267013	All_GENCODE	-	-	-	-	-
CTD-2173L22.4	ENSG00000198416	All_GENCODE	-	-	-	-	-
CTD-2175A23.1	ENSG00000249899	All_GENCODE	-	-	-	-	-
CTD-2176I21.2	ENSG00000248733	All_GENCODE	-	-	-	-	-
CTD-2184C24.2	ENSG00000254718	All_GENCODE	-	-	-	-	-
CTD-2184D3.3	ENSG00000259178	All_GENCODE	-	-	-	-	-
CTD-2184D3.5	ENSG00000259712	All_GENCODE	-	-	-	-	-
CTD-2184D3.6	ENSG00000259327	All_GENCODE	-	-	-	-	-
CTD-2184D3.7	ENSG00000259709	All_GENCODE	-	-	-	-	-
CTD-2185K10.1	ENSG00000243295	All_GENCODE	-	-	-	-	-
CTD-2187J20.1	ENSG00000251206	All_GENCODE	-	-	-	-	-
CTD-2189E23.1	ENSG00000267723	All_GENCODE	-	-	-	-	-
CTD-2189E23.2	ENSG00000267406	All_GENCODE	-	-	-	-	-
CTD-2192J16.11	ENSG00000230310	All_GENCODE	-	-	-	-	-
CTD-2192J16.20	ENSG00000269693	All_GENCODE	-	-	-	-	-
CTD-2192J16.21	ENSG00000269560	All_GENCODE	-	-	-	-	-
CTD-2192J16.22	ENSG00000269242	All_GENCODE	-	-	-	-	-
CTD-2192J16.24	ENSG00000269590	All_GENCODE	-	-	-	-	-
CTD-2192J16.26	ENSG00000268945	All_GENCODE	-	-	-	-	-
CTD-2193G5.1	ENSG00000248757	All_GENCODE	-	-	-	-	-
CTD-2193P3.1	ENSG00000251001	All_GENCODE	-	-	-	-	-
CTD-2193P3.2	ENSG00000249772	All_GENCODE	-	-	-	-	-
CTD-2194A8.2	ENSG00000262995	All_GENCODE	-	-	-	-	-
CTD-2194D22.1	ENSG00000249966	All_GENCODE	-	-	-	-	-
CTD-2194D22.2	ENSG00000250417	All_GENCODE	-	-	-	-	-
CTD-2194D22.3	ENSG00000249116	All_GENCODE	-	-	-	-	-
CTD-2194D22.4	ENSG00000249326	All_GENCODE	-	-	-	-	-
CTD-2194F4.2	ENSG00000248288	All_GENCODE	-	-	-	-	-
CTD-2194L12.2	ENSG00000248539	All_GENCODE	-	-	-	-	-
CTD-2194L12.3	ENSG00000250032	All_GENCODE	-	-	-	-	-
CTD-2195B23.3	ENSG00000269652	All_GENCODE	-	-	-	-	-
CTD-2196E14.3	ENSG00000261723	All_GENCODE	-	-	-	-	-
CTD-2196E14.4	ENSG00000259806	All_GENCODE	-	-	-	-	-
CTD-2196E14.5	ENSG00000261266	All_GENCODE	-	-	-	-	-
CTD-2196E14.9	ENSG00000260482	All_GENCODE	-	-	-	-	-
CTD-2196P11.2	ENSG00000251189	All_GENCODE	-	-	-	-	-
CTD-2197I11.1	ENSG00000250383	All_GENCODE	-	-	-	-	-
CTD-2199O4.1	ENSG00000249807	All_GENCODE	-	-	-	-	-
CTD-2200A16.1	ENSG00000258383	All_GENCODE	-	-	-	-	-
CTD-2201E18.3	ENSG00000177738	All_GENCODE	-	-	273.43	-	-
CTD-2201E9.1	ENSG00000251370	All_GENCODE	-	-	-	-	-
CTD-2201E9.2	ENSG00000250001	All_GENCODE	-	-	-	-	-
CTD-2201E9.4	ENSG00000248537	All_GENCODE	-	-	-	-	-
CTD-2201G16.1	ENSG00000258444	All_GENCODE	-	-	-	-	-
CTD-2201I18.1	ENSG00000249825	All_GENCODE	-	-	-	-	-
CTD-2203A3.1	ENSG00000248789	All_GENCODE	-	-	-	-	-
CTD-2203K17.1	ENSG00000249572	All_GENCODE	-	-	-	-	-
CTD-2206N4.2	ENSG00000266013	All_GENCODE	-	-	-	-	-
CTD-2206N4.4	ENSG00000263818	All_GENCODE	-	-	-	-	-
CTD-2207A17.1	ENSG00000248461	All_GENCODE	-	-	-	-	-
CTD-2207O23.10	ENSG00000268614	All_GENCODE	-	-	-	-	-
CTD-2207O23.11	ENSG00000269371	All_GENCODE	-	-	-	-	-
CTD-2207O23.12	ENSG00000267952	All_GENCODE	-	-	-	-	-
CTD-2207O23.3	ENSG00000268861	All_GENCODE	-	101.07	-	207.49	-
CTD-2207P18.1	ENSG00000258425	All_GENCODE	-	-	-	-	-
CTD-2207P18.2	ENSG00000258976	All_GENCODE	-	-	-	-	-
CTD-2210P15.2	ENSG00000249286	All_GENCODE	-	-	-	-	-
CTD-2210P24.1	ENSG00000254519	All_GENCODE	-	-	-	-	-
CTD-2210P24.2	ENSG00000255426	All_GENCODE	-	-	-	-	-
CTD-2210P24.3	ENSG00000255226	All_GENCODE	-	-	-	-	-
CTD-2210P24.4	ENSG00000205106	All_GENCODE	-	-	-	-	98.34
CTD-2210P24.6	ENSG00000255447	All_GENCODE	-	-	-	-	-
CTD-2213F21.2	ENSG00000250365	All_GENCODE	-	-	-	-	-
CTD-2213F21.3	ENSG00000257155	All_GENCODE	-	-	-	-	-
CTD-2213F21.4	ENSG00000258196	All_GENCODE	-	-	-	-	-
CTD-2215E18.1	ENSG00000251606	All_GENCODE	-	-	-	-	-
CTD-2215E18.2	ENSG00000248758	All_GENCODE	-	-	-	-	-
CTD-2215E18.3	ENSG00000251054	All_GENCODE	-	-	-	-	-
CTD-2215L10.1	ENSG00000250619	All_GENCODE	-	-	-	-	-
CTD-2216M2.1	ENSG00000254710	All_GENCODE	-	-	-	-	-
CTD-2218G20.2	ENSG00000248279	All_GENCODE	-	-	-	-	-
CTD-2223O18.1	ENSG00000258748	All_GENCODE	-	-	-	-	-
CTD-2224J9.8	ENSG00000213777	All_GENCODE	-	-	-	-	-
CTD-2227I18.1	ENSG00000249236	All_GENCODE	-	-	-	-	-
CTD-2228K2.5	ENSG00000188242	All_GENCODE	-	-	-	-	-
CTD-2231E14.4	ENSG00000267517	All_GENCODE	-	-	-	-	-
CTD-2231E14.5	ENSG00000267373	All_GENCODE	-	-	-	-	-
CTD-2231E14.8	ENSG00000269243	All_GENCODE	-	-	-	-	-
CTD-2231H16.1	ENSG00000249430	All_GENCODE	-	-	-	-	-
CTD-2232E5.2	ENSG00000250831	All_GENCODE	-	-	-	-	-
CTD-2233C11.2	ENSG00000250583	All_GENCODE	-	-	-	-	-
CTD-2234B20.1	ENSG00000249404	All_GENCODE	-	-	-	-	-
CTD-2234N14.1	ENSG00000272642	All_GENCODE	-	-	-	-	-
CTD-2234N14.2	ENSG00000272981	All_GENCODE	-	-	-	-	-
CTD-2235C13.2	ENSG00000247372	All_GENCODE	-	-	-	-	-
CTD-2235H24.2	ENSG00000260824	All_GENCODE	-	-	-	-	-
CTD-2236F14.1	ENSG00000249713	All_GENCODE	-	-	-	-	-
CTD-2240H23.2	ENSG00000259143	All_GENCODE	-	-	-	-	-
CTD-2240J17.1	ENSG00000259372	All_GENCODE	-	-	-	-	-
CTD-2243E23.1	ENSG00000258829	All_GENCODE	-	-	-	-	-
CTD-2244C20.2	ENSG00000248199	All_GENCODE	-	-	-	-	-
CTD-2244F11.2	ENSG00000248883	All_GENCODE	-	-	-	-	-
CTD-2245E15.3	ENSG00000251532	All_GENCODE	-	-	-	-	-
CTD-2245F17.2	ENSG00000268842	All_GENCODE	-	-	-	-	-
CTD-2245F17.3	ENSG00000269051	All_GENCODE	-	-	-	-	-
CTD-2245F17.6	ENSG00000269288	All_GENCODE	-	-	-	-	-
CTD-2245F17.9	ENSG00000269758	All_GENCODE	-	-	-	-	-
CTD-2246P4.1	ENSG00000267065	All_GENCODE	-	-	-	-	-
CTD-2247C11.1	ENSG00000250481	All_GENCODE	-	-	-	-	-
CTD-2247C11.2	ENSG00000251506	All_GENCODE	-	-	-	-	-
CTD-2247C11.4	ENSG00000251426	All_GENCODE	-	-	-	-	-
CTD-2247C11.5	ENSG00000250529	All_GENCODE	-	-	-	-	-
CTD-2251F13.1	ENSG00000248975	All_GENCODE	-	-	-	-	-
CTD-2252P21.1	ENSG00000257226	All_GENCODE	-	-	-	-	-
CTD-2254N19.1	ENSG00000248935	All_GENCODE	-	-	-	-	-
CTD-2256P15.1	ENSG00000248968	All_GENCODE	-	-	-	-	-
CTD-2258A20.5	ENSG00000261656	All_GENCODE	-	-	-	-	-
CTD-2260A17.1	ENSG00000248734	All_GENCODE	-	-	-	-	-
CTD-2260A17.2	ENSG00000247121	All_GENCODE	-	-	-	-	-
CTD-2263F21.1	ENSG00000251257	All_GENCODE	-	-	-	-	208.06
CTD-2265M8.2	ENSG00000269420	All_GENCODE	-	-	-	-	-
CTD-2265O21.3	ENSG00000267424	All_GENCODE	-	-	-	-	-
CTD-2265O21.7	ENSG00000267735	All_GENCODE	-	-	-	-	-
CTD-2267D19.2	ENSG00000265666	All_GENCODE	-	-	-	-	-
CTD-2267D19.3	ENSG00000266208	All_GENCODE	-	-	-	-	-
CTD-2267G17.2	ENSG00000225957	All_GENCODE	-	-	-	-	-
CTD-2269F5.1	ENSG00000250320	All_GENCODE	-	-	-	-	-
CTD-2270F17.1	ENSG00000253647	All_GENCODE	-	-	-	-	-
CTD-2270L9.4	ENSG00000260136	All_GENCODE	-	-	-	-	-
CTD-2272D18.1	ENSG00000254394	All_GENCODE	-	-	-	-	-
CTD-2272G21.3	ENSG00000250319	All_GENCODE	-	-	-	-	-
CTD-2275D24.1	ENSG00000251041	All_GENCODE	-	-	-	-	-
CTD-2275D24.2	ENSG00000249343	All_GENCODE	-	-	-	-	-
CTD-2275D24.3	ENSG00000250446	All_GENCODE	-	-	-	-	-
CTD-2275D24.4	ENSG00000248942	All_GENCODE	-	-	-	-	-
CTD-2277K2.1	ENSG00000258882	All_GENCODE	-	-	-	-	-
CTD-2278I10.1	ENSG00000269350	All_GENCODE	-	-	-	-	-
CTD-2278I10.6	ENSG00000269307	All_GENCODE	-	-	-	-	-
CTD-2280E9.1	ENSG00000249916	All_GENCODE	-	-	-	-	-
CTD-2281E23.1	ENSG00000253640	All_GENCODE	-	-	-	-	-
CTD-2281E23.2	ENSG00000254269	All_GENCODE	-	-	-	-	-
CTD-2281E23.3	ENSG00000254160	All_GENCODE	-	-	-	-	-
CTD-2281M20.1	ENSG00000250891	All_GENCODE	-	-	-	-	-
CTD-2283N19.1	ENSG00000251330	All_GENCODE	-	-	-	-	-
CTD-2284J15.1	ENSG00000254231	All_GENCODE	-	-	-	-	-
CTD-2287N17.1	ENSG00000248962	All_GENCODE	-	-	-	-	-
CTD-2287O16.3	ENSG00000268714	All_GENCODE	-	-	-	-	-
CTD-2288F12.1	ENSG00000260352	All_GENCODE	-	-	-	-	-
CTD-2288O8.1	ENSG00000248898	All_GENCODE	-	-	-	-	-
CTD-2291D10.1	ENSG00000261615	All_GENCODE	-	-	-	-	-
CTD-2291D10.2	ENSG00000261558	All_GENCODE	-	-	-	-	-
CTD-2291D10.3	ENSG00000269543	All_GENCODE	-	-	-	-	-
CTD-2291D10.4	ENSG00000267886	All_GENCODE	-	-	-	-	-
CTD-2292M14.1	ENSG00000248474	All_GENCODE	-	-	-	-	-
CTD-2292M16.7	ENSG00000258459	All_GENCODE	-	-	-	-	-
CTD-2292P10.2	ENSG00000253806	All_GENCODE	-	-	-	-	-
CTD-2292P10.4	ENSG00000253741	All_GENCODE	-	-	-	-	-
CTD-2293H3.2	ENSG00000267345	All_GENCODE	-	-	-	-	-
CTD-2296D1.1	ENSG00000251678	All_GENCODE	-	-	-	-	-
CTD-2296D1.2	ENSG00000250668	All_GENCODE	-	-	-	-	-
