gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
DLG5	ENSG00000151208	MANE	-	-	169.11	-	38.35
DLG5-AS1	ENSG00000233871	All_GENCODE	-	-	-	-	-
DLGAP1	ENSG00000170579	MANE	-	-	-	-	-
DLGAP1-AS1	ENSG00000177337	All_GENCODE	-	-	76.6	-	-
DLGAP1-AS2	ENSG00000262001	All_GENCODE	-	-	-	-	-
DLGAP1-AS3	ENSG00000263724	All_GENCODE	-	-	-	-	-
DLGAP1-AS4	ENSG00000263878	All_GENCODE	-	-	-	-	-
DLGAP1-AS5	ENSG00000261520	All_GENCODE	-	-	-	-	-
DLGAP2	ENSG00000198010	RefSeq	-	-	-	-	-
DLGAP3	ENSG00000116544	MANE	-	-	-	-	-
DLGAP4	ENSG00000080845	RefSeq	-	-	-	-	-
DLGAP5	ENSG00000126787	MANE	-	-	-	8.96	-
DLK1	ENSG00000185559	RefSeq	-	-	-	-	-
DLK2	ENSG00000171462	MANE	-	-	-	-	-
DLL1	ENSG00000198719	MANE	-	-	-	-	-
DLL3	ENSG00000090932	RefSeq	DDG2P;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	-
DLL4	ENSG00000128917	MANE	Clefting;DDG2P;Limb disorders;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	305.6
DLST	ENSG00000119689	MANE	-	83.9	9.14	13.34	4.71
DLX1	ENSG00000144355	MANE	-	-	-	-	-
DLX2	ENSG00000115844	MANE	-	-	-	-	-
DLX3	ENSG00000064195	MANE	Skeletal dysplasia;Amelogenesis imperfecta;Paediatric disorders	-	-	-	-
DLX4	ENSG00000108813	MANE	-	-	-	-	-
DLX5	ENSG00000105880	RefSeq	Limb disorders;Skeletal dysplasia;Paediatric disorders	-	-	-	-
DLX6	ENSG00000006377	MANE	-	-	-	-	-
DLX6-AS1	ENSG00000231764	All_GENCODE	-	-	-	-	-
DMAP1	ENSG00000178028	MANE	-	51.84	14.7	8.96	16.84
DMBT1	ENSG00000187908	RefSeq	-	-	-	-	-
DMBT1P1	ENSG00000176584	All_GENCODE	-	-	-	-	-
DMBX1	ENSG00000197587	RefSeq	-	-	-	-	-
DMC1	ENSG00000100206	MANE	-	-	-	-	-
DMD	ENSG00000198947	RefSeq	Sudden cardiac death;Neuromuscular disorders;Congenital muscular dystrophy;DDG2P;Dilated Cardiomyopathy and conduction defects;Hypotonic infant;Cardiomyopathies - including childhood onset;Gastrointestinal neuromuscular disorders;White matter disorders - childhood onset;Dilated cardiomyopathy - adult and teen;Intellectual disability;Limb girdle muscular dystrophy;Paediatric disorders	-	-	-	370.45
DMD-AS3	ENSG00000236828	All_GENCODE	-	-	-	-	-
DMGDH	ENSG00000132837	MANE	-	-	-	-	-
DMKN	ENSG00000161249	MANE	-	-	91.08	-	-
DMP1	ENSG00000152592	MANE	Hypophosphataemia or rickets;DDG2P;Skeletal dysplasia;Paediatric disorders	-	-	-	-
DMPK	ENSG00000104936	RefSeq	DDG2P;Paediatric disorders;Fetal anomalies	-	42.28	47.8	6.26
DMRT1	ENSG00000137090	MANE	-	-	-	-	-
DMRT2	ENSG00000173253	RefSeq	-	-	-	-	-
DMRT3	ENSG00000064218	MANE	-	-	-	-	-
DMRTA1	ENSG00000176399	MANE	-	-	-	-	-
DMRTA2	ENSG00000142700	MANE	-	-	-	-	-
DMRTB1	ENSG00000143006	RefSeq	-	-	-	-	-
DMRTC1	ENSG00000159123	RefSeq	-	-	-	-	-
DMRTC1B	ENSG00000184911	RefSeq	-	-	-	-	-
DMRTC2	ENSG00000142025	MANE	-	-	-	-	-
DMTF1	ENSG00000135164	RefSeq	-	-	169.11	47.28	146.0
DMTN	ENSG00000158856	RefSeq	-	-	-	-	-
DMWD	ENSG00000185800	MANE	-	-	13.02	24.8	36.08
DMXL1	ENSG00000172869	RefSeq	-	-	374.86	157.62	437.99
DMXL2	ENSG00000104093	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
DNA2	ENSG00000138346	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Mitochondrial DNA maintenance disorder;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	-	52.01	-
DNAAF1	ENSG00000154099	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders;Laterality disorders and isomerism;Fetal anomalies	-	-	-	-
DNAAF2	ENSG00000165506	RefSeq	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders	-	91.69	33.13	-
DNAAF3	ENSG00000167646	RefSeq	Respiratory ciliopathies including non-CF bronchiectasis;DDG2P;Primary ciliary disorders;Paediatric disorders;Laterality disorders and isomerism;Fetal anomalies	-	-	-	-
DNAH1	ENSG00000114841	RefSeq	-	-	-	-	-
DNAH10	ENSG00000197653	RefSeq	-	-	-	-	-
DNAH10OS	ENSG00000250091	All_GENCODE	-	-	-	-	-
DNAH11	ENSG00000105877	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders;Laterality disorders and isomerism;Fetal anomalies	-	-	-	-
DNAH12	ENSG00000174844	RefSeq	-	-	-	-	-
DNAH14	ENSG00000185842	RefSeq	-	-	-	-	-
DNAH17	ENSG00000187775	RefSeq	-	-	-	-	-
DNAH2	ENSG00000183914	RefSeq	-	-	-	-	-
DNAH3	ENSG00000158486	RefSeq	-	-	-	-	-
DNAH5	ENSG00000039139	RefSeq	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders;Laterality disorders and isomerism;Fetal anomalies	-	-	-	-
DNAH6	ENSG00000115423	RefSeq	-	-	-	-	-
DNAH7	ENSG00000118997	MANE	-	-	-	-	-
DNAH8	ENSG00000124721	MANE	-	-	-	-	-
DNAH9	ENSG00000007174	MANE	Respiratory ciliopathies including non-CF bronchiectasis;DDG2P;Paediatric disorders;Laterality disorders and isomerism;Fetal anomalies	-	-	-	-
DNAI1	ENSG00000122735	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders;Laterality disorders and isomerism;Fetal anomalies	-	-	-	-
DNAI2	ENSG00000171595	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders;Laterality disorders and isomerism	-	-	-	-
DNAJA1	ENSG00000086061	MANE	-	21.95	2.46	1.18	11.74
DNAJA2	ENSG00000069345	MANE	-	25.94	4.43	2.55	5.16
DNAJA3	ENSG00000103423	MANE	-	-	23.99	14.86	8.38
DNAJA4	ENSG00000140403	RefSeq	-	-	-	-	39.82
DNAJB1	ENSG00000132002	MANE	-	12.31	8.94	10.84	56.22
DNAJB11	ENSG00000090520	RefSeq	Ductal plate malformation;Cystic kidney disease;Unexplained paediatric onset end-stage renal disease;Cystic renal disease;Polycystic liver disease interim;Renal and urinary tract disorders	40.76	4.32	4.6	20.81
DNAJB12	ENSG00000148719	RefSeq	-	16.84	8.05	8.6	11.42
DNAJB13	ENSG00000187726	RefSeq	Respiratory ciliopathies including non-CF bronchiectasis	-	-	-	-
DNAJB14	ENSG00000164031	MANE	-	-	62.48	32.51	-
DNAJB2	ENSG00000135924	RefSeq	Hereditary neuropathy NOT PMP22 copy number;Hereditary neuropathy	19.44	31.24	15.3	3.72
DNAJB4	ENSG00000162616	MANE	-	-	5.44	157.62	27.37
DNAJB5	ENSG00000137094	RefSeq	-	-	-	-	-
DNAJB6	ENSG00000105993	MANE	Neuromuscular disorders;Distal myopathies;Hypotonic infant;Limb girdle muscular dystrophy	44.43	10.71	13.29	5.77
DNAJB8	ENSG00000179407	RefSeq	-	-	-	-	-
DNAJB8-AS1	ENSG00000242049	All_GENCODE	-	-	-	-	-
DNAJB9	ENSG00000128590	MANE	-	-	29.33	20.0	28.71
DNAJC1	ENSG00000136770	MANE	-	128.56	11.98	15.93	95.7
DNAJC10	ENSG00000077232	MANE	-	-	7.98	17.93	52.66
DNAJC11	ENSG00000007923	MANE	-	-	19.73	20.0	14.74
DNAJC12	ENSG00000108176	MANE	Neurotransmitter disorders;Dystonia - childhood onset;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Inborn errors of metabolism;Paediatric disorders	-	-	-	207.25
DNAJC13	ENSG00000138246	MANE	-	-	169.11	236.42	158.58
DNAJC14	ENSG00000135392	RefSeq	-	148.07	11.39	10.28	73.0
DNAJC15	ENSG00000120675	MANE	-	102.01	3.25	4.6	8.51
DNAJC16	ENSG00000116138	MANE	-	-	507.34	472.85	-
DNAJC17	ENSG00000104129	MANE	-	72.58	25.0	8.5	66.77
DNAJC18	ENSG00000170464	MANE	-	-	26.07	55.06	238.53
DNAJC19	ENSG00000205981	MANE	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Hypotonic infant;Undiagnosed metabolic disorders;Hereditary ataxia;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	7.23	4.51	8.13
DNAJC19P2	ENSG00000269266	All_GENCODE	-	-	-	-	-
DNAJC19P7	ENSG00000237663	All_GENCODE	-	-	-	-	-
DNAJC2	ENSG00000105821	MANE	-	-	11.69	9.29	17.7
DNAJC21	ENSG00000168724	RefSeq	Cytopenia - NOT Fanconi anaemia;Primary immunodeficiency;Cytopenias and congenital anaemias	-	20.83	14.86	19.14
DNAJC22	ENSG00000178401	MANE	-	-	-	-	-
DNAJC24	ENSG00000170946	MANE	-	-	25.45	37.15	73.72
DNAJC25	ENSG00000059769	MANE	-	-	43.79	446.33	-
DNAJC25-GNG10	ENSG00000244115	RefSeq	-	-	-	-	-
DNAJC27	ENSG00000115137	MANE	-	-	-	-	-
DNAJC27-AS1	ENSG00000224165	All_GENCODE	-	-	-	-	-
DNAJC28	ENSG00000177692	RefSeq	-	-	-	-	-
DNAJC3	ENSG00000102580	MANE	Familial diabetes;Monogenic diabetes	148.07	41.65	40.01	353.19
DNAJC3-AS1	ENSG00000247400	All_GENCODE	-	-	-	-	-
DNAJC4	ENSG00000110011	RefSeq	-	8.42	20.42	5.73	11.84
DNAJC5	ENSG00000101152	MANE	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Neurodegenerative disorders - adult onset;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Neuronal ceroid lipofuscinosis;Paediatric disorders;Lysosomal storage disorder	17.28	14.22	18.91	25.64
DNAJC5B	ENSG00000147570	MANE	-	-	-	-	-
DNAJC5G	ENSG00000163793	MANE	-	-	-	-	-
DNAJC6	ENSG00000116675	MANE	Adult onset movement disorder;Neurodegenerative disorders - adult onset;Parkinson Disease and Complex Parkinsonism	-	-	-	-
DNAJC7	ENSG00000168259	MANE	-	25.94	3.06	2.68	4.15
DNAJC8	ENSG00000126698	MANE	-	20.38	2.65	1.89	7.38
DNAJC9	ENSG00000213551	MANE	-	198.91	12.5	3.83	30.77
DNAJC9-AS1	ENSG00000236756	All_GENCODE	-	-	-	-	-
DNAL1	ENSG00000119661	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders	-	114.9	220.25	-
DNAL4	ENSG00000100246	MANE	-	-	26.78	48.61	374.01
DNALI1	ENSG00000163879	RefSeq	-	-	256.57	-	-
DNASE1	ENSG00000213918	RefSeq	-	-	-	229.81	-
DNASE1L1	ENSG00000013563	MANE	-	-	283.25	346.57	-
DNASE1L2	ENSG00000167968	MANE	-	-	-	-	-
DNASE1L3	ENSG00000163687	MANE	-	-	-	-	-
DNASE2	ENSG00000105612	MANE	Primary immunodeficiency	46.61	8.33	7.76	65.93
DNASE2B	ENSG00000137976	RefSeq	-	-	-	-	-
DND1	ENSG00000256453	MANE	-	-	-	-	-
DNER	ENSG00000187957	MANE	-	-	-	-	-
DNHD1	ENSG00000179532	RefSeq	-	-	-	-	-
DNLZ	ENSG00000213221	MANE	-	397.83	21.96	55.63	28.76
DNM1	ENSG00000106976	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	-	-	-	-
DNM1L	ENSG00000087470	MANE	Optic neuropathy;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Peroxisomal disorders	-	13.81	14.86	50.46
DNM1P17	ENSG00000250833	All_GENCODE	-	-	-	-	-
DNM1P24	ENSG00000242854	All_GENCODE	-	-	-	-	-
DNM1P28	ENSG00000261792	All_GENCODE	-	-	-	-	-
DNM1P30	ENSG00000260897	All_GENCODE	-	-	-	-	-
DNM1P31	ENSG00000261491	All_GENCODE	-	-	-	-	-
DNM1P32	ENSG00000261708	All_GENCODE	-	-	-	-	-
DNM1P33	ENSG00000260096	All_GENCODE	-	-	-	-	-
DNM1P34	ENSG00000260357	All_GENCODE	-	-	-	-	-
DNM1P35	ENSG00000246877	All_GENCODE	-	-	-	-	-
DNM1P38	ENSG00000259567	All_GENCODE	-	-	-	-	-
DNM1P42	ENSG00000259637	All_GENCODE	-	-	-	-	-
DNM1P46	ENSG00000182397	All_GENCODE	-	-	-	-	-
DNM1P47	ENSG00000259660	All_GENCODE	-	-	-	-	-
DNM1P48	ENSG00000239304	All_GENCODE	-	-	-	-	-
DNM1P49	ENSG00000261820	All_GENCODE	-	-	-	-	-
DNM1P50	ENSG00000259890	All_GENCODE	-	-	-	-	-
DNM1P51	ENSG00000235370	All_GENCODE	-	-	-	-	-
DNM2	ENSG00000079805	RefSeq	Hereditary neuropathy NOT PMP22 copy number;Neuromuscular disorders;Hereditary neuropathy;Distal myopathies;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Congenital myopathy;Mitochondrial disorders;Arthrogryposis;Neuromuscular arthrogryposis;Mitochondrial DNA maintenance disorder;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	16.13	34.08	21.67	8.76
DNM3	ENSG00000197959	RefSeq	-	-	-	-	-
DNM3-IT1	ENSG00000233540	All_GENCODE	-	-	-	-	-
DNM3OS	ENSG00000230630	All_GENCODE	-	-	-	-	-
DNMBP	ENSG00000107554	MANE	Cataracts	-	253.67	520.08	122.86
DNMBP-AS1	ENSG00000227695	All_GENCODE	-	-	-	-	-
DNMT1	ENSG00000130816	MANE	Hereditary neuropathy NOT PMP22 copy number;Hereditary ataxia - adult onset;Hereditary neuropathy;Hearing loss;Ataxia and cerebellar anomalies - narrow panel;Early onset dementia (encompassing fronto-temporal dementia and prion disease);Neurodegenerative disorders - adult onset;Hereditary ataxia;Kleine-Levin syndrome;Paroxysmal central nervous system disorders;Hereditary ataxia and cerebellar anomalies - childhood onset	-	72.48	86.03	152.8
DNMT3A	ENSG00000119772	RefSeq	DDG2P;Hypotonic infant;Skeletal dysplasia;White matter disorders - childhood onset;Intellectual disability;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Paediatric disorders;Fetal anomalies	-	-	472.85	-
DNMT3B	ENSG00000088305	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Primary immunodeficiency;Paediatric disorders;Fetal anomalies	-	-	-	-
DNMT3L	ENSG00000142182	RefSeq	-	-	-	-	-
DNPEP	ENSG00000123992	RefSeq	-	99.46	6.58	4.95	5.67
DNPH1	ENSG00000112667	RefSeq	-	198.91	9.7	1.95	18.74
DNTT	ENSG00000107447	MANE	-	-	-	-	-
DNTTIP1	ENSG00000101457	MANE	-	11.66	11.28	10.61	9.83
DNTTIP2	ENSG00000067334	MANE	-	56.83	4.64	3.86	7.78
DOC2A	ENSG00000149927	MANE	-	-	-	-	-
DOC2B	ENSG00000272636	RefSeq	-	-	-	-	-
DOC2GP	ENSG00000231793	All_GENCODE	-	-	-	-	-
DOCK1	ENSG00000150760	RefSeq	-	-	93.71	-	-
DOCK10	ENSG00000135905	RefSeq	-	-	128.02	59.11	-
DOCK11	ENSG00000147251	RefSeq	-	419.49	507.34	173.36	-
DOCK2	ENSG00000134516	RefSeq	Primary immunodeficiency	69.91	-	23.64	-
DOCK3	ENSG00000088538	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
DOCK4	ENSG00000128512	RefSeq	-	-	-	-	-
DOCK4-AS1	ENSG00000225572	All_GENCODE	-	-	-	-	-
DOCK5	ENSG00000147459	MANE	-	419.49	253.67	-	-
DOCK6	ENSG00000130158	MANE	Clefting;Limb disorders;Hypotonic infant;Skeletal dysplasia;White matter disorders - childhood onset;Intellectual disability;Structural eye disease;Paediatric disorders;Fetal anomalies	-	374.86	-	437.99
DOCK7	ENSG00000116641	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	-	169.11	520.08	-
DOCK8	ENSG00000107099	RefSeq	Haematological malignancies for rare disease;DDG2P;Hypotonic infant;Rare genetic inflammatory skin disorders;White matter disorders - childhood onset;Intellectual disability;Primary immunodeficiency;Gastrointestinal epithelial barrier disorders;Severe multi-system atopic disease with high IgE;Paediatric disorders	104.87	-	74.3	-
DOCK9	ENSG00000088387	RefSeq	-	-	-	-	-
DOCK9-AS1	ENSG00000229918	All_GENCODE	-	-	-	-	-
DOHH	ENSG00000129932	RefSeq	-	-	45.58	27.37	38.33
DOK1	ENSG00000115325	RefSeq	-	31.7	41.65	32.51	-
DOK2	ENSG00000147443	MANE	-	10.09	-	-	-
DOK3	ENSG00000146094	RefSeq	-	-	-	173.36	-
DOK4	ENSG00000125170	RefSeq	-	-	26.78	-	-
DOK5	ENSG00000101134	MANE	-	-	-	-	306.76
DOK6	ENSG00000206052	MANE	-	-	-	-	-
DOK7	ENSG00000175920	MANE	Neuromuscular disorders;Congenital myaesthenic syndrome;Hypotonic infant;Congenital myopathy;Limb girdle muscular dystrophy;Arthrogryposis;Neuromuscular arthrogryposis;Fetal anomalies	-	-	-	122.86
DOLPP1	ENSG00000167130	MANE	-	-	65.11	47.8	-
DONSON	ENSG00000159147	MANE	Severe microcephaly	-	30.39	14.88	177.15
DOPEY1	ENSG00000083097	RefSeq	-	-	-	520.08	-
DOPEY2	ENSG00000142197	RefSeq	-	-	-	-	-
DOT1L	ENSG00000104885	MANE	-	-	253.67	104.02	101.87
DPAGT1	ENSG00000172269	MANE	Neuromuscular disorders;Congenital myaesthenic syndrome;DDG2P;Hypotonic infant;Skeletal dysplasia;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Genetic epilepsy syndromes;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Arthrogryposis;Neuromuscular arthrogryposis;Paediatric disorders;Fetal anomalies	198.91	6.01	11.48	53.59
DPCD	ENSG00000166171	MANE	-	-	10.27	7.62	44.98
DPCR1	ENSG00000168631	MANE	-	-	-	-	-
DPEP1	ENSG00000015413	RefSeq	-	-	-	-	-
DPEP2	ENSG00000167261	MANE	-	42.48	-	-	-
DPEP3	ENSG00000141096	MANE	-	-	-	-	-
DPF1	ENSG00000011332	RefSeq	-	-	-	-	-
DPF2	ENSG00000133884	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	83.9	19.51	12.44	18.1
DPF3	ENSG00000205683	RefSeq	-	-	-	-	-
DPH1	ENSG00000108963	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	397.83	13.01	23.64	10.78
DPH2	ENSG00000132768	MANE	-	-	31.24	17.93	19.61
DPH3	ENSG00000154813	MANE	-	-	11.98	12.23	20.42
DPH5	ENSG00000117543	MANE	-	-	9.2	5.94	38.06
DPH6	ENSG00000134146	MANE	-	-	43.56	15.11	82.76
DPH6-AS1	ENSG00000248079	All_GENCODE	-	-	-	-	-
DPH7	ENSG00000148399	MANE	-	311.02	35.94	25.3	74.96
DPM1	ENSG00000000419	RefSeq	DDG2P;Hypotonic infant;Skeletal dysplasia;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Congenital disorders of glycosylation;Genetic epilepsy syndromes;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	102.92	4.36	3.18	9.59
DPM2	ENSG00000136908	RefSeq	Neuromuscular disorders;Congenital muscular dystrophy;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders	77.76	13.69	17.28	247.48
DPM3	ENSG00000179085	RefSeq	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Congenital disorders of glycosylation;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Paediatric disorders	31.1	8.9	16.61	20.64
DPP10	ENSG00000175497	RefSeq	-	-	-	-	-
DPP10-AS1	ENSG00000235026	All_GENCODE	-	-	-	-	-
DPP10-AS2	ENSG00000235717	All_GENCODE	-	-	-	-	-
DPP10-AS3	ENSG00000231538	All_GENCODE	-	-	-	-	-
DPP3	ENSG00000254986	RefSeq	-	99.46	18.12	11.56	38.46
DPP4	ENSG00000197635	MANE	-	-	114.53	-	-
DPP6	ENSG00000130226	RefSeq	Severe microcephaly;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
DPP7	ENSG00000176978	MANE	-	18.08	3.87	4.06	8.33
DPP8	ENSG00000074603	MANE	-	-	101.47	78.81	122.86
DPP9	ENSG00000142002	RefSeq	-	59.93	14.42	26.0	11.4
DPPA2	ENSG00000163530	MANE	-	-	-	-	-
DPPA2P4	ENSG00000261429	All_GENCODE	-	-	-	-	-
DPPA3	ENSG00000187569	MANE	-	-	-	-	-
DPPA4	ENSG00000121570	RefSeq	-	-	-	-	-
DPPA5	ENSG00000203909	MANE	-	-	-	-	-
DPRX	ENSG00000204595	RefSeq	-	-	-	-	-
DPRXP2	ENSG00000271304	All_GENCODE	-	-	-	-	-
DPRXP5	ENSG00000270652	All_GENCODE	-	-	-	-	-
DPT	ENSG00000143196	MANE	-	-	494.93	-	86.69
DPY19L1	ENSG00000173852	RefSeq	-	-	50.73	472.85	-
DPY19L1P1	ENSG00000229358	All_GENCODE	-	-	-	-	-
DPY19L1P2	ENSG00000231952	All_GENCODE	-	-	-	-	-
DPY19L2	ENSG00000177990	MANE	-	-	-	-	-
DPY19L2P1	ENSG00000189212	All_GENCODE	-	-	-	-	-
DPY19L2P2	ENSG00000170629	All_GENCODE	-	-	-	-	-
DPY19L2P3	ENSG00000227855	All_GENCODE	-	-	-	-	-
DPY19L2P4	ENSG00000235436	All_GENCODE	-	-	-	-	-
DPY19L3	ENSG00000178904	MANE	-	-	187.43	260.04	-
DPY19L4	ENSG00000156162	MANE	-	-	46.12	104.02	-
DPY30	ENSG00000162961	MANE	-	35.66	6.05	2.82	16.17
DPYD	ENSG00000188641	RefSeq	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Inborn errors of metabolism;Paediatric disorders	57.06	50.73	-	-
DPYD-AS1	ENSG00000232878	All_GENCODE	-	-	-	-	-
DPYD-AS2	ENSG00000235777	All_GENCODE	-	-	-	-	-
DPYD-IT1	ENSG00000232542	All_GENCODE	-	-	-	-	-
DPYS	ENSG00000147647	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders	-	-	-	-
DPYSL2	ENSG00000092964	MANE	-	-	50.73	228.98	134.41
DPYSL3	ENSG00000113657	MANE	-	-	36.58	-	74.09
DPYSL4	ENSG00000151640	MANE	-	-	287.52	-	-
DPYSL5	ENSG00000157851	MANE	-	-	-	-	-
DQX1	ENSG00000144045	MANE	-	-	-	-	-
DR1	ENSG00000117505	MANE	-	57.06	3.86	2.55	12.31
DRAM1	ENSG00000136048	MANE	-	209.94	14.99	11.26	-
DRAM2	ENSG00000156171	RefSeq	-	32.99	4.88	2.9	37.55
DRAP1	ENSG00000175550	MANE	-	6.07	1.83	1.07	3.17
DRAXIN	ENSG00000162490	MANE	-	-	-	-	-
DRC1	ENSG00000157856	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Primary ciliary disorders	-	-	-	-
DRD1	ENSG00000184845	MANE	-	-	-	-	-
DRD2	ENSG00000149295	MANE	-	-	-	-	-
DRD3	ENSG00000151577	RefSeq	-	-	-	-	-
DRD4	ENSG00000069696	MANE	-	-	-	-	-
DRD5P1	ENSG00000184303	All_GENCODE	-	-	-	-	-
DRD5P2	ENSG00000175658	All_GENCODE	-	-	-	-	-
DRG1	ENSG00000185721	MANE	-	36.29	4.36	2.9	3.24
DRG2	ENSG00000108591	MANE	-	79.57	9.43	6.62	9.79
DRGX	ENSG00000165606	RefSeq	-	-	-	-	-
DROSHA	ENSG00000113360	RefSeq	-	-	41.65	30.59	66.77
DRP2	ENSG00000102385	RefSeq	-	-	-	-	-
DSC1	ENSG00000134765	RefSeq	-	-	-	-	-
DSC2	ENSG00000134755	MANE	Sudden cardiac death;Cardiomyopathies - including childhood onset;Dilated cardiomyopathy - adult and teen;Ichthyosis and erythrokeratoderma;Arrhythmogenic cardiomyopathy;Palmoplantar keratoderma and erythrokeratodermas;Palmoplantar keratodermas	-	-	-	-
DSC3	ENSG00000134762	MANE	Palmoplantar keratodermas	-	-	-	-
DSCAM	ENSG00000171587	MANE	-	-	-	-	-
DSCAM-AS1	ENSG00000235123	All_GENCODE	-	-	-	-	-
DSCAM-IT1	ENSG00000233756	All_GENCODE	-	-	-	-	-
DSCAML1	ENSG00000177103	RefSeq	-	-	-	-	-
DSCC1	ENSG00000136982	MANE	-	-	99.15	23.49	-
DSCR3	ENSG00000157538	MANE	-	170.5	16.91	17.51	27.37
DSCR4	ENSG00000184029	RefSeq	-	-	-	-	-
DSCR4-IT1	ENSG00000223608	All_GENCODE	-	-	-	-	-
DSCR8	ENSG00000198054	All_GENCODE	-	-	-	-	-
DSE	ENSG00000111817	RefSeq	Ehlers Danlos syndromes	-	46.86	65.46	-
DSEL	ENSG00000171451	RefSeq	-	-	5.7	-	-
DSG1	ENSG00000134760	MANE	Epidermolysis bullosa and congenital skin fragility;Ichthyosis and erythrokeratoderma;Palmoplantar keratoderma and erythrokeratodermas;Palmoplantar keratodermas	-	-	-	-
DSG2	ENSG00000046604	MANE	Sudden cardiac death;Cardiomyopathies - including childhood onset;Dilated cardiomyopathy - adult and teen;Arrhythmogenic cardiomyopathy	-	-	-	-
DSG3	ENSG00000134757	MANE	-	-	-	-	-
DSG4	ENSG00000175065	MANE	Non-syndromic hypotrichosis;Palmoplantar keratodermas;Ectodermal dysplasia	-	-	-	-
DSN1	ENSG00000149636	RefSeq	-	-	-	228.98	-
DSP	ENSG00000096696	MANE	Sudden cardiac death;Dilated Cardiomyopathy and conduction defects;Cardiomyopathies - including childhood onset;Epidermolysis bullosa and congenital skin fragility;Dilated cardiomyopathy - adult and teen;Ichthyosis and erythrokeratoderma;Arrhythmogenic cardiomyopathy;Palmoplantar keratoderma and erythrokeratodermas;Palmoplantar keratodermas;Fetal anomalies	-	-	-	-
DSPP	ENSG00000152591	RefSeq	Hearing loss;DDG2P;Skeletal dysplasia;Osteogenesis imperfecta;Paediatric disorders	-	-	-	-
