gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
CDK1	ENSG00000170312	MANE	-	-	160.62	5.11	-
CDK10	ENSG00000185324	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	101.78	18.9	21.14	50.33
CDK11A	ENSG00000008128	MANE	-	272.17	277.98	171.38	288.41
CDK11B	ENSG00000248333	All_GENCODE	-	-	-	-	-
CDK12	ENSG00000167258	RefSeq	-	135.77	38.81	30.31	155.94
CDK13	ENSG00000065883	MANE	Malformations of cortical development;DDG2P;Hypotonic infant;Cerebral malformations;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	586.23	33.42	28.78	83.6
CDK14	ENSG00000058091	MANE	-	-	27.49	80.65	394.57
CDK15	ENSG00000138395	RefSeq	-	-	-	-	-
CDK16	ENSG00000102225	MANE	-	34.03	6.88	10.14	4.11
CDK17	ENSG00000059758	MANE	-	-	28.22	24.86	215.32
CDK18	ENSG00000117266	RefSeq	-	-	-	-	-
CDK19	ENSG00000155111	MANE	-	-	111.36	103.04	-
CDK2	ENSG00000123374	MANE	-	345.83	31.38	7.41	140.38
CDK20	ENSG00000156345	RefSeq	-	-	843.42	-	-
CDK2AP1	ENSG00000111328	MANE	-	152.83	4.28	23.78	21.98
CDK2AP2	ENSG00000167797	RefSeq	-	10.57	30.32	10.06	37.48
CDK3	ENSG00000250506	RefSeq	-	669.13	206.53	161.31	-
CDK4	ENSG00000135446	MANE	Tumour predisposition - adult onset;Familial melanoma;Adult solid tumours for rare disease;Pigmentary skin disorders	73.91	3.3	2.83	17.21
CDK5	ENSG00000164885	MANE	-	81.37	21.05	20.4	253.48
CDK5R1	ENSG00000176749	MANE	-	-	-	-	-
CDK5RAP1	ENSG00000101391	MANE	-	237.49	41.83	25.83	42.17
CDK5RAP2	ENSG00000136861	MANE	Severe microcephaly;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	712.48	61.04	69.81	40.52
CDK5RAP3	ENSG00000108465	MANE	-	17.65	8.95	6.08	28.9
CDK6	ENSG00000105810	RefSeq	-	-	515.4	109.37	-
CDK7	ENSG00000134058	MANE	-	233.66	16.24	10.17	58.29
CDK8	ENSG00000132964	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	64.56	29.87	163.32
CDK9	ENSG00000136807	MANE	-	25.63	11.27	9.43	25.78
CDKAL1	ENSG00000145996	MANE	-	-	105.04	44.42	202.85
CDKL1	ENSG00000100490	RefSeq	-	-	540.71	-	-
CDKL2	ENSG00000138769	MANE	-	-	-	-	-
CDKL3	ENSG00000006837	MANE	-	-	-	-	-
CDKL4	ENSG00000205111	RefSeq	-	-	-	-	-
CDKL5	ENSG00000008086	RefSeq	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders;Fetal anomalies	-	-	-	-
CDKN1A	ENSG00000124762	RefSeq	-	-	75.74	105.77	350.96
CDKN1B	ENSG00000111276	RefSeq	Tumour predisposition - adult onset;Endocrine neoplasms;Adult solid tumours for rare disease;Multiple endocrine tumours;Familial hyperparathyroidism	13.2	18.56	7.75	11.08
CDKN1C	ENSG00000129757	RefSeq	Clefting;Segmental overgrowth disorders;DDG2P;Tumour predisposition - childhood onset;Skeletal dysplasia;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Congenital adrenal hypoplasia;Familial rhabdomyosarcoma;Growth failure in early childhood;IUGR and IGF abnormalities;Disorders of sex development;Paediatric disorders;Fetal anomalies	-	474.3	-	44.83
CDKN2A	ENSG00000147889	RefSeq	Tumour predisposition - adult onset;Familial melanoma;Inherited pancreatic cancer;Adult solid tumours for rare disease;Pigmentary skin disorders	-	-	-	-
CDKN2AIP	ENSG00000168564	MANE	-	-	58.71	50.66	214.8
CDKN2AIPNL	ENSG00000237190	MANE	-	268.24	22.05	10.51	17.42
CDKN2B	ENSG00000147883	MANE	-	-	343.3	-	492.74
CDKN2B-AS1	ENSG00000240498	All_GENCODE	-	-	-	-	-
CDKN2C	ENSG00000123080	MANE	-	68.07	15.81	16.2	70.49
CDKN2D	ENSG00000129355	MANE	-	3.45	85.61	37.2	64.97
CDKN3	ENSG00000100526	MANE	-	-	278.4	15.48	-
CDNF	ENSG00000185267	MANE	-	-	-	-	108.63
CDO1	ENSG00000129596	MANE	-	-	312.13	-	180.95
CDON	ENSG00000064309	RefSeq	DDG2P;Hypotonic infant;Holoprosencephaly;Cerebral malformations;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	-	-	-
CDPF1	ENSG00000205643	MANE	-	-	307.93	185.95	688.83
CDR2	ENSG00000140743	MANE	-	295.14	11.3	19.61	316.9
CDR2L	ENSG00000109089	MANE	-	-	28.14	-	1408.81
CDRT1	ENSG00000241322	RefSeq	-	-	-	-	-
CDRT15	ENSG00000223510	RefSeq	-	-	-	-	-
CDRT15L2	ENSG00000214819	MANE	-	-	-	-	-
CDRT15P1	ENSG00000141028	All_GENCODE	-	-	-	-	-
CDRT15P2	ENSG00000227255	All_GENCODE	-	-	-	-	-
CDRT4	ENSG00000239704	RefSeq	-	-	-	-	-
CDRT7	ENSG00000259944	All_GENCODE	-	-	-	-	-
CDRT8	ENSG00000265163	All_GENCODE	-	-	-	-	-
CDS1	ENSG00000163624	MANE	-	-	-	-	-
CDS2	ENSG00000101290	MANE	-	34.88	24.1	13.21	62.62
CDSN	ENSG00000204539	MANE	Non-syndromic hypotrichosis;Epidermolysis bullosa and congenital skin fragility;Peeling skin syndrome;Palmoplantar keratodermas;Ectodermal dysplasia	-	-	-	-
CDT1	ENSG00000167513	MANE	DDG2P;Severe microcephaly;Skeletal dysplasia;IUGR and IGF abnormalities;Deafness and congenital structural abnormalities;Paediatric disorders;Fetal anomalies	-	192.73	9.26	-
CDV3	ENSG00000091527	RefSeq	-	530.5	55.46	32.18	119.1
CDX1	ENSG00000113722	MANE	Non-syndromic familial congenital anorectal malformations;Paediatric disorders - additional genes;Paediatric disorders	-	-	-	-
CDX2	ENSG00000165556	MANE	-	-	-	-	-
CDX4	ENSG00000131264	RefSeq	-	-	-	-	-
CDY1	ENSG00000172288	RefSeq	-	-	-	-	-
CDY17P	ENSG00000231375	All_GENCODE	-	-	-	-	-
CDY18P	ENSG00000232205	All_GENCODE	-	-	-	-	-
CDY19P	ENSG00000237823	All_GENCODE	-	-	-	-	-
CDY1B	ENSG00000172352	RefSeq	-	-	-	-	-
CDY20P	ENSG00000225609	All_GENCODE	-	-	-	-	-
CDY4P	ENSG00000228411	All_GENCODE	-	-	-	-	-
CDY6P	ENSG00000229138	All_GENCODE	-	-	-	-	-
CDY7P	ENSG00000237558	All_GENCODE	-	-	-	-	-
CDY8P	ENSG00000224033	All_GENCODE	-	-	-	-	-
CDYL	ENSG00000153046	MANE	-	476.46	46.81	22.56	67.07
CDYL2	ENSG00000166446	MANE	-	-	-	-	-
CEA	ENSG00000267881	All_GENCODE	-	-	-	-	-
CEACAM1	ENSG00000079385	MANE	-	73.51	-	1063.9	-
CEACAM16	ENSG00000213892	RefSeq	Hearing loss	-	-	-	-
CEACAM18	ENSG00000213822	RefSeq	-	-	-	-	-
CEACAM19	ENSG00000186567	RefSeq	-	-	678.25	-	182.04
CEACAM20	ENSG00000176395	All_GENCODE	-	-	-	-	-
CEACAM21	ENSG00000007129	MANE	-	-	-	-	-
CEACAM22P	ENSG00000230666	All_GENCODE	-	-	-	-	-
CEACAM3	ENSG00000170956	MANE	-	191.81	-	-	-
CEACAM4	ENSG00000105352	RefSeq	-	-	-	-	-
CEACAM5	ENSG00000105388	RefSeq	-	-	-	-	-
CEACAM6	ENSG00000086548	MANE	-	-	-	-	-
CEACAM7	ENSG00000007306	MANE	-	-	-	-	-
CEACAM8	ENSG00000124469	MANE	-	-	-	-	-
CEACAMP1	ENSG00000233681	All_GENCODE	-	-	-	-	-
CEACAMP10	ENSG00000241104	All_GENCODE	-	-	-	-	-
CEACAMP11	ENSG00000236123	All_GENCODE	-	-	-	-	-
CEACAMP2	ENSG00000230558	All_GENCODE	-	-	-	-	-
CEACAMP3	ENSG00000239736	All_GENCODE	-	-	-	-	-
CEACAMP4	ENSG00000230681	All_GENCODE	-	-	-	-	-
CEACAMP5	ENSG00000231561	All_GENCODE	-	-	-	-	-
CEACAMP6	ENSG00000238092	All_GENCODE	-	-	-	-	-
CEACAMP7	ENSG00000227349	All_GENCODE	-	-	-	-	-
CEACAMP8	ENSG00000236932	All_GENCODE	-	-	-	-	-
CEACAMP9	ENSG00000230529	All_GENCODE	-	-	-	-	-
CEBPA-AS1	ENSG00000267296	All_GENCODE	-	-	-	-	-
CEBPE	ENSG00000092067	RefSeq	Primary immunodeficiency	68.74	-	-	-
CEBPG	ENSG00000153879	MANE	-	233.54	32.99	23.17	36.06
CEBPZ	ENSG00000115816	MANE	-	297.69	16.39	10.58	20.84
CECR1	ENSG00000093072	MANE	Cytopenia - NOT Fanconi anaemia;Rare anaemia;Rare genetic inflammatory skin disorders;Primary immunodeficiency;Cytopenias and congenital anaemias	55.94	-	60.49	-
CECR2	ENSG00000099954	RefSeq	-	-	-	-	155.17
CECR3	ENSG00000241832	All_GENCODE	-	-	-	-	-
CECR5	ENSG00000069998	RefSeq	-	179.02	24.61	14.4	35.72
CECR5-AS1	ENSG00000185837	All_GENCODE	-	-	-	-	-
CECR6	ENSG00000183307	RefSeq	-	-	-	-	-
CECR7	ENSG00000237438	All_GENCODE	-	-	-	-	-
CEL	ENSG00000170835	RefSeq	Familial diabetes;Monogenic diabetes	-	-	-	-
CELA1	ENSG00000139610	MANE	-	-	-	-	-
CELA2A	ENSG00000142615	MANE	-	-	-	-	-
CELA2B	ENSG00000215704	MANE	-	-	-	-	-
CELA3A	ENSG00000142789	MANE	-	-	-	-	-
CELA3B	ENSG00000219073	MANE	-	-	-	-	-
CELF1	ENSG00000149187	RefSeq	-	-	151.2	967.86	251.95
CELF2	ENSG00000048740	RefSeq	-	118.46	581.57	23.78	168.27
CELF2-AS1	ENSG00000181800	All_GENCODE	-	-	-	-	-
CELF2-AS2	ENSG00000237986	All_GENCODE	-	-	-	-	-
CELF3	ENSG00000159409	MANE	-	-	-	-	-
CELF4	ENSG00000101489	MANE	-	-	-	-	-
CELF5	ENSG00000161082	MANE	-	-	-	-	-
CELF6	ENSG00000140488	MANE	-	-	-	-	-
CELP	ENSG00000170827	All_GENCODE	-	-	-	-	-
CELSR1	ENSG00000075275	RefSeq	Primary lymphoedema	-	-	-	-
CELSR2	ENSG00000143126	MANE	-	-	-	-	284.63
CELSR3	ENSG00000008300	MANE	-	-	-	-	-
CEND1	ENSG00000184524	MANE	-	-	878.66	792.49	-
CENPA	ENSG00000115163	MANE	-	-	613.49	15.43	-
CENPC	ENSG00000145241	MANE	-	-	91.27	30.38	536.68
CENPE	ENSG00000138778	RefSeq	-	-	1141.52	257.61	-
CENPF	ENSG00000117724	MANE	Neurological ciliopathies;Severe microcephaly;Limb disorders;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Renal ciliopathies;Cystic renal disease;White matter disorders - childhood onset;Intellectual disability;Hydrocephalus;Ophthalmological ciliopathies;Hereditary ataxia and cerebellar anomalies - childhood onset;Rare multisystem ciliopathy disorders;Paediatric disorders	-	-	244.34	-
CENPH	ENSG00000153044	MANE	-	-	281.41	8.31	699.82
CENPI	ENSG00000102384	RefSeq	-	-	-	131.18	-
CENPIP1	ENSG00000224778	All_GENCODE	-	-	-	-	-
CENPJ	ENSG00000151849	MANE	DDG2P;Severe microcephaly;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;IUGR and IGF abnormalities;Paediatric disorders;Fetal anomalies	-	201.04	54.3	860.61
CENPK	ENSG00000123219	MANE	-	-	481.86	21.65	-
CENPL	ENSG00000120334	RefSeq	-	-	-	844.45	-
CENPM	ENSG00000100162	MANE	-	-	535.99	6.08	-
CENPN	ENSG00000166451	RefSeq	-	-	140.71	42.46	-
CENPO	ENSG00000138092	MANE	-	-	556.79	78.71	-
CENPP	ENSG00000188312	MANE	-	-	453.59	45.55	241.82
CENPQ	ENSG00000031691	MANE	-	-	126.99	30.42	591.74
CENPT	ENSG00000102901	MANE	-	149.76	36.0	49.9	63.54
CENPV	ENSG00000166582	MANE	-	-	67.73	10.58	28.08
CENPW	ENSG00000203760	RefSeq	-	-	-	102.34	-
CEP104	ENSG00000116198	MANE	Neurological ciliopathies;DDG2P;Unexplained paediatric onset end-stage renal disease;Renal ciliopathies;Cystic renal disease;Ophthalmological ciliopathies;Hereditary ataxia and cerebellar anomalies - childhood onset;Rare multisystem ciliopathy disorders;Paediatric disorders;Fetal anomalies	590.27	54.46	48.87	103.66
CEP112	ENSG00000154240	MANE	-	-	99.52	-	195.59
CEP120	ENSG00000168944	RefSeq	Skeletal ciliopathies;Skeletal dysplasia;Thoracic dystrophies;Rare multisystem ciliopathy disorders;Paediatric disorders	-	64.01	61.08	603.66
CEP128	ENSG00000100629	MANE	-	-	1173.34	322.62	-
CEP135	ENSG00000174799	MANE	Severe microcephaly;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	184.4	122.17	-
CEP152	ENSG00000103995	MANE	DDG2P;Severe microcephaly;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	576.07	103.04	-
CEP164	ENSG00000110274	MANE	Cystic kidney disease;Retinal disorders;Tubulointerstitial kidney disease;Unexplained paediatric onset end-stage renal disease;Renal ciliopathies;Cystic renal disease;Ophthalmological ciliopathies;Rare multisystem ciliopathy disorders;Paediatric disorders;Unexplained kidney failure in young people;Fetal anomalies;Renal and urinary tract disorders	895.11	76.38	273.42	789.15
CEP170	ENSG00000143702	MANE	-	-	68.7	99.11	-
CEP170B	ENSG00000099814	MANE	-	-	104.36	-	284.63
CEP170P1	ENSG00000154608	All_GENCODE	-	-	-	-	-
CEP19	ENSG00000174007	RefSeq	Severe early-onset obesity	-	307.72	113.84	-
CEP192	ENSG00000101639	MANE	-	-	178.22	136.71	789.15
CEP250	ENSG00000126001	MANE	-	-	141.3	515.21	713.62
CEP290	ENSG00000198707	RefSeq	Neurological ciliopathies;Retinal disorders;DDG2P;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Skeletal dysplasia;Renal ciliopathies;Cystic renal disease;White matter disorders - childhood onset;Intellectual disability;Ophthalmological ciliopathies;Hereditary ataxia and cerebellar anomalies - childhood onset;Structural eye disease;Rare multisystem ciliopathy disorders;Paediatric disorders;Fetal anomalies	-	156.54	294.57	-
CEP350	ENSG00000135837	MANE	-	-	250.46	515.21	277.84
CEP41	ENSG00000106477	MANE	Neurological ciliopathies;DDG2P;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Renal ciliopathies;Cystic renal disease;White matter disorders - childhood onset;Intellectual disability;Ophthalmological ciliopathies;Hereditary ataxia and cerebellar anomalies - childhood onset;Rare multisystem ciliopathy disorders;Paediatric disorders;Fetal anomalies	-	70.29	99.38	-
CEP44	ENSG00000164118	MANE	-	-	96.21	64.52	1003.17
CEP55	ENSG00000138180	MANE	-	-	610.56	12.64	-
CEP57	ENSG00000166037	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	712.48	19.24	8.73	113.65
CEP57L1	ENSG00000183137	RefSeq	-	-	-	992.8	-
CEP63	ENSG00000182923	RefSeq	Severe microcephaly	347.47	180.64	119.5	168.7
CEP68	ENSG00000011523	MANE	-	-	103.08	122.17	59.17
CEP70	ENSG00000114107	MANE	-	-	90.26	538.39	103.61
CEP72	ENSG00000112877	MANE	-	-	1141.52	103.04	-
CEP76	ENSG00000101624	MANE	-	-	179.05	64.52	505.99
CEP78	ENSG00000148019	RefSeq	Retinal disorders;Hearing loss	-	109.92	45.75	-
CEP85	ENSG00000130695	RefSeq	-	-	323.46	54.68	51.72
CEP85L	ENSG00000111860	MANE	-	-	340.04	390.06	234.02
CEP89	ENSG00000121289	MANE	-	-	56.69	120.98	405.7
CEP95	ENSG00000258890	MANE	-	-	54.08	54.3	100.32
CEP97	ENSG00000182504	MANE	-	-	423.89	483.93	-
CEPT1	ENSG00000134255	MANE	-	291.28	18.51	8.17	172.15
CER1	ENSG00000147869	MANE	-	-	-	-	-
CERCAM	ENSG00000167123	MANE	-	-	4.36	354.63	647.86
CERK	ENSG00000100422	MANE	-	78.65	21.56	34.18	57.4
CERKL	ENSG00000188452	MANE	Retinal disorders	-	-	-	-
CERS1	ENSG00000223802	RefSeq	-	-	-	-	-
CERS2	ENSG00000143418	RefSeq	-	17.98	3.89	17.18	34.44
CERS3	ENSG00000154227	RefSeq	Ichthyosis and erythrokeratoderma;Autosomal recessive congenital ichthyosis;Palmoplantar keratodermas	-	-	-	-
CERS4	ENSG00000090661	MANE	-	71.13	-	15.43	-
CERS5	ENSG00000139624	RefSeq	-	159.71	20.75	41.02	792.93
CERS6	ENSG00000172292	RefSeq	-	-	59.41	45.64	645.95
CERS6-AS1	ENSG00000227617	All_GENCODE	-	-	-	-	-
CES1	ENSG00000198848	RefSeq	-	397.49	327.93	-	-
CES1P1	ENSG00000228695	All_GENCODE	-	-	-	-	-
CES1P2	ENSG00000260765	All_GENCODE	-	-	-	-	-
CES2	ENSG00000172831	MANE	-	166.58	19.51	28.75	31.47
CES3	ENSG00000172828	MANE	-	-	-	-	413.88
CES4A	ENSG00000172824	RefSeq	-	-	-	-	-
CES5A	ENSG00000159398	MANE	-	-	-	-	-
CES5AP1	ENSG00000215478	All_GENCODE	-	-	-	-	-
CETN2	ENSG00000147400	RefSeq	-	55.02	6.6	16.96	45.82
CETN3	ENSG00000153140	RefSeq	-	-	10.02	6.38	116.38
CETN4P	ENSG00000224786	All_GENCODE	-	-	-	-	-
CETP	ENSG00000087237	MANE	-	-	-	-	-
CFB	ENSG00000243649	RefSeq	Atypical haemolytic uraemic syndrome;Unexplained paediatric onset end-stage renal disease;Membranoproliferative glomerulonephritis;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	260.51	-	-
CFC1	ENSG00000136698	RefSeq	Paediatric disorders - additional genes;Familial non syndromic congenital heart disease;Paediatric disorders;Fetal anomalies	-	-	-	-
CFC1B	ENSG00000152093	MANE	-	-	-	-	-
CFD	ENSG00000197766	MANE	Primary immunodeficiency	15.44	42.96	349.09	12.34
CFDP1	ENSG00000153774	MANE	-	69.03	5.47	6.36	24.58
CFH	ENSG00000000971	RefSeq	Retinal disorders;Atypical haemolytic uraemic syndrome;Unexplained paediatric onset end-stage renal disease;Primary immunodeficiency;Membranoproliferative glomerulonephritis;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	31.59	-	138.08
CFHR1	ENSG00000244414	RefSeq	Atypical haemolytic uraemic syndrome;Unexplained paediatric onset end-stage renal disease;Membranoproliferative glomerulonephritis	-	-	-	-
CFHR2	ENSG00000080910	MANE	Membranoproliferative glomerulonephritis	-	-	-	-
CFHR3	ENSG00000116785	RefSeq	Atypical haemolytic uraemic syndrome;Unexplained paediatric onset end-stage renal disease	-	-	-	-
CFHR4	ENSG00000134365	RefSeq	-	-	-	-	-
CFHR5	ENSG00000134389	RefSeq	Unexplained paediatric onset end-stage renal disease;Membranoproliferative glomerulonephritis	-	-	-	-
CFI	ENSG00000205403	RefSeq	Atypical haemolytic uraemic syndrome;Unexplained paediatric onset end-stage renal disease;Primary immunodeficiency;Membranoproliferative glomerulonephritis;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	-	-	622.47
CFL1	ENSG00000172757	MANE	-	0.44	0.41	0.47	2.97
CFL1P6	ENSG00000215785	All_GENCODE	-	-	-	-	-
CFL2	ENSG00000165410	MANE	Neuromuscular disorders;Hypotonic infant;Congenital myopathy	-	7.75	82.62	4.19
CFLAR	ENSG00000003402	MANE	-	11.54	33.46	12.43	10.43
CFLAR-AS1	ENSG00000226312	All_GENCODE	-	-	-	-	-
CFP	ENSG00000126759	RefSeq	Primary immunodeficiency	3.27	-	826.57	-
CFTR	ENSG00000001626	RefSeq	Respiratory ciliopathies including non-CF bronchiectasis;Neonatal cholestasis;Pancreatitis;Non-CF bronchiectasis;Fetal anomalies	-	-	-	-
CGA	ENSG00000135346	RefSeq	-	-	-	-	-
CGB	ENSG00000104827	RefSeq	-	-	-	-	-
CGB1	ENSG00000267631	RefSeq	-	-	-	-	-
CGB2	ENSG00000104818	RefSeq	-	-	-	-	-
CGB5	ENSG00000189052	MANE	-	-	-	-	-
CGB7	ENSG00000196337	RefSeq	-	-	-	-	-
CGB8	ENSG00000213030	RefSeq	-	-	-	-	-
CGGBP1	ENSG00000163320	MANE	-	530.5	105.43	122.17	803.64
CGN	ENSG00000143375	MANE	-	-	-	-	-
CGNL1	ENSG00000128849	RefSeq	-	-	-	-	-
CGREF1	ENSG00000138028	MANE	-	-	193.86	-	780.18
CGRRF1	ENSG00000100532	MANE	-	-	47.23	53.84	59.85
CH17-132F21.1	ENSG00000270999	All_GENCODE	-	-	-	-	-
CHAC1	ENSG00000128965	RefSeq	-	-	903.39	199.26	-
CHAC2	ENSG00000143942	MANE	-	-	-	119.4	966.49
CHAD	ENSG00000136457	MANE	-	-	-	-	-
CHADL	ENSG00000100399	MANE	-	-	-	-	-
CHAF1A	ENSG00000167670	MANE	-	699.8	97.78	28.69	120.22
CHAF1B	ENSG00000159259	MANE	-	-	135.78	38.62	127.45
CHAMP1	ENSG00000198824	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	68.7	85.87	-
CHAT	ENSG00000070748	RefSeq	Neuromuscular disorders;Congenital myaesthenic syndrome;Hypotonic infant;Arthrogryposis;Fetal anomalies	-	-	-	-
CHCHD1	ENSG00000172586	MANE	-	31.28	5.34	4.12	10.69
CHCHD10	ENSG00000250479	RefSeq	Hereditary neuropathy NOT PMP22 copy number;Neuromuscular disorders;Hereditary neuropathy;Neurodegenerative disorders - adult onset;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Paediatric motor neuronopathies	-	-	-	1100.79
CHCHD2	ENSG00000106153	MANE	Neurodegenerative disorders - adult onset	3.62	1.09	0.54	0.98
CHCHD2P4	ENSG00000213118	All_GENCODE	-	-	-	-	-
CHCHD3	ENSG00000106554	MANE	-	82.64	7.53	4.08	4.25
CHCHD4	ENSG00000163528	MANE	-	-	65.12	35.41	72.64
CHCHD5	ENSG00000125611	RefSeq	-	48.26	16.62	8.98	38.02
CHCHD6	ENSG00000159685	MANE	-	-	32.1	46.18	382.71
CHCHD7	ENSG00000170791	MANE	-	99.23	13.25	7.67	48.98
CHD1	ENSG00000153922	RefSeq	-	-	82.3	68.36	172.7
CHD1L	ENSG00000131778	MANE	-	383.63	33.89	22.76	116.7
CHD2	ENSG00000173575	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	622.66	65.91	54.3	103.45
CHD3	ENSG00000170004	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	142.5	19.09	83.97	266.26
CHD4	ENSG00000111642	RefSeq	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;VACTERL-like phenotypes;Paediatric disorders;Fetal anomalies	103.78	12.21	14.81	28.26
CHD5	ENSG00000116254	MANE	-	-	-	-	-
CHD6	ENSG00000124177	MANE	-	-	156.54	171.74	692.26
CHD7	ENSG00000171316	MANE	Clefting;Hearing loss;DDG2P;Ocular coloboma;Pituitary hormone deficiency;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Hypogonadotropic hypogonadism;Primary lymphoedema;White matter disorders - childhood onset;Intellectual disability;Hypogonadotropic hypogonadism idiopathic;Primary immunodeficiency;Structural eye disease;CAKUT;VACTERL-like phenotypes;IUGR and IGF abnormalities;Deafness and congenital structural abnormalities;Disorders of sex development;Paediatric disorders;Choanal atresia;Unexplained kidney failure in young people;Fetal anomalies;Renal and urinary tract disorders	-	-	546.84	483.25
CHD8	ENSG00000100888	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Paediatric disorders	530.5	89.11	91.14	133.13
CHD9	ENSG00000177200	RefSeq	-	-	137.44	257.61	322.97
CHDC2	ENSG00000176034	RefSeq	-	-	-	-	-
CHDH	ENSG00000016391	MANE	-	-	-	233.91	469.6
CHEK1	ENSG00000149554	RefSeq	-	-	54.24	22.64	-
CHEK2	ENSG00000183765	MANE	Familial breast cancer	-	61.25	34.16	-
CHEK2P2	ENSG00000259156	All_GENCODE	-	-	-	-	-
CHEK2P3	ENSG00000234898	All_GENCODE	-	-	-	-	-
CHEK2P4	ENSG00000235969	All_GENCODE	-	-	-	-	-
CHEK2P5	ENSG00000234541	All_GENCODE	-	-	-	-	-
CHERP	ENSG00000085872	MANE	-	172.71	33.42	18.1	33.03
CHFR	ENSG00000072609	RefSeq	-	116.83	71.88	34.18	264.89
CHGA	ENSG00000100604	MANE	-	-	-	-	-
CHGB	ENSG00000089199	MANE	-	-	-	-	-
CHI3L1	ENSG00000133048	RefSeq	-	211.86	-	-	-
CHI3L2	ENSG00000064886	MANE	-	596.35	-	37.35	-
CHIA	ENSG00000134216	MANE	-	-	-	-	-
CHIAP1	ENSG00000236040	All_GENCODE	-	-	-	-	-
CHIAP2	ENSG00000203878	All_GENCODE	-	-	-	-	-
CHIAP3	ENSG00000234020	All_GENCODE	-	-	-	-	-
CHIC1	ENSG00000204116	RefSeq	-	-	586.04	253.76	-
CHIC2	ENSG00000109220	MANE	-	20.42	13.52	23.4	98.55
CHID1	ENSG00000177830	MANE	-	64.77	5.42	12.14	37.24
CHIT1	ENSG00000133063	MANE	-	610.09	-	-	-
CHKA	ENSG00000110721	MANE	-	386.05	69.5	21.55	194.21
CHKB	ENSG00000100288	RefSeq	Neuromuscular disorders;Congenital muscular dystrophy;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	15.86	25.1	9.61	39.46
CHKB-AS1	ENSG00000205559	All_GENCODE	-	-	874.9	-	-
CHKB-CPT1B	ENSG00000254413	All_GENCODE	-	115.78	-	34.35	397.34
CHL1	ENSG00000134121	MANE	-	-	-	-	-
CHL1-AS1	ENSG00000234661	All_GENCODE	-	-	-	-	-
CHL1-AS2	ENSG00000224318	All_GENCODE	-	-	-	-	-
CHM	ENSG00000188419	MANE	Retinal disorders;DDG2P;Paediatric disorders	-	63.06	182.28	363.87
CHMP1A	ENSG00000131165	MANE	Cerebellar hypoplasia;Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Hypotonic infant;Hereditary ataxia;White matter disorders - childhood onset;Intellectual disability;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders	16.98	9.9	12.86	17.61
CHMP1B2P	ENSG00000215104	All_GENCODE	-	-	-	-	-
CHMP2A	ENSG00000130724	MANE	-	3.48	3.17	2.49	4.39
CHMP2B	ENSG00000083937	MANE	Early onset dementia (encompassing fronto-temporal dementia and prion disease);Early onset dystonia;Dystonia - childhood onset;Adult onset movement disorder;Neurodegenerative disorders - adult onset	41.04	9.82	8.68	19.49
CHMP3	ENSG00000115561	MANE	-	27.51	6.47	9.44	7.0
CHMP4A	ENSG00000254505	RefSeq	-	12.52	5.7	2.76	21.86
