gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
CTD-2130O13.1	ENSG00000267761	All_GENCODE	-	-	-	-	-
CTD-2131I18.1	ENSG00000249073	All_GENCODE	-	-	-	-	-
CTD-2132N18.2	ENSG00000267221	All_GENCODE	-	-	-	-	-
CTD-2132N18.3	ENSG00000267261	All_GENCODE	-	-	-	-	-
CTD-2134A5.3	ENSG00000258914	All_GENCODE	-	-	-	-	-
CTD-2134A5.4	ENSG00000258534	All_GENCODE	-	-	-	-	-
CTD-2134P3.1	ENSG00000250453	All_GENCODE	-	-	-	-	-
CTD-2135D7.2	ENSG00000262732	All_GENCODE	-	-	-	-	-
CTD-2135D7.3	ENSG00000263234	All_GENCODE	-	-	-	-	-
CTD-2135D7.4	ENSG00000261856	All_GENCODE	-	-	-	-	-
CTD-2135D7.5	ENSG00000262097	All_GENCODE	-	-	-	-	-
CTD-2135J3.3	ENSG00000248896	All_GENCODE	-	-	-	-	-
CTD-2139B15.2	ENSG00000248223	All_GENCODE	-	-	-	-	-
CTD-2139B15.4	ENSG00000250822	All_GENCODE	-	-	-	-	-
CTD-2139B15.5	ENSG00000249199	All_GENCODE	-	-	-	-	-
CTD-2140B24.4	ENSG00000256825	All_GENCODE	-	-	-	-	-
CTD-2140B24.6	ENSG00000271963	All_GENCODE	-	-	-	-	-
CTD-2140G10.1	ENSG00000255323	All_GENCODE	-	-	-	-	-
CTD-2140G10.2	ENSG00000254768	All_GENCODE	-	-	-	-	-
CTD-2140G10.4	ENSG00000254540	All_GENCODE	-	-	-	-	-
CTD-2142D14.1	ENSG00000258649	All_GENCODE	-	-	-	-	-
CTD-2143L24.1	ENSG00000249781	All_GENCODE	-	-	-	-	-
CTD-2144E22.10	ENSG00000260809	All_GENCODE	-	-	-	-	-
CTD-2144E22.6	ENSG00000261566	All_GENCODE	-	-	-	-	-
CTD-2144E22.8	ENSG00000260854	All_GENCODE	-	-	-	-	-
CTD-2145A24.4	ENSG00000264273	All_GENCODE	-	-	-	-	-
CTD-2147F2.1	ENSG00000259485	All_GENCODE	-	-	-	-	-
CTD-2147F2.2	ENSG00000259664	All_GENCODE	-	-	-	-	-
CTD-2151A2.1	ENSG00000249515	All_GENCODE	-	-	-	-	-
CTD-2152M20.2	ENSG00000250764	All_GENCODE	-	-	-	-	-
CTD-2154B17.1	ENSG00000250576	All_GENCODE	-	-	-	-	-
CTD-2154B17.4	ENSG00000272324	All_GENCODE	-	-	-	-	-
CTD-2154H6.1	ENSG00000250567	All_GENCODE	-	-	-	-	-
CTD-2154I11.2	ENSG00000250240	All_GENCODE	-	-	-	-	-
CTD-2161F6.1	ENSG00000248467	All_GENCODE	-	-	-	-	-
CTD-2161F6.2	ENSG00000248311	All_GENCODE	-	-	-	-	-
CTD-2161F6.3	ENSG00000249521	All_GENCODE	-	-	-	-	-
CTD-2162K18.4	ENSG00000267260	All_GENCODE	-	-	-	-	-
CTD-2162K18.5	ENSG00000267254	All_GENCODE	-	-	-	-	-
CTD-2165H16.4	ENSG00000261360	All_GENCODE	-	-	-	-	-
CTD-2168K21.1	ENSG00000253832	All_GENCODE	-	-	-	-	-
CTD-2170G1.2	ENSG00000251575	All_GENCODE	-	-	-	-	-
CTD-2171N6.1	ENSG00000267013	All_GENCODE	-	-	-	-	-
CTD-2173L22.4	ENSG00000198416	All_GENCODE	-	-	-	-	-
CTD-2175A23.1	ENSG00000249899	All_GENCODE	-	-	-	-	-
CTD-2176I21.2	ENSG00000248733	All_GENCODE	-	-	-	-	-
CTD-2184C24.2	ENSG00000254718	All_GENCODE	-	-	-	-	-
CTD-2184D3.3	ENSG00000259178	All_GENCODE	-	-	-	-	-
CTD-2184D3.5	ENSG00000259712	All_GENCODE	-	-	-	-	-
CTD-2184D3.6	ENSG00000259327	All_GENCODE	-	-	-	-	-
CTD-2184D3.7	ENSG00000259709	All_GENCODE	-	-	-	-	-
CTD-2185K10.1	ENSG00000243295	All_GENCODE	-	-	-	-	-
CTD-2187J20.1	ENSG00000251206	All_GENCODE	-	-	-	-	-
CTD-2189E23.1	ENSG00000267723	All_GENCODE	-	-	-	-	-
CTD-2189E23.2	ENSG00000267406	All_GENCODE	-	-	-	-	-
CTD-2192J16.11	ENSG00000230310	All_GENCODE	-	-	-	-	-
CTD-2192J16.20	ENSG00000269693	All_GENCODE	-	-	-	-	-
CTD-2192J16.21	ENSG00000269560	All_GENCODE	-	-	-	-	-
CTD-2192J16.22	ENSG00000269242	All_GENCODE	-	-	-	-	-
CTD-2192J16.24	ENSG00000269590	All_GENCODE	-	-	-	-	-
CTD-2192J16.26	ENSG00000268945	All_GENCODE	-	-	-	-	-
CTD-2193G5.1	ENSG00000248757	All_GENCODE	-	-	-	-	-
CTD-2193P3.1	ENSG00000251001	All_GENCODE	-	-	-	-	-
CTD-2193P3.2	ENSG00000249772	All_GENCODE	-	-	-	-	-
CTD-2194A8.2	ENSG00000262995	All_GENCODE	-	-	-	-	-
CTD-2194D22.1	ENSG00000249966	All_GENCODE	-	-	-	-	-
CTD-2194D22.2	ENSG00000250417	All_GENCODE	-	-	-	-	-
CTD-2194D22.3	ENSG00000249116	All_GENCODE	-	-	-	-	-
CTD-2194D22.4	ENSG00000249326	All_GENCODE	-	-	-	-	-
CTD-2194F4.2	ENSG00000248288	All_GENCODE	-	-	-	-	-
CTD-2194L12.2	ENSG00000248539	All_GENCODE	-	-	-	-	-
CTD-2194L12.3	ENSG00000250032	All_GENCODE	-	-	-	-	-
CTD-2195B23.3	ENSG00000269652	All_GENCODE	-	-	-	-	-
CTD-2196E14.3	ENSG00000261723	All_GENCODE	-	-	-	-	-
CTD-2196E14.4	ENSG00000259806	All_GENCODE	-	-	-	-	-
CTD-2196E14.5	ENSG00000261266	All_GENCODE	-	-	-	-	-
CTD-2196E14.9	ENSG00000260482	All_GENCODE	-	-	-	-	-
CTD-2196P11.2	ENSG00000251189	All_GENCODE	-	-	-	-	-
CTD-2197I11.1	ENSG00000250383	All_GENCODE	-	-	-	-	-
CTD-2199O4.1	ENSG00000249807	All_GENCODE	-	-	-	-	-
CTD-2200A16.1	ENSG00000258383	All_GENCODE	-	-	-	-	-
CTD-2201E18.3	ENSG00000177738	All_GENCODE	-	-	-	-	-
CTD-2201E9.1	ENSG00000251370	All_GENCODE	-	-	-	-	-
CTD-2201E9.2	ENSG00000250001	All_GENCODE	-	-	-	-	-
CTD-2201E9.4	ENSG00000248537	All_GENCODE	-	-	-	-	-
CTD-2201G16.1	ENSG00000258444	All_GENCODE	-	-	-	-	-
CTD-2201I18.1	ENSG00000249825	All_GENCODE	-	-	-	-	-
CTD-2203A3.1	ENSG00000248789	All_GENCODE	-	-	-	-	-
CTD-2203K17.1	ENSG00000249572	All_GENCODE	-	-	-	-	-
CTD-2206N4.2	ENSG00000266013	All_GENCODE	-	-	-	-	-
CTD-2206N4.4	ENSG00000263818	All_GENCODE	-	-	-	-	-
CTD-2207A17.1	ENSG00000248461	All_GENCODE	-	-	-	-	-
CTD-2207O23.10	ENSG00000268614	All_GENCODE	-	-	-	-	-
CTD-2207O23.11	ENSG00000269371	All_GENCODE	-	-	-	-	-
CTD-2207O23.12	ENSG00000267952	All_GENCODE	-	-	-	-	-
CTD-2207O23.3	ENSG00000268861	All_GENCODE	-	262.18	-	-	-
CTD-2207P18.1	ENSG00000258425	All_GENCODE	-	-	-	-	-
CTD-2207P18.2	ENSG00000258976	All_GENCODE	-	-	-	-	-
CTD-2210P15.2	ENSG00000249286	All_GENCODE	-	-	-	-	-
CTD-2210P24.1	ENSG00000254519	All_GENCODE	-	-	-	-	-
CTD-2210P24.2	ENSG00000255426	All_GENCODE	-	-	-	-	-
CTD-2210P24.3	ENSG00000255226	All_GENCODE	-	-	-	-	-
CTD-2210P24.4	ENSG00000205106	All_GENCODE	-	-	-	-	381.87
CTD-2210P24.6	ENSG00000255447	All_GENCODE	-	-	-	-	-
CTD-2213F21.2	ENSG00000250365	All_GENCODE	-	-	-	-	-
CTD-2213F21.3	ENSG00000257155	All_GENCODE	-	-	-	-	-
CTD-2213F21.4	ENSG00000258196	All_GENCODE	-	-	-	-	-
CTD-2215E18.1	ENSG00000251606	All_GENCODE	-	-	-	-	-
CTD-2215E18.2	ENSG00000248758	All_GENCODE	-	-	-	-	-
CTD-2215E18.3	ENSG00000251054	All_GENCODE	-	-	-	-	-
CTD-2215L10.1	ENSG00000250619	All_GENCODE	-	-	-	-	-
CTD-2216M2.1	ENSG00000254710	All_GENCODE	-	-	-	-	-
CTD-2218G20.2	ENSG00000248279	All_GENCODE	-	-	-	-	-
CTD-2223O18.1	ENSG00000258748	All_GENCODE	-	-	-	-	-
CTD-2224J9.8	ENSG00000213777	All_GENCODE	-	-	-	-	-
CTD-2227I18.1	ENSG00000249236	All_GENCODE	-	-	-	-	-
CTD-2228K2.5	ENSG00000188242	All_GENCODE	-	-	-	-	-
CTD-2231E14.4	ENSG00000267517	All_GENCODE	-	-	-	-	-
CTD-2231E14.5	ENSG00000267373	All_GENCODE	-	-	-	-	-
CTD-2231E14.8	ENSG00000269243	All_GENCODE	-	-	-	-	-
CTD-2231H16.1	ENSG00000249430	All_GENCODE	-	-	-	-	-
CTD-2232E5.2	ENSG00000250831	All_GENCODE	-	-	-	-	-
CTD-2233C11.2	ENSG00000250583	All_GENCODE	-	-	-	-	-
CTD-2234B20.1	ENSG00000249404	All_GENCODE	-	-	-	-	-
CTD-2234N14.1	ENSG00000272642	All_GENCODE	-	-	-	-	-
CTD-2234N14.2	ENSG00000272981	All_GENCODE	-	-	-	-	-
CTD-2235C13.2	ENSG00000247372	All_GENCODE	-	-	-	-	-
CTD-2235H24.2	ENSG00000260824	All_GENCODE	-	-	-	-	-
CTD-2236F14.1	ENSG00000249713	All_GENCODE	-	-	-	-	-
CTD-2240H23.2	ENSG00000259143	All_GENCODE	-	-	-	-	-
CTD-2240J17.1	ENSG00000259372	All_GENCODE	-	-	-	-	-
CTD-2243E23.1	ENSG00000258829	All_GENCODE	-	-	-	-	-
CTD-2244C20.2	ENSG00000248199	All_GENCODE	-	-	-	-	-
CTD-2244F11.2	ENSG00000248883	All_GENCODE	-	-	-	-	-
CTD-2245E15.3	ENSG00000251532	All_GENCODE	-	-	-	-	-
CTD-2245F17.2	ENSG00000268842	All_GENCODE	-	-	-	-	-
CTD-2245F17.3	ENSG00000269051	All_GENCODE	-	-	-	-	-
CTD-2245F17.6	ENSG00000269288	All_GENCODE	-	-	-	-	-
CTD-2245F17.9	ENSG00000269758	All_GENCODE	-	-	-	-	-
CTD-2246P4.1	ENSG00000267065	All_GENCODE	-	-	-	-	-
CTD-2247C11.1	ENSG00000250481	All_GENCODE	-	-	-	-	-
CTD-2247C11.2	ENSG00000251506	All_GENCODE	-	-	-	-	-
CTD-2247C11.4	ENSG00000251426	All_GENCODE	-	-	-	-	-
CTD-2247C11.5	ENSG00000250529	All_GENCODE	-	-	-	-	-
CTD-2251F13.1	ENSG00000248975	All_GENCODE	-	-	-	-	-
CTD-2252P21.1	ENSG00000257226	All_GENCODE	-	-	-	-	-
CTD-2254N19.1	ENSG00000248935	All_GENCODE	-	-	-	-	-
CTD-2256P15.1	ENSG00000248968	All_GENCODE	-	-	-	-	-
CTD-2258A20.5	ENSG00000261656	All_GENCODE	-	-	-	-	-
CTD-2260A17.1	ENSG00000248734	All_GENCODE	-	-	-	-	-
CTD-2260A17.2	ENSG00000247121	All_GENCODE	-	-	-	-	-
CTD-2263F21.1	ENSG00000251257	All_GENCODE	-	-	-	-	-
CTD-2265M8.2	ENSG00000269420	All_GENCODE	-	-	-	-	-
CTD-2265O21.3	ENSG00000267424	All_GENCODE	-	-	-	-	-
CTD-2265O21.7	ENSG00000267735	All_GENCODE	-	-	-	-	-
CTD-2267D19.2	ENSG00000265666	All_GENCODE	-	-	-	-	-
CTD-2267D19.3	ENSG00000266208	All_GENCODE	-	-	-	-	-
CTD-2267G17.2	ENSG00000225957	All_GENCODE	-	-	-	-	-
CTD-2269F5.1	ENSG00000250320	All_GENCODE	-	-	-	-	-
CTD-2270F17.1	ENSG00000253647	All_GENCODE	-	-	-	-	-
CTD-2270L9.4	ENSG00000260136	All_GENCODE	-	-	-	-	-
CTD-2272D18.1	ENSG00000254394	All_GENCODE	-	-	-	-	-
CTD-2272G21.3	ENSG00000250319	All_GENCODE	-	-	-	-	-
CTD-2275D24.1	ENSG00000251041	All_GENCODE	-	-	-	-	-
CTD-2275D24.2	ENSG00000249343	All_GENCODE	-	-	-	-	-
CTD-2275D24.3	ENSG00000250446	All_GENCODE	-	-	-	-	-
CTD-2275D24.4	ENSG00000248942	All_GENCODE	-	-	-	-	-
CTD-2277K2.1	ENSG00000258882	All_GENCODE	-	-	-	-	-
CTD-2278I10.1	ENSG00000269350	All_GENCODE	-	-	-	-	-
CTD-2278I10.6	ENSG00000269307	All_GENCODE	-	-	-	-	-
CTD-2280E9.1	ENSG00000249916	All_GENCODE	-	-	-	-	-
CTD-2281E23.1	ENSG00000253640	All_GENCODE	-	-	-	-	-
CTD-2281E23.2	ENSG00000254269	All_GENCODE	-	-	-	-	-
CTD-2281E23.3	ENSG00000254160	All_GENCODE	-	-	-	-	-
CTD-2281M20.1	ENSG00000250891	All_GENCODE	-	-	-	-	-
CTD-2283N19.1	ENSG00000251330	All_GENCODE	-	-	-	-	-
CTD-2284J15.1	ENSG00000254231	All_GENCODE	-	-	-	-	-
CTD-2287N17.1	ENSG00000248962	All_GENCODE	-	-	-	-	-
CTD-2287O16.3	ENSG00000268714	All_GENCODE	-	-	-	-	-
CTD-2288F12.1	ENSG00000260352	All_GENCODE	-	-	-	-	-
CTD-2288O8.1	ENSG00000248898	All_GENCODE	-	-	-	-	-
CTD-2291D10.1	ENSG00000261615	All_GENCODE	-	-	-	-	-
CTD-2291D10.2	ENSG00000261558	All_GENCODE	-	-	-	-	-
CTD-2291D10.3	ENSG00000269543	All_GENCODE	-	-	-	-	-
CTD-2291D10.4	ENSG00000267886	All_GENCODE	-	-	-	-	-
CTD-2292M14.1	ENSG00000248474	All_GENCODE	-	-	-	-	-
CTD-2292M16.7	ENSG00000258459	All_GENCODE	-	-	-	-	-
CTD-2292P10.2	ENSG00000253806	All_GENCODE	-	-	-	-	-
CTD-2292P10.4	ENSG00000253741	All_GENCODE	-	-	-	-	-
CTD-2293H3.2	ENSG00000267345	All_GENCODE	-	-	-	-	-
CTD-2296D1.1	ENSG00000251678	All_GENCODE	-	-	-	-	-
CTD-2296D1.2	ENSG00000250668	All_GENCODE	-	-	-	-	-
CTD-2296D1.3	ENSG00000249638	All_GENCODE	-	-	-	-	-
CTD-2296D1.4	ENSG00000249865	All_GENCODE	-	-	-	-	-
CTD-2296D1.5	ENSG00000223597	All_GENCODE	-	-	-	-	-
CTD-2297D10.1	ENSG00000250866	All_GENCODE	-	-	-	-	-
CTD-2297D10.2	ENSG00000250579	All_GENCODE	-	-	-	-	-
CTD-2298J14.2	ENSG00000258636	All_GENCODE	-	-	-	-	-
CTD-2302A16.2	ENSG00000225477	All_GENCODE	-	-	-	-	-
CTD-2302E22.2	ENSG00000258800	All_GENCODE	-	-	-	-	-
CTD-2303H24.2	ENSG00000273018	All_GENCODE	-	-	-	-	-
CTD-2306M5.1	ENSG00000248605	All_GENCODE	-	-	-	-	-
CTD-2307P3.1	ENSG00000258394	All_GENCODE	-	-	-	-	-
CTD-2308B18.3	ENSG00000248296	All_GENCODE	-	-	-	-	-
CTD-2308B18.4	ENSG00000248600	All_GENCODE	-	-	-	-	-
CTD-2308G16.1	ENSG00000259377	All_GENCODE	-	-	-	-	-
CTD-2308N23.2	ENSG00000206249	All_GENCODE	-	-	-	-	-
CTD-2309H9.3	ENSG00000253165	All_GENCODE	-	-	-	-	-
CTD-2309O5.3	ENSG00000261848	All_GENCODE	-	-	-	-	-
CTD-2311A18.1	ENSG00000253646	All_GENCODE	-	-	-	-	-
CTD-2311B13.1	ENSG00000257891	All_GENCODE	-	-	-	-	-
CTD-2311B13.2	ENSG00000258265	All_GENCODE	-	-	-	-	-
CTD-2311B13.5	ENSG00000258252	All_GENCODE	-	-	-	-	-
CTD-2311B13.7	ENSG00000257931	All_GENCODE	-	-	-	-	-
CTD-2311M21.3	ENSG00000261821	All_GENCODE	-	-	-	-	-
CTD-2313F11.1	ENSG00000240535	All_GENCODE	-	-	-	-	-
CTD-2313F11.2	ENSG00000251376	All_GENCODE	-	-	-	-	-
CTD-2313F11.3	ENSG00000248029	All_GENCODE	-	-	-	-	-
CTD-2313J17.1	ENSG00000258922	All_GENCODE	-	-	-	-	-
CTD-2313J17.3	ENSG00000258562	All_GENCODE	-	-	-	-	-
CTD-2313J23.1	ENSG00000260072	All_GENCODE	-	-	-	-	-
CTD-2313N18.5	ENSG00000248671	All_GENCODE	-	-	-	-	-
CTD-2313N18.7	ENSG00000225805	MANE	-	-	-	-	-
CTD-2313N18.8	ENSG00000255157	All_GENCODE	-	-	-	-	-
CTD-2313P7.1	ENSG00000253236	All_GENCODE	-	-	-	-	-
CTD-2314B22.1	ENSG00000258314	All_GENCODE	-	-	-	-	-
CTD-2314B22.2	ENSG00000257749	All_GENCODE	-	-	-	-	-
CTD-2314B22.3	ENSG00000244306	All_GENCODE	-	-	-	-	-
CTD-2314G24.2	ENSG00000259663	All_GENCODE	-	-	-	-	-
CTD-2315E11.1	ENSG00000259685	All_GENCODE	-	-	-	-	-
CTD-2316B1.1	ENSG00000249362	All_GENCODE	-	-	-	-	-
CTD-2316B1.2	ENSG00000248708	All_GENCODE	-	-	-	-	-
CTD-2318H23.1	ENSG00000251371	All_GENCODE	-	-	-	-	-
CTD-2319I12.1	ENSG00000261040	All_GENCODE	-	-	370.09	-	-
CTD-2319I12.2	ENSG00000267416	All_GENCODE	-	-	-	-	-
CTD-2319I12.3	ENSG00000267295	All_GENCODE	-	-	-	-	-
CTD-2319I12.5	ENSG00000267095	All_GENCODE	-	-	-	-	-
CTD-2320G14.2	ENSG00000253596	All_GENCODE	-	-	-	-	-
CTD-2323K18.1	ENSG00000260269	All_GENCODE	-	-	-	-	-
CTD-2324F15.2	ENSG00000250490	All_GENCODE	-	-	-	-	-
CTD-2325B11.1	ENSG00000249837	All_GENCODE	-	-	-	-	-
CTD-2325M2.1	ENSG00000267939	All_GENCODE	-	-	-	-	-
CTD-2325P2.3	ENSG00000258623	All_GENCODE	-	-	-	-	-
CTD-2325P2.4	ENSG00000259038	All_GENCODE	-	-	-	-	-
CTD-2329C7.2	ENSG00000266985	All_GENCODE	-	-	-	-	-
CTD-2329K10.1	ENSG00000259563	All_GENCODE	-	-	-	-	-
CTD-2330J20.2	ENSG00000259285	All_GENCODE	-	-	-	-	-
CTD-2330K9.2	ENSG00000230698	All_GENCODE	-	-	-	-	-
CTD-2330K9.3	ENSG00000228008	All_GENCODE	-	-	-	-	-
CTD-2331C18.5	ENSG00000256220	All_GENCODE	-	-	-	-	-
CTD-2331H12.7	ENSG00000269646	All_GENCODE	-	-	-	-	-
CTD-2332E11.2	ENSG00000268560	All_GENCODE	-	-	-	-	-
CTD-2333K2.1	ENSG00000248261	All_GENCODE	-	-	-	-	-
CTD-2333M24.1	ENSG00000249490	All_GENCODE	-	-	-	-	-
CTD-2334D19.1	ENSG00000248927	All_GENCODE	-	-	-	-	-
CTD-2335O3.3	ENSG00000251125	All_GENCODE	-	-	-	-	-
CTD-2336H13.2	ENSG00000259995	All_GENCODE	-	-	-	-	-
CTD-2336O2.1	ENSG00000253982	All_GENCODE	-	43.2	8.0	22.13	46.65
CTD-2336O2.2	ENSG00000254265	All_GENCODE	-	-	-	-	-
CTD-2337A12.1	ENSG00000251314	All_GENCODE	-	-	-	-	-
CTD-2337I7.1	ENSG00000255345	All_GENCODE	-	-	-	-	-
CTD-2339F6.1	ENSG00000254139	All_GENCODE	-	-	-	-	-
CTD-2339L15.3	ENSG00000259254	All_GENCODE	-	-	-	-	-
CTD-2340D6.1	ENSG00000253532	All_GENCODE	-	-	-	-	-
CTD-2340D6.2	ENSG00000253562	All_GENCODE	-	-	-	-	-
CTD-2340E1.2	ENSG00000247402	All_GENCODE	-	-	-	-	-
CTD-2341M24.1	ENSG00000258733	All_GENCODE	-	-	-	-	-
CTD-2342J14.6	ENSG00000267277	All_GENCODE	-	-	-	-	-
CTD-2349B8.1	ENSG00000261427	All_GENCODE	-	-	-	-	-
CTD-2349P21.10	ENSG00000265791	All_GENCODE	-	-	-	-	-
CTD-2349P21.11	ENSG00000265334	All_GENCODE	-	-	-	-	-
CTD-2349P21.5	ENSG00000263603	All_GENCODE	-	-	-	-	-
CTD-2349P21.6	ENSG00000265443	All_GENCODE	-	-	-	-	-
CTD-2350C19.2	ENSG00000265254	All_GENCODE	-	-	-	-	-
CTD-2350C19.5	ENSG00000263870	All_GENCODE	-	-	-	-	-
CTD-2350J17.1	ENSG00000250250	All_GENCODE	-	-	-	-	-
CTD-2353F22.1	ENSG00000250155	All_GENCODE	-	-	-	-	-
CTD-2354A18.1	ENSG00000261780	All_GENCODE	-	-	-	-	-
CTD-2357A8.3	ENSG00000267123	All_GENCODE	-	-	-	-	-
CTD-2358C21.3	ENSG00000260568	All_GENCODE	-	-	-	-	-
CTD-2358C21.4	ENSG00000261731	All_GENCODE	-	-	-	-	-
CTD-2363C16.1	ENSG00000253811	All_GENCODE	-	-	-	-	-
CTD-2363C16.2	ENSG00000253456	All_GENCODE	-	-	-	-	-
CTD-2366F13.1	ENSG00000247796	All_GENCODE	-	-	118.02	132.66	-
CTD-2368P22.1	ENSG00000176593	All_GENCODE	-	-	-	-	-
CTD-2369P2.10	ENSG00000167807	All_GENCODE	-	-	-	-	-
CTD-2369P2.12	ENSG00000267303	All_GENCODE	-	-	-	-	-
CTD-2369P2.2	ENSG00000175898	All_GENCODE	-	-	-	-	-
CTD-2369P2.4	ENSG00000267105	All_GENCODE	-	-	-	-	-
CTD-2369P2.5	ENSG00000266978	All_GENCODE	-	-	-	-	-
CTD-2370N5.3	ENSG00000265118	All_GENCODE	-	-	-	-	-
CTD-2371O3.2	ENSG00000254397	All_GENCODE	-	-	-	-	-
CTD-2373H9.5	ENSG00000267491	All_GENCODE	-	-	-	-	-
CTD-2373N4.5	ENSG00000253112	All_GENCODE	-	-	-	-	-
CTD-2374C24.1	ENSG00000253584	All_GENCODE	-	-	-	-	-
CTD-2376I20.1	ENSG00000258560	All_GENCODE	-	-	-	-	-
CTD-2377D24.4	ENSG00000242407	All_GENCODE	-	-	-	-	-
CTD-2377D24.6	ENSG00000244649	All_GENCODE	-	-	-	-	-
CTD-2377D24.8	ENSG00000262745	All_GENCODE	-	-	-	-	-
CTD-2378E21.1	ENSG00000267109	All_GENCODE	-	-	-	-	-
CTD-2380F24.1	ENSG00000261195	All_GENCODE	-	-	-	-	-
CTD-2382E5.1	ENSG00000246740	All_GENCODE	-	-	-	-	-
CTD-2382E5.2	ENSG00000257797	All_GENCODE	-	-	-	-	-
CTD-2382E5.4	ENSG00000259883	All_GENCODE	-	-	-	-	-
CTD-2382H12.1	ENSG00000265101	All_GENCODE	-	-	-	-	-
CTD-2382H12.2	ENSG00000266586	All_GENCODE	-	-	-	-	-
CTD-2383I20.1	ENSG00000249994	All_GENCODE	-	-	-	-	-
CTD-2383M3.1	ENSG00000248027	All_GENCODE	-	-	-	-	-
CTD-2384A14.1	ENSG00000258038	All_GENCODE	-	-	-	-	-
CTD-2384A14.2	ENSG00000257523	All_GENCODE	-	-	-	-	-
CTD-2384B11.2	ENSG00000225407	All_GENCODE	-	-	-	-	-
CTD-2385L22.1	ENSG00000261583	All_GENCODE	-	-	-	-	-
CTD-2396E7.10	ENSG00000268191	All_GENCODE	-	-	-	-	-
CTD-2396E7.7	ENSG00000268742	All_GENCODE	-	-	-	-	-
CTD-2396E7.8	ENSG00000269546	All_GENCODE	-	-	-	-	-
CTD-2396E7.9	ENSG00000268203	All_GENCODE	-	-	-	-	-
CTD-2410N18.4	ENSG00000273345	All_GENCODE	-	-	-	-	-
CTD-2410N18.5	ENSG00000272772	All_GENCODE	-	-	-	-	-
CTD-2501E16.2	ENSG00000259274	All_GENCODE	-	-	-	-	-
CTD-2501M5.1	ENSG00000253507	All_GENCODE	-	-	-	-	-
CTD-2503I6.1	ENSG00000257120	All_GENCODE	-	-	-	-	-
CTD-2503O16.4	ENSG00000249856	All_GENCODE	-	-	-	-	-
CTD-2506J14.1	ENSG00000246084	All_GENCODE	-	-	-	-	-
CTD-2507G9.1	ENSG00000255243	All_GENCODE	-	-	-	-	-
CTD-2509G16.2	ENSG00000255002	All_GENCODE	-	-	-	-	-
CTD-2509G16.5	ENSG00000258760	All_GENCODE	-	-	-	-	-
CTD-2510F5.2	ENSG00000266537	All_GENCODE	-	-	-	-	-
CTD-2510F5.4	ENSG00000265415	All_GENCODE	-	-	-	-	-
CTD-2510F5.6	ENSG00000265303	All_GENCODE	-	-	-	-	-
CTD-2514C3.1	ENSG00000204556	All_GENCODE	-	-	-	-	-
CTD-2514K5.2	ENSG00000246731	All_GENCODE	-	-	-	-	-
CTD-2514K5.4	ENSG00000264272	All_GENCODE	-	-	-	-	-
CTD-2515A14.1	ENSG00000261669	All_GENCODE	-	-	-	-	-
CTD-2515C13.2	ENSG00000265980	All_GENCODE	-	-	-	-	-
CTD-2515H24.3	ENSG00000261489	All_GENCODE	-	-	-	-	-
CTD-2515H24.4	ENSG00000261265	All_GENCODE	-	-	-	-	-
CTD-2516F10.2	ENSG00000251364	All_GENCODE	-	-	-	-	-
CTD-2516F10.4	ENSG00000254864	All_GENCODE	-	-	-	-	-
CTD-2517M14.5	ENSG00000261139	All_GENCODE	-	-	-	519.81	-
CTD-2517M22.14	ENSG00000255182	All_GENCODE	-	-	-	-	-
CTD-2517M22.16	ENSG00000254578	All_GENCODE	-	-	-	-	-
CTD-2517M22.17	ENSG00000265393	All_GENCODE	-	-	-	-	-
CTD-2517M22.9	ENSG00000255456	All_GENCODE	-	-	-	-	-
CTD-2517O10.5	ENSG00000250140	All_GENCODE	-	-	-	-	-
CTD-2517O10.6	ENSG00000272323	All_GENCODE	-	-	-	-	-
CTD-2520I13.1	ENSG00000261260	All_GENCODE	-	-	-	-	-
CTD-2521M24.10	ENSG00000269035	All_GENCODE	-	-	-	-	-
CTD-2521M24.6	ENSG00000269481	All_GENCODE	-	-	-	-	-
CTD-2521M24.9	ENSG00000269640	All_GENCODE	-	-	-	-	-
CTD-2522E6.4	ENSG00000237351	All_GENCODE	-	-	-	-	-
CTD-2523D13.1	ENSG00000255247	All_GENCODE	-	-	-	-	-
CTD-2523D13.2	ENSG00000254854	All_GENCODE	-	-	-	-	-
CTD-2524L6.3	ENSG00000260037	All_GENCODE	-	-	-	-	-
CTD-2525I3.2	ENSG00000267927	All_GENCODE	-	-	-	-	-
CTD-2525I3.3	ENSG00000268015	All_GENCODE	-	-	-	-	-
CTD-2525I3.5	ENSG00000269102	All_GENCODE	-	-	-	-	-
CTD-2525I3.6	ENSG00000269535	All_GENCODE	-	-	-	-	-
CTD-2526L21.2	ENSG00000226411	All_GENCODE	-	-	-	-	-
CTD-2526M8.2	ENSG00000267726	All_GENCODE	-	-	-	-	-
CTD-2526M8.3	ENSG00000267789	All_GENCODE	-	-	-	-	-
CTD-2527I21.14	ENSG00000271032	All_GENCODE	-	-	-	-	-
CTD-2527I21.4	ENSG00000221857	All_GENCODE	-	-	-	-	-
CTD-2527I21.7	ENSG00000269303	All_GENCODE	-	-	-	-	-
CTD-2527I21.9	ENSG00000267874	All_GENCODE	-	-	-	-	-
CTD-2528A14.1	ENSG00000268985	All_GENCODE	-	-	-	-	-
CTD-2528A14.3	ENSG00000268289	All_GENCODE	-	-	-	-	-
