gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
AC147651.4	ENSG00000237181	All_GENCODE	-	614.08	-	48.98	-
AC147651.5	ENSG00000229380	All_GENCODE	-	-	-	-	-
AC151960.1	ENSG00000231600	All_GENCODE	-	-	-	-	-
AC156455.1	ENSG00000256546	All_GENCODE	-	-	195.67	-	-
AC159540.1	ENSG00000230606	All_GENCODE	-	-	-	-	-
AC159540.2	ENSG00000241481	All_GENCODE	-	-	-	-	-
AC159540.3	ENSG00000237837	All_GENCODE	-	-	-	-	-
AC174470.1	ENSG00000215621	All_GENCODE	-	59.23	28.79	41.98	72.55
AC187652.1	ENSG00000269396	All_GENCODE	-	-	-	-	-
AC195454.1	ENSG00000249241	All_GENCODE	-	-	-	-	-
AC226118.1	ENSG00000249574	All_GENCODE	-	-	-	-	-
AC226119.4	ENSG00000271977	All_GENCODE	-	-	-	-	-
AC226119.5	ENSG00000253917	All_GENCODE	-	-	-	-	-
AC233263.1	ENSG00000237261	All_GENCODE	-	-	-	-	-
AC233263.2	ENSG00000237474	All_GENCODE	-	-	-	-	-
ACAA1	ENSG00000060971	MANE	-	12.83	25.79	18.39	44.31
ACAA2	ENSG00000167315	MANE	-	76.51	11.19	6.44	8.15
ACACA	ENSG00000132142	RefSeq	-	-	-	-	-
ACACB	ENSG00000076555	RefSeq	-	-	-	-	32.21
ACAD10	ENSG00000111271	RefSeq	-	-	201.59	434.38	-
ACAD11	ENSG00000240303	MANE	-	-	73.0	78.55	416.11
ACAD8	ENSG00000151498	RefSeq	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders	343.15	69.99	50.89	43.8
ACAD9	ENSG00000177646	MANE	Neuromuscular disorders;DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Mitochondrial disorder with complex I deficiency;Fetal anomalies	706.64	25.27	20.67	34.14
ACADL	ENSG00000115361	MANE	-	-	-	-	721.25
ACADM	ENSG00000117054	RefSeq	Neuromuscular disorders;DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Hyperammonaemia;Paediatric disorders	-	-	-	-
ACADS	ENSG00000122971	MANE	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Paediatric disorders	155.69	106.7	25.42	6.56
ACADSB	ENSG00000196177	RefSeq	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders	-	75.36	61.16	95.47
ACADVL	ENSG00000072778	MANE	Neuromuscular disorders;DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Inborn errors of metabolism;Hyperammonaemia;Limb girdle muscular dystrophy;Paediatric disorders;Fetal anomalies	33.77	16.33	14.79	5.83
ACAN	ENSG00000157766	RefSeq	DDG2P;Skeletal dysplasia;Growth failure in early childhood;Paediatric disorders;Fetal anomalies	-	-	-	-
ACAP1	ENSG00000072818	MANE	-	6.02	-	4.78	-
ACAP2	ENSG00000114331	MANE	-	479.14	66.12	144.79	-
ACAP2-IT1	ENSG00000229325	All_GENCODE	-	-	-	-	-
ACAP3	ENSG00000131584	MANE	-	235.78	152.71	121.52	99.95
ACAT1	ENSG00000075239	MANE	DDG2P;Ketotic hypoglycaemia;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders	404.93	15.61	11.36	5.84
ACAT2	ENSG00000120437	MANE	-	235.78	38.05	4.41	769.1
ACBD3	ENSG00000182827	MANE	-	-	9.91	25.44	74.96
ACBD4	ENSG00000181513	RefSeq	-	-	-	-	-
ACBD5	ENSG00000107897	MANE	-	-	490.01	77.13	-
ACBD6	ENSG00000135847	MANE	-	341.0	11.83	7.37	37.57
ACBD7	ENSG00000176244	MANE	-	-	-	-	-
ACCS	ENSG00000110455	MANE	-	-	-	478.57	-
ACCSL	ENSG00000205126	MANE	-	-	-	-	-
ACD	ENSG00000102977	RefSeq	Haematological malignancies for rare disease;Cytopenia - NOT Fanconi anaemia;Primary immunodeficiency	-	-	-	-
ACE	ENSG00000159640	MANE	Unexplained paediatric onset end-stage renal disease;CAKUT;Unexplained kidney failure in young people;Fetal anomalies;Renal and urinary tract disorders	-	546.5	-	-
ACE2	ENSG00000130234	RefSeq	-	-	-	-	-
ACE3P	ENSG00000224353	All_GENCODE	-	-	-	-	-
ACER1	ENSG00000167769	MANE	-	-	-	-	-
ACER2	ENSG00000177076	MANE	-	-	-	-	-
ACER3	ENSG00000078124	MANE	-	-	303.86	-	-
ACHE	ENSG00000087085	MANE	-	-	-	-	321.86
ACIN1	ENSG00000100813	RefSeq	-	-	76.35	114.49	310.81
ACKR2	ENSG00000144648	MANE	-	-	-	-	-
ACKR3	ENSG00000144476	MANE	-	-	336.64	97.22	101.87
ACKR4	ENSG00000129048	MANE	-	-	746.96	-	-
ACLY	ENSG00000131473	MANE	-	134.76	11.07	15.79	211.44
ACMSD	ENSG00000153086	MANE	-	-	-	-	-
ACN9	ENSG00000196636	RefSeq	-	99.46	17.38	10.65	38.33
ACO1	ENSG00000122729	MANE	-	-	10.9	106.97	69.34
ACO2	ENSG00000100412	MANE	Retinal disorders;Optic neuropathy;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	79.16	14.43	8.38	3.51
ACOT1	ENSG00000184227	MANE	-	-	-	-	-
ACOT11	ENSG00000162390	RefSeq	-	-	-	-	-
ACOT12	ENSG00000172497	MANE	-	-	-	-	-
ACOT13	ENSG00000112304	MANE	-	104.94	10.66	5.14	10.32
ACOT2	ENSG00000119673	RefSeq	-	-	15.8	35.48	13.25
ACOT4	ENSG00000177465	RefSeq	-	-	-	661.16	-
ACOT6	ENSG00000205669	RefSeq	-	-	-	-	-
ACOT7	ENSG00000097021	RefSeq	-	-	-	-	-
ACOT8	ENSG00000101473	MANE	-	42.69	27.16	15.93	38.33
ACOT9	ENSG00000123130	MANE	-	257.12	46.02	38.45	267.99
ACOX1	ENSG00000161533	MANE	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Genetic epilepsy syndromes;Inborn errors of metabolism;Paediatric disorders;Peroxisomal disorders;Fetal anomalies	104.97	54.23	86.88	67.91
ACOX2	ENSG00000168306	MANE	-	-	245.01	-	-
ACOX3	ENSG00000087008	MANE	-	-	453.39	860.32	-
ACOXL	ENSG00000153093	RefSeq	-	-	-	-	-
ACP1	ENSG00000143727	MANE	-	65.03	9.99	2.88	12.69
ACP2	ENSG00000134575	RefSeq	-	211.11	27.13	86.88	126.49
ACP5	ENSG00000102575	RefSeq	White matter disorders and cerebral calcification - narrow panel;DDG2P;Intracerebral calcification disorders;Skeletal dysplasia;White matter disorders - childhood onset;Primary immunodeficiency;Paediatric disorders;Fetal anomalies	-	-	472.85	-
ACP6	ENSG00000162836	RefSeq	-	-	-	321.99	-
ACPL2	ENSG00000155893	MANE	-	-	859.25	-	-
ACPP	ENSG00000014257	MANE	-	-	-	-	-
ACPT	ENSG00000142513	MANE	Amelogenesis imperfecta	-	-	-	-
ACR	ENSG00000100312	MANE	-	-	-	-	-
ACRBP	ENSG00000111644	MANE	-	-	-	-	-
ACRC	ENSG00000147174	RefSeq	-	-	-	-	-
ACRV1	ENSG00000134940	MANE	-	-	-	-	-
ACSBG1	ENSG00000103740	MANE	-	-	-	-	-
ACSBG2	ENSG00000130377	RefSeq	-	-	-	-	-
ACSF2	ENSG00000167107	RefSeq	-	-	84.26	67.55	75.75
ACSF3	ENSG00000176715	RefSeq	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders	-	-	-	-
ACSL1	ENSG00000151726	RefSeq	-	-	-	-	-
ACSL3	ENSG00000123983	MANE	-	-	107.08	189.14	970.31
ACSL4	ENSG00000068366	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
ACSL5	ENSG00000197142	RefSeq	-	-	-	215.08	-
ACSL6	ENSG00000164398	RefSeq	-	-	-	-	-
ACSM1	ENSG00000166743	RefSeq	-	-	-	-	-
ACSM2A	ENSG00000183747	MANE	-	-	-	-	-
ACSM2B	ENSG00000066813	MANE	-	-	-	-	-
ACSM3	ENSG00000005187	MANE	-	-	-	117.34	-
ACSM4	ENSG00000215009	RefSeq	-	-	-	-	-
ACSM5	ENSG00000183549	MANE	-	-	-	-	-
ACSS1	ENSG00000154930	MANE	-	706.64	180.85	38.16	108.22
ACSS2	ENSG00000131069	MANE	-	207.7	55.76	482.46	67.11
ACSS3	ENSG00000111058	MANE	-	-	168.52	-	-
ACTA1	ENSG00000143632	RefSeq	Neuromuscular disorders;Distal myopathies;Hypotonic infant;Cardiomyopathies - including childhood onset;Congenital myopathy;Arthrogryposis;Neuromuscular arthrogryposis;Fetal anomalies	-	-	-	0.28
ACTA2	ENSG00000107796	MANE	DDG2P;Thoracic aortic aneurysm or dissection;Cerebral vascular malformations;Paediatric disorders;Fetal anomalies;Thoracic aortic aneurysm and dissection	501.39	79.55	245.37	18.36
ACTA2-AS1	ENSG00000180139	All_GENCODE	-	-	-	-	-
ACTB	ENSG00000075624	RefSeq	Malformations of cortical development;Clefting;DDG2P;Ocular coloboma;Adult onset movement disorder;Mosaic skin disorders - deep sequencing;Hypotonic infant;Bleeding and platelet disorders;Cerebral malformations;White matter disorders - childhood onset;Intellectual disability;Structural eye disease;Paediatric disorders;Inherited bleeding disorders;Fetal anomalies	0.21	0.16	0.12	1.97
ACTC1	ENSG00000159251	MANE	Sudden cardiac death;Hypertrophic cardiomyopathy - teen and adult;Dilated Cardiomyopathy and conduction defects;Cardiomyopathies - including childhood onset;Dilated cardiomyopathy - adult and teen;Paediatric disorders - additional genes;Left Ventricular Noncompaction Cardiomyopathy;Paediatric disorders;Fetal anomalies	-	-	-	38.88
ACTG1	ENSG00000184009	MANE	Malformations of cortical development;Clefting;Hearing loss;DDG2P;Ocular coloboma;Hypotonic infant;Cerebral malformations;White matter disorders - childhood onset;Intellectual disability;Structural eye disease;Paediatric disorders;Fetal anomalies	2.2	1.06	0.26	4.23
ACTG2	ENSG00000163017	MANE	Unexplained paediatric onset end-stage renal disease;Gastrointestinal neuromuscular disorders;CAKUT;Unexplained kidney failure in young people;Fetal anomalies;Renal and urinary tract disorders	-	-	-	415.97
ACTL6A	ENSG00000136518	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	444.86	18.06	12.91	112.31
ACTL6B	ENSG00000077080	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	-	-	-	-
ACTL8	ENSG00000117148	MANE	-	-	-	-	-
ACTN1	ENSG00000072110	RefSeq	Bleeding and platelet disorders;Inherited bleeding disorders	-	23.98	-	185.0
ACTN1-AS1	ENSG00000259062	All_GENCODE	-	-	-	-	-
ACTN2	ENSG00000077522	RefSeq	Sudden cardiac death;Neuromuscular disorders;Hypertrophic cardiomyopathy - teen and adult;Dilated Cardiomyopathy and conduction defects;Hypotonic infant;Cardiomyopathies - including childhood onset;Dilated cardiomyopathy - adult and teen;Congenital myopathy	-	-	-	-
ACTN3	ENSG00000248746	MANE	-	-	-	-	-
ACTN4	ENSG00000130402	MANE	Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease;Unexplained kidney failure in young people;Renal and urinary tract disorders	13.29	2.86	6.15	25.52
ACTN4P2	ENSG00000214141	All_GENCODE	-	-	-	-	-
ACTR10	ENSG00000131966	MANE	-	94.31	10.48	20.9	31.83
ACTR1A	ENSG00000138107	MANE	-	12.22	8.09	13.0	7.02
ACTR1B	ENSG00000115073	MANE	-	142.44	21.06	14.12	22.37
ACTR2	ENSG00000138071	RefSeq	-	-	-	-	153.84
ACTR3	ENSG00000115091	MANE	-	9.23	2.92	1.66	26.17
ACTR3B	ENSG00000133627	MANE	-	-	-	243.04	-
ACTR3C	ENSG00000106526	RefSeq	-	-	-	-	-
ACTR5	ENSG00000101442	MANE	-	-	237.63	118.21	292.0
ACTR6	ENSG00000075089	RefSeq	-	-	35.3	21.0	109.1
ACTR8	ENSG00000113812	MANE	-	-	32.56	22.9	292.0
ACTRT3	ENSG00000184378	MANE	-	-	156.4	-	-
ACVR1	ENSG00000115170	RefSeq	Skeletal dysplasia;Paediatric disorders	-	-	-	-
ACVR1B	ENSG00000135503	MANE	-	-	201.59	-	594.09
ACVR1C	ENSG00000123612	MANE	-	-	-	-	-
ACVR2A	ENSG00000121989	MANE	-	-	210.62	-	740.24
ACVR2B	ENSG00000114739	MANE	Paediatric disorders - additional genes;Paediatric disorders	-	-	-	-
ACVR2B-AS1	ENSG00000229589	All_GENCODE	-	-	-	-	297.04
ACVRL1	ENSG00000139567	RefSeq	Vascular skin disorders;Bleeding and platelet disorders;Hereditary haemorrhagic telangiectasia;Pulmonary arterial hypertension;Cerebral vascular malformations;Inherited bleeding disorders	-	75.77	-	178.46
ACY1	ENSG00000243989	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	-	-	-	-
ACY3	ENSG00000132744	MANE	-	-	-	-	-
ACYP1	ENSG00000119640	MANE	-	-	49.73	20.98	299.91
ACYP2	ENSG00000170634	MANE	-	-	-	-	-
AD000090.2	ENSG00000236144	All_GENCODE	-	-	-	-	-
AD000091.2	ENSG00000266951	All_GENCODE	-	-	-	-	-
AD000671.6	ENSG00000267120	All_GENCODE	-	-	-	482.98	-
AD000684.2	ENSG00000268947	All_GENCODE	-	-	-	-	-
AD001527.7	ENSG00000270760	All_GENCODE	-	-	-	-	-
ADA	ENSG00000196839	MANE	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Infantile enterocolitis & monogenic inflammatory bowel disease;Primary immunodeficiency;Inborn errors of metabolism;Paediatric disorders	633.32	47.54	7.85	589.15
ADAD1	ENSG00000164113	MANE	-	-	-	-	-
ADAD2	ENSG00000140955	RefSeq	-	-	-	-	-
ADAL	ENSG00000168803	RefSeq	-	-	-	-	-
ADAM10	ENSG00000137845	MANE	Pigmentary skin disorders	422.41	15.07	35.71	737.17
ADAM11	ENSG00000073670	MANE	-	-	-	-	-
ADAM12	ENSG00000148848	RefSeq	-	-	-	-	-
ADAM15	ENSG00000143537	RefSeq	-	-	-	-	-
ADAM17	ENSG00000151694	MANE	Palmoplantar keratodermas	-	36.56	217.19	643.39
ADAM18	ENSG00000168619	MANE	-	-	-	-	-
ADAM19	ENSG00000135074	RefSeq	-	-	989.86	-	-
ADAM2	ENSG00000104755	MANE	-	-	-	-	-
ADAM20	ENSG00000134007	MANE	-	-	-	-	-
ADAM20P1	ENSG00000259158	All_GENCODE	-	-	-	-	-
ADAM21	ENSG00000139985	MANE	-	-	-	-	-
ADAM22	ENSG00000008277	RefSeq	-	-	-	-	-
ADAM23	ENSG00000114948	MANE	-	-	-	-	-
ADAM28	ENSG00000042980	MANE	-	-	-	-	-
ADAM29	ENSG00000168594	MANE	-	-	-	-	-
ADAM32	ENSG00000197140	MANE	-	-	-	-	-
ADAM33	ENSG00000149451	RefSeq	-	-	252.78	-	-
ADAM3A	ENSG00000197475	All_GENCODE	-	-	-	-	-
ADAM5	ENSG00000196115	All_GENCODE	-	-	-	-	-
ADAM6	ENSG00000233988	All_GENCODE	-	-	-	-	-
ADAM7	ENSG00000069206	MANE	-	-	-	-	-
ADAM8	ENSG00000151651	MANE	-	6.43	-	20.25	-
ADAM9	ENSG00000168615	MANE	Retinal disorders	-	2.95	50.89	59.05
ADAMDEC1	ENSG00000134028	RefSeq	-	-	-	-	-
ADAMTS1	ENSG00000154734	MANE	-	-	4.98	-	31.27
ADAMTS10	ENSG00000142303	MANE	Skeletal dysplasia;Structural eye disease;Glaucoma (developmental);Arthrogryposis;Cataracts;Paediatric disorders;Fetal anomalies	-	-	-	-
ADAMTS12	ENSG00000151388	MANE	-	-	476.43	-	-
ADAMTS13	ENSG00000160323	RefSeq	Vascular skin disorders;Thrombophilia;Bleeding and platelet disorders;Cytopenias and congenital anaemias;Inherited bleeding disorders	-	-	-	-
ADAMTS14	ENSG00000138316	MANE	-	-	-	-	-
ADAMTS15	ENSG00000166106	RefSeq	-	-	-	-	-
ADAMTS16	ENSG00000145536	MANE	-	-	-	-	-
ADAMTS17	ENSG00000140470	MANE	Skeletal dysplasia;Structural eye disease;Glaucoma (developmental);Paediatric disorders;Fetal anomalies	-	-	-	-
ADAMTS18	ENSG00000140873	MANE	Retinal disorders;Structural eye disease;Corneal abnormalities	-	-	-	-
ADAMTS19	ENSG00000145808	RefSeq	-	-	-	-	-
ADAMTS19-AS1	ENSG00000249421	All_GENCODE	-	-	-	-	-
ADAMTS2	ENSG00000087116	MANE	Ehlers Danlos syndromes	-	10.66	-	-
ADAMTS20	ENSG00000173157	MANE	-	-	-	-	-
ADAMTS3	ENSG00000156140	MANE	Primary lymphoedema	-	-	-	-
ADAMTS4	ENSG00000158859	MANE	-	-	244.27	-	-
ADAMTS5	ENSG00000154736	MANE	-	-	105.87	-	-
ADAMTS6	ENSG00000049192	MANE	-	-	-	-	-
ADAMTS7	ENSG00000136378	MANE	-	-	170.69	-	-
ADAMTS7P2	ENSG00000259387	All_GENCODE	-	-	-	-	-
ADAMTS7P3	ENSG00000261143	All_GENCODE	-	-	-	-	-
ADAMTS8	ENSG00000134917	MANE	-	-	-	-	-
ADAMTS9	ENSG00000163638	MANE	-	-	-	-	-
ADAMTS9-AS1	ENSG00000241158	All_GENCODE	-	-	-	-	-
ADAMTS9-AS2	ENSG00000241684	All_GENCODE	-	-	-	-	-
ADAMTSL1	ENSG00000178031	MANE	-	-	42.73	-	-
ADAMTSL2	ENSG00000197859	RefSeq	Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	-	-	-
ADAMTSL3	ENSG00000156218	MANE	-	-	-	-	-
ADAMTSL4	ENSG00000143382	RefSeq	Structural eye disease	-	-	-	-
ADAMTSL5	ENSG00000185761	MANE	-	-	-	-	-
ADAP1	ENSG00000105963	MANE	-	30.22	-	39.6	-
ADAP2	ENSG00000184060	MANE	-	-	-	-	-
ADAR	ENSG00000160710	RefSeq	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;DDG2P;Intracerebral calcification disorders;Early onset dystonia;Dystonia - childhood onset;Structural basal ganglia disorders;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - adult onset;White matter disorders - childhood onset;Intellectual disability;Hereditary spastic paraplegia - childhood onset;Childhood onset dystonia or chorea or related movement disorder;Genetic epilepsy syndromes;Primary immunodeficiency;Hereditary spastic paraplegia - adult onset;Inborn errors of metabolism;Hereditary spastic paraplegia;Paediatric disorders;Pigmentary skin disorders;Fetal anomalies	-	224.49	217.19	-
ADARB1	ENSG00000197381	MANE	-	-	175.59	-	763.72
ADARB2	ENSG00000185736	RefSeq	-	-	-	-	-
ADARB2-AS1	ENSG00000205696	All_GENCODE	-	-	-	-	-
ADAT1	ENSG00000065457	RefSeq	-	-	-	-	-
ADAT2	ENSG00000189007	MANE	-	-	547.05	104.02	-
ADAT3	ENSG00000213638	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
ADC	ENSG00000142920	MANE	-	-	-	-	-
ADCK1	ENSG00000063761	MANE	-	-	475.25	658.1	-
ADCK2	ENSG00000133597	MANE	-	283.33	52.61	32.8	83.1
ADCK3	ENSG00000163050	MANE	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;Hereditary ataxia - adult onset;DDG2P;Ataxia and cerebellar anomalies - narrow panel;Hypotonic infant;Undiagnosed metabolic disorders;Hereditary ataxia;White matter disorders - childhood onset;Intellectual disability;Hereditary ataxia and cerebellar anomalies - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	419.49	218.55	108.59	1.82
ADCK4	ENSG00000123815	MANE	Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Proteinuric renal disease;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	749.71	95.59	899.53
ADCK5	ENSG00000173137	RefSeq	-	-	559.93	297.57	-
ADCY1	ENSG00000164742	MANE	-	-	-	-	-
ADCY10	ENSG00000143199	MANE	-	-	-	-	-
ADCY10P1	ENSG00000161912	All_GENCODE	-	-	-	-	-
ADCY2	ENSG00000078295	MANE	-	-	-	-	29.3
ADCY3	ENSG00000138031	RefSeq	-	-	17.37	16.76	175.2
ADCY4	ENSG00000129467	RefSeq	-	-	-	-	-
ADCY5	ENSG00000173175	RefSeq	Hereditary ataxia - adult onset;Early onset dystonia;Dystonia - childhood onset;Brain channelopathy;Paroxysmal central nervous system disorders;Childhood onset dystonia or chorea or related movement disorder;Skeletal Muscle Channelopathies	-	-	-	-
ADCY6	ENSG00000174233	RefSeq	-	-	516.95	-	604.0
ADCY7	ENSG00000121281	RefSeq	-	-	749.71	472.85	-
ADCY8	ENSG00000155897	MANE	-	-	-	-	-
ADCY9	ENSG00000162104	MANE	-	-	256.03	-	53.59
ADCYAP1	ENSG00000141433	MANE	-	-	-	-	-
ADCYAP1R1	ENSG00000078549	RefSeq	-	-	-	-	-
ADD1	ENSG00000087274	RefSeq	-	-	-	-	-
ADD2	ENSG00000075340	MANE	-	-	-	-	-
ADD3	ENSG00000148700	MANE	-	404.93	-	35.88	-
ADGB	ENSG00000118492	MANE	-	-	-	-	-
ADH1A	ENSG00000187758	MANE	-	-	-	-	-
ADH1B	ENSG00000196616	MANE	-	-	416.17	-	49.5
ADH1C	ENSG00000248144	MANE	-	-	-	-	208.06
ADH4	ENSG00000198099	RefSeq	-	-	-	-	-
ADH5	ENSG00000197894	RefSeq	-	105.55	3.05	6.16	18.81
ADH6	ENSG00000172955	MANE	-	-	-	-	-
ADH7	ENSG00000196344	RefSeq	-	-	-	-	-
ADHFE1	ENSG00000147576	MANE	-	-	-	-	151.51
ADI1	ENSG00000182551	MANE	-	35.29	4.79	14.98	6.0
ADIG	ENSG00000182035	RefSeq	-	-	-	-	-
ADIPOQ	ENSG00000181092	MANE	-	-	-	-	-
ADIPOQ-AS1	ENSG00000226482	All_GENCODE	-	-	-	-	-
ADIPOR1	ENSG00000159346	MANE	-	5.68	14.2	13.04	77.41
ADIPOR1P1	ENSG00000232497	All_GENCODE	-	-	-	-	-
ADIPOR2	ENSG00000006831	MANE	-	-	90.42	105.08	117.83
ADIRF	ENSG00000148671	MANE	-	622.04	22.94	275.75	12.3
ADIRF-AS1	ENSG00000272734	All_GENCODE	-	-	-	-	-
ADK	ENSG00000156110	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Neonatal cholestasis;Paediatric disorders	-	616.16	461.36	-
ADM	ENSG00000148926	MANE	-	6.48	0.91	103.41	31.56
ADM2	ENSG00000128165	MANE	-	-	-	-	-
ADM5	ENSG00000224420	RefSeq	-	-	-	119.93	254.68
ADNP	ENSG00000101126	RefSeq	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	-	-	-
ADNP2	ENSG00000101544	MANE	-	-	351.19	228.98	-
ADORA1	ENSG00000163485	MANE	-	-	-	-	-
ADORA2A	ENSG00000128271	MANE	-	-	-	78.21	-
ADORA2A-AS1	ENSG00000178803	All_GENCODE	-	-	-	-	-
ADORA2B	ENSG00000170425	RefSeq	-	-	113.21	-	-
ADORA3	ENSG00000121933	MANE	-	-	-	-	-
ADPGK	ENSG00000159322	RefSeq	-	85.79	13.02	20.67	536.58
ADPGK-AS1	ENSG00000260898	All_GENCODE	-	-	-	-	-
ADPRH	ENSG00000144843	RefSeq	-	-	-	110.13	648.59
ADPRHL1	ENSG00000153531	RefSeq	-	-	-	-	-
ADPRHL2	ENSG00000116863	MANE	Hereditary ataxia - adult onset;Genetic epilepsy syndromes	95.83	27.77	11.01	33.46
ADPRM	ENSG00000170222	MANE	-	622.04	58.82	48.3	147.29
ADRA1A	ENSG00000120907	MANE	-	-	-	-	-
ADRA1B	ENSG00000170214	MANE	-	-	550.11	-	-
ADRA1D	ENSG00000171873	MANE	-	-	-	-	-
ADRB3	ENSG00000188778	MANE	-	-	-	-	-
ADRBK1	ENSG00000173020	MANE	-	6.11	21.7	4.02	13.63
ADRBK2	ENSG00000100077	MANE	-	-	-	34.41	-
ADRM1	ENSG00000130706	MANE	-	11.65	6.79	6.71	3.33
ADSL	ENSG00000239900	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	-	200.96	78.27	23.07
ADSS	ENSG00000035687	MANE	-	101.83	11.85	9.39	156.59
ADSSL1	ENSG00000185100	RefSeq	Neuromuscular disorders;Hypotonic infant;Congenital myopathy	-	-	-	-
ADTRP	ENSG00000111863	RefSeq	-	-	-	-	-
AE000658.22	ENSG00000257096	All_GENCODE	-	-	-	-	-
AE000658.31	ENSG00000248358	All_GENCODE	-	-	-	-	-
AE000661.36	ENSG00000256221	All_GENCODE	-	-	-	-	-
AE000661.37	ENSG00000251002	All_GENCODE	-	-	-	-	-
AE000661.50	ENSG00000259042	All_GENCODE	-	-	-	-	-
AE000662.92	ENSG00000259003	All_GENCODE	-	-	-	-	-
AE000662.93	ENSG00000259054	All_GENCODE	-	-	-	-	-
AEBP1	ENSG00000106624	MANE	Ehlers Danlos syndromes	-	24.11	-	204.56
AEBP2	ENSG00000139154	MANE	-	-	31.9	24.3	117.47
AEN	ENSG00000181026	MANE	-	-	55.53	55.06	235.27
AES	ENSG00000104964	RefSeq	-	644.77	263.06	57.13	36.56
AF001548.5	ENSG00000263335	All_GENCODE	-	128.95	-	-	-
AF001548.6	ENSG00000263065	All_GENCODE	-	-	-	-	-
AF001550.7	ENSG00000262983	All_GENCODE	-	-	-	-	-
AF003626.1	ENSG00000230153	All_GENCODE	-	-	-	-	-
AF011889.2	ENSG00000238039	All_GENCODE	-	-	-	-	-
AF015262.2	ENSG00000234703	All_GENCODE	-	-	-	-	-
AF015720.3	ENSG00000230794	All_GENCODE	-	-	-	-	-
AF038458.3	ENSG00000267786	All_GENCODE	-	-	-	-	-
AF038458.5	ENSG00000267388	All_GENCODE	-	-	-	-	-
AF064858.10	ENSG00000237609	All_GENCODE	-	-	-	-	-
AF064858.11	ENSG00000237721	All_GENCODE	-	-	-	-	-
AF064858.6	ENSG00000205622	All_GENCODE	-	-	-	-	-
AF064858.7	ENSG00000232837	All_GENCODE	-	-	-	-	-
AF064858.8	ENSG00000235888	All_GENCODE	-	-	-	-	-
AF064860.5	ENSG00000225330	All_GENCODE	-	-	-	-	-
AF064860.7	ENSG00000231713	All_GENCODE	-	-	-	-	-
AF096876.1	ENSG00000259981	All_GENCODE	-	-	-	-	-
