gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
ADORA3	ENSG00000121933	MANE	-	-	-	-	-
ADPGK	ENSG00000159322	RefSeq	-	209.74	22.86	27.49	983.4
ADPGK-AS1	ENSG00000260898	All_GENCODE	-	-	-	-	-
ADPRH	ENSG00000144843	RefSeq	-	-	-	394.04	463.06
ADPRHL1	ENSG00000153531	RefSeq	-	-	-	-	18.36
ADPRHL2	ENSG00000116863	MANE	Hereditary ataxia - adult onset;Genetic epilepsy syndromes	98.24	34.28	14.13	38.52
ADPRM	ENSG00000170222	MANE	-	-	114.53	97.84	460.73
ADRA1A	ENSG00000120907	MANE	-	-	-	-	-
ADRA1B	ENSG00000170214	MANE	-	-	-	-	-
ADRA1D	ENSG00000171873	MANE	-	-	-	-	-
ADRB3	ENSG00000188778	MANE	-	-	-	-	-
ADRBK1	ENSG00000173020	MANE	-	9.12	84.56	14.78	18.25
ADRBK2	ENSG00000100077	MANE	-	524.36	-	69.54	-
ADRM1	ENSG00000130706	MANE	-	16.04	12.61	7.88	4.31
ADSL	ENSG00000239900	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	113.4	17.32	7.69	7.56
ADSS	ENSG00000035687	MANE	-	194.39	13.39	12.08	136.87
ADSSL1	ENSG00000185100	RefSeq	Neuromuscular disorders;Hypotonic infant;Congenital myopathy	-	-	-	10.92
ADTRP	ENSG00000111863	RefSeq	-	-	-	-	-
AE000658.22	ENSG00000257096	All_GENCODE	-	-	-	-	-
AE000658.31	ENSG00000248358	All_GENCODE	-	-	-	-	-
AE000661.36	ENSG00000256221	All_GENCODE	-	-	-	-	-
AE000661.37	ENSG00000251002	All_GENCODE	-	-	-	-	-
AE000661.50	ENSG00000259042	All_GENCODE	-	-	-	-	-
AE000662.92	ENSG00000259003	All_GENCODE	-	-	-	-	-
AE000662.93	ENSG00000259054	All_GENCODE	-	-	-	-	-
AEBP1	ENSG00000106624	MANE	Ehlers Danlos syndromes	-	52.06	-	184.11
AEBP2	ENSG00000139154	MANE	-	-	72.09	48.16	156.43
AEN	ENSG00000181026	MANE	-	-	312.38	162.53	-
AES	ENSG00000104964	RefSeq	-	18.37	4.73	2.19	2.62
AF001548.5	ENSG00000263335	All_GENCODE	-	356.62	-	-	-
AF001548.6	ENSG00000263065	All_GENCODE	-	-	-	-	-
AF001550.7	ENSG00000262983	All_GENCODE	-	-	-	-	-
AF003626.1	ENSG00000230153	All_GENCODE	-	-	-	-	-
AF011889.2	ENSG00000238039	All_GENCODE	-	-	-	-	-
AF015262.2	ENSG00000234703	All_GENCODE	-	-	-	-	-
AF015720.3	ENSG00000230794	All_GENCODE	-	-	-	-	-
AF038458.3	ENSG00000267786	All_GENCODE	-	-	-	-	-
AF038458.5	ENSG00000267388	All_GENCODE	-	-	-	-	-
AF064858.10	ENSG00000237609	All_GENCODE	-	-	-	-	-
AF064858.11	ENSG00000237721	All_GENCODE	-	-	-	-	-
AF064858.6	ENSG00000205622	All_GENCODE	-	-	-	-	-
AF064858.7	ENSG00000232837	All_GENCODE	-	-	-	-	-
AF064858.8	ENSG00000235888	All_GENCODE	-	-	-	-	-
AF064860.5	ENSG00000225330	All_GENCODE	-	-	-	-	-
AF064860.7	ENSG00000231713	All_GENCODE	-	-	-	-	-
AF096876.1	ENSG00000259981	All_GENCODE	-	-	-	-	-
AF121897.4	ENSG00000235012	All_GENCODE	-	-	-	-	-
AF121898.3	ENSG00000253500	All_GENCODE	-	-	-	-	-
AF124730.4	ENSG00000224649	All_GENCODE	-	-	-	-	-
AF127577.10	ENSG00000229047	All_GENCODE	-	-	-	-	-
AF127577.11	ENSG00000231201	All_GENCODE	-	-	-	-	-
AF127577.12	ENSG00000236471	All_GENCODE	-	-	-	-	-
AF127577.8	ENSG00000235277	All_GENCODE	-	-	-	-	-
AF127936.3	ENSG00000232884	All_GENCODE	-	-	-	-	-
AF127936.5	ENSG00000226751	All_GENCODE	-	-	-	-	-
AF127936.7	ENSG00000235609	All_GENCODE	-	-	-	-	-
AF129075.5	ENSG00000231125	All_GENCODE	-	-	-	-	-
AF131215.3	ENSG00000254936	All_GENCODE	-	-	-	-	-
AF131215.5	ENSG00000215346	All_GENCODE	-	-	-	-	-
AF131215.6	ENSG00000254839	All_GENCODE	-	-	-	-	-
AF131216.5	ENSG00000255020	All_GENCODE	-	-	-	-	-
AF131216.6	ENSG00000246477	All_GENCODE	-	-	-	-	-
AF131217.1	ENSG00000232855	All_GENCODE	-	-	-	-	-
AF146191.4	ENSG00000245685	All_GENCODE	-	-	-	-	-
AF165138.7	ENSG00000243440	RefSeq	-	-	-	-	-
AF178030.2	ENSG00000227170	All_GENCODE	-	-	-	-	-
AF186192.5	ENSG00000255085	All_GENCODE	-	-	-	-	-
AF196779.12	ENSG00000250232	All_GENCODE	-	-	-	-	-
AF196970.3	ENSG00000232828	All_GENCODE	-	-	-	-	-
AF196972.2	ENSG00000229620	All_GENCODE	-	-	-	-	-
AF196972.3	ENSG00000235350	All_GENCODE	-	-	-	-	-
AF196972.4	ENSG00000226971	All_GENCODE	-	-	-	-	-
AF196972.9	ENSG00000224292	All_GENCODE	-	-	-	-	-
AF207550.1	ENSG00000184596	All_GENCODE	-	-	-	-	-
AF212831.2	ENSG00000232886	All_GENCODE	-	-	-	-	-
AF228730.8	ENSG00000234120	All_GENCODE	-	-	-	-	-
AF230666.2	ENSG00000223697	All_GENCODE	-	-	-	-	-
AF240627.2	ENSG00000230233	All_GENCODE	-	-	-	-	-
AF241725.1	ENSG00000198434	All_GENCODE	-	-	-	-	-
AF241725.4	ENSG00000234730	All_GENCODE	-	-	-	-	-
AF241725.6	ENSG00000237527	All_GENCODE	-	-	-	-	-
AF277315.13	ENSG00000226141	All_GENCODE	-	-	-	-	-
AFAP1	ENSG00000196526	RefSeq	-	-	156.19	-	-
AFAP1-AS1	ENSG00000272620	All_GENCODE	-	-	-	-	-
AFAP1L1	ENSG00000157510	MANE	-	-	468.57	-	95.94
AFAP1L2	ENSG00000169129	MANE	-	-	-	-	-
AFF1	ENSG00000172493	RefSeq	-	-	-	1182.12	294.33
AFF2	ENSG00000155966	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
AFF2-IT1	ENSG00000223516	All_GENCODE	-	-	-	-	-
AFF3	ENSG00000144218	RefSeq	Genetic epilepsy syndromes	-	-	-	-
AFF4	ENSG00000072364	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	468.57	-	882.98
AFG3L1P	ENSG00000223959	All_GENCODE	-	-	-	-	-
AFG3L2	ENSG00000141385	RefSeq	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Adult onset movement disorder;Neurodegenerative disorders - adult onset;Hypotonic infant;Undiagnosed metabolic disorders;Hereditary ataxia;White matter disorders - childhood onset;Intellectual disability;Hereditary spastic paraplegia - childhood onset;Childhood onset dystonia or chorea or related movement disorder;Hereditary ataxia and cerebellar anomalies - childhood onset;Hereditary spastic paraplegia - adult onset;Inborn errors of metabolism;Mitochondrial disorders;Mitochondrial DNA maintenance disorder;Hereditary spastic paraplegia;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	1048.72	57.65	36.94	11.89
AFM	ENSG00000079557	MANE	-	-	-	-	-
AFMID	ENSG00000183077	RefSeq	-	-	-	354.07	-
AFP	ENSG00000081051	MANE	-	-	-	-	-
AFTPH	ENSG00000119844	RefSeq	-	-	312.38	40.76	491.7
AGA	ENSG00000038002	MANE	DDG2P;Hypotonic infant;Skeletal dysplasia;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Paediatric disorders;Lysosomal storage disorder	294.72	59.97	37.19	-
AGAP1	ENSG00000157985	MANE	-	-	133.88	-	404.3
AGAP1-IT1	ENSG00000235529	All_GENCODE	-	-	-	-	-
AGAP10	ENSG00000204172	All_GENCODE	-	-	-	-	-
AGAP11	ENSG00000151303	All_GENCODE	-	-	-	-	1137.48
AGAP2	ENSG00000135439	RefSeq	-	104.87	-	537.7	764.01
AGAP2-AS1	ENSG00000255737	All_GENCODE	-	-	46.11	-	-
AGAP3	ENSG00000133612	MANE	-	497.28	58.57	107.46	83.74
AGAP4	ENSG00000188234	RefSeq	-	-	-	-	-
AGAP5	ENSG00000172650	RefSeq	-	-	-	-	-
AGAP6	ENSG00000204149	RefSeq	-	-	634.18	107.46	653.81
AGAP7	ENSG00000204169	RefSeq	-	-	-	-	-
AGAP8	ENSG00000174194	RefSeq	-	-	-	-	-
AGAP9	ENSG00000198035	RefSeq	-	-	-	-	-
AGBL1	ENSG00000166748	RefSeq	-	-	-	-	-
AGBL1-AS1	ENSG00000260125	All_GENCODE	-	-	-	-	-
AGBL2	ENSG00000165923	MANE	-	-	-	-	-
AGBL3	ENSG00000146856	MANE	-	-	-	-	-
AGBL4	ENSG00000186094	MANE	-	-	-	-	-
AGBL4-IT1	ENSG00000225623	All_GENCODE	-	-	-	-	-
AGBL5	ENSG00000084693	MANE	Retinal disorders	-	247.96	92.25	1001.5
AGBL5-AS1	ENSG00000231636	All_GENCODE	-	-	-	-	-
AGBL5-IT1	ENSG00000229122	All_GENCODE	-	-	-	-	-
AGER	ENSG00000204305	MANE	-	194.39	656.15	102.97	-
AGFG1	ENSG00000173744	RefSeq	-	101.23	28.83	24.08	182.5
AGFG2	ENSG00000106351	MANE	-	-	187.43	51.21	382.0
AGGF1	ENSG00000164252	MANE	-	-	60.4	52.01	156.43
AGK	ENSG00000006530	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Inborn errors of metabolism;Mitochondrial disorders;Cataracts;Paediatric disorders;Possible mitochondrial disorder - nuclear genes;Peroxisomal disorders;Fetal anomalies	-	70.46	42.22	-
AGL	ENSG00000162688	MANE	Neuromuscular disorders;DDG2P;Ketotic hypoglycaemia;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Glycogen storage disease;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	-	-	433.4	185.22
AGMAT	ENSG00000116771	MANE	-	-	-	260.04	-
AGMO	ENSG00000187546	MANE	-	-	-	-	-
AGO1	ENSG00000092847	MANE	-	-	937.14	1300.21	926.12
AGO2	ENSG00000123908	MANE	-	209.74	234.28	260.04	155.98
AGO3	ENSG00000126070	MANE	-	-	253.67	110.7	-
AGO4	ENSG00000134698	MANE	-	713.24	937.14	-	441.49
AGPAT1	ENSG00000204310	MANE	-	104.87	9.61	17.07	27.34
AGPAT2	ENSG00000169692	MANE	Familial diabetes;Diabetes with additional phenotypes suggestive of a monogenic aetiology;Lipodystrophy - childhood onset;Insulin resistance (including lipodystrophy)	31.02	15.19	30.96	40.16
AGPAT3	ENSG00000160216	MANE	-	349.57	63.42	39.4	80.27
AGPAT4	ENSG00000026652	MANE	-	661.53	117.3	-	-
AGPAT5	ENSG00000155189	RefSeq	-	-	99.38	19.38	460.73
AGPAT6	ENSG00000158669	MANE	-	38.99	25.33	32.84	15.11
AGPAT9	ENSG00000138678	MANE	-	-	-	-	156.43
AGPS	ENSG00000018510	RefSeq	DDG2P;Hypotonic infant;Skeletal dysplasia;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Cataracts;Chondrodysplasia punctata;Paediatric disorders;Peroxisomal disorders;Fetal anomalies	-	49.32	44.81	192.29
AGR2	ENSG00000106541	MANE	-	-	-	-	-
AGR3	ENSG00000173467	MANE	-	-	-	-	-
AGRN	ENSG00000188157	MANE	Neuromuscular disorders;Congenital myaesthenic syndrome;Hypotonic infant	-	634.18	1182.12	-
AGRP	ENSG00000159723	RefSeq	-	-	-	-	-
AGT	ENSG00000135744	MANE	Unexplained paediatric onset end-stage renal disease;CAKUT;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	-	-	51.19
AGTPBP1	ENSG00000135049	RefSeq	Hereditary neuropathy	598.93	572.66	185.74	882.98
AGTR1	ENSG00000144891	RefSeq	Unexplained paediatric onset end-stage renal disease;CAKUT;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	-	-	-
AGTR2	ENSG00000180772	MANE	-	-	-	-	-
AGTRAP	ENSG00000177674	MANE	-	15.82	16.86	95.17	69.58
AGXT	ENSG00000172482	MANE	Nephrocalcinosis or nephrolithiasis;DDG2P;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders;Peroxisomal disorders	-	-	-	-
AGXT2	ENSG00000113492	MANE	-	-	-	-	-
AHCTF1	ENSG00000153207	RefSeq	-	-	-	-	-
AHCY	ENSG00000101444	MANE	-	76.5	8.29	7.79	11.58
AHCYL1	ENSG00000168710	RefSeq	-	1048.72	55.15	47.28	27.31
AHCYL2	ENSG00000158467	RefSeq	-	-	937.14	591.06	153.58
AHDC1	ENSG00000126705	RefSeq	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders;Fetal anomalies	-	-	-	256.39
AHI1	ENSG00000135541	MANE	Neurological ciliopathies;Retinal disorders;DDG2P;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Renal ciliopathies;Cystic renal disease;White matter disorders - childhood onset;Intellectual disability;Ophthalmological ciliopathies;Hereditary ataxia and cerebellar anomalies - childhood onset;Rare multisystem ciliopathy disorders;Paediatric disorders;Fetal anomalies	-	317.09	-	1094.98
AHNAK	ENSG00000124942	MANE	-	-	52.06	-	64.09
AHNAK2	ENSG00000185567	MANE	-	-	-	-	-
AHR	ENSG00000106546	MANE	-	-	143.17	433.4	-
AHRR	ENSG00000063438	RefSeq	-	-	-	325.05	-
AHSA1	ENSG00000100591	MANE	-	54.86	5.94	5.19	8.65
AHSA2	ENSG00000173209	RefSeq	-	129.59	35.4	21.28	92.62
AHSG	ENSG00000145192	MANE	-	-	-	-	-
AHSP	ENSG00000169877	MANE	-	53.69	-	-	-
AICDA	ENSG00000111732	MANE	Infantile enterocolitis & monogenic inflammatory bowel disease;Primary immunodeficiency	-	-	46.99	-
AIDA	ENSG00000186063	RefSeq	-	-	85.19	537.7	1341.46
AIF1	ENSG00000204472	MANE	-	82.61	-	-	-
AIF1L	ENSG00000126878	MANE	-	-	-	-	1341.46
AIFM1	ENSG00000156709	MANE	Hereditary neuropathy NOT PMP22 copy number;Hereditary neuropathy;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	713.24	31.65	14.51	21.71
AIFM1P1	ENSG00000225509	All_GENCODE	-	-	-	-	-
AIFM2	ENSG00000042286	MANE	-	-	31.23	20.41	769.18
AIFM3	ENSG00000183773	RefSeq	-	-	-	-	-
AIG1	ENSG00000146416	MANE	-	388.78	24.77	88.57	-
AIM1	ENSG00000112297	RefSeq	-	-	72.09	56.53	-
AIM1L	ENSG00000176092	RefSeq	-	-	-	-	-
AIM2	ENSG00000163568	MANE	-	-	-	230.03	-
AIMP1	ENSG00000164022	RefSeq	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Hereditary spastic paraplegia - childhood onset;Genetic epilepsy syndromes;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia;Paediatric disorders	-	14.61	10.32	26.4
AIMP2	ENSG00000106305	MANE	-	-	44.92	40.37	19.38
AIP	ENSG00000110711	MANE	Tumour predisposition - adult onset;Endocrine neoplasms;Adult solid tumours for rare disease;Multiple endocrine tumours	14.4	10.78	4.28	25.26
AIPL1	ENSG00000129221	MANE	Retinal disorders;DDG2P;Paediatric disorders	-	-	-	-
AIRE	ENSG00000160224	MANE	Retinal disorders;DDG2P;Familial hypoparathyroidism;Multi-organ autoimmune diabetes;Congenital adrenal hypoplasia;Primary immunodeficiency;Paediatric disorders	-	-	-	-
AJ003147.8	ENSG00000262521	All_GENCODE	-	-	-	-	-
AJ003147.9	ENSG00000262668	All_GENCODE	-	-	-	-	-
AJ006995.3	ENSG00000234083	All_GENCODE	-	-	-	-	-
AJ006998.2	ENSG00000229425	All_GENCODE	-	-	-	-	-
AJ009632.3	ENSG00000224247	All_GENCODE	-	-	-	-	-
AJ239322.1	ENSG00000235615	All_GENCODE	-	-	-	-	-
AJ239322.3	ENSG00000244337	All_GENCODE	-	-	-	-	-
AJ271736.10	ENSG00000270726	All_GENCODE	-	-	-	-	-
AJAP1	ENSG00000196581	MANE	-	-	-	-	-
AJUBA	ENSG00000129474	MANE	-	-	56.94	-	-
AK1	ENSG00000106992	RefSeq	Rare anaemia;Cytopenias and congenital anaemias	297.25	25.57	306.14	6.97
AK2	ENSG00000004455	RefSeq	DDG2P;Primary immunodeficiency;Paediatric disorders	85.25	12.39	3.24	16.13
AK3	ENSG00000147853	MANE	-	-	14.41	15.35	11.63
AK3P2	ENSG00000250115	All_GENCODE	-	-	-	-	-
AK4	ENSG00000162433	MANE	-	-	179.7	75.92	-
AK5	ENSG00000154027	MANE	-	-	29.43	-	-
AK7	ENSG00000140057	MANE	-	-	-	-	-
AK8	ENSG00000165695	RefSeq	-	-	-	-	-
AK9	ENSG00000155085	RefSeq	-	-	-	-	-
AKAP1	ENSG00000121057	MANE	-	-	55.13	31.71	11.81
AKAP10	ENSG00000108599	MANE	-	-	105.7	131.35	1094.98
AKAP11	ENSG00000023516	MANE	-	-	-	1300.21	-
AKAP12	ENSG00000131016	MANE	-	-	-	-	-
AKAP13	ENSG00000170776	RefSeq	-	-	-	-	926.12
AKAP14	ENSG00000186471	MANE	-	-	-	-	-
AKAP17A	ENSG00000197976	MANE	-	-	-	-	-
AKAP17BP	ENSG00000214992	All_GENCODE	-	-	-	-	-
AKAP2	ENSG00000241978	RefSeq	-	-	-	-	-
AKAP3	ENSG00000111254	MANE	-	-	-	-	-
AKAP4	ENSG00000147081	MANE	-	-	-	-	-
AKAP5	ENSG00000179841	MANE	-	-	-	-	-
AKAP6	ENSG00000151320	MANE	-	-	-	-	921.47
AKAP7	ENSG00000118507	RefSeq	-	-	-	-	-
AKAP8	ENSG00000105127	MANE	-	-	140.93	144.47	102.9
AKAP8L	ENSG00000011243	MANE	-	31.07	40.91	31.11	18.38
AKAP9	ENSG00000127914	RefSeq	-	-	-	-	-
AKIP1	ENSG00000166452	MANE	-	-	37.98	62.41	103.19
AKIRIN1	ENSG00000174574	MANE	-	196.48	19.65	12.38	42.05
AKIRIN2	ENSG00000135334	MANE	-	19.28	14.61	6.58	12.11
AKNA	ENSG00000106948	RefSeq	-	37.45	1268.36	65.01	-
AKNAD1	ENSG00000162641	MANE	-	-	-	-	-
AKR1A1	ENSG00000117448	RefSeq	-	90.41	13.56	6.75	82.56
AKR1B1	ENSG00000085662	MANE	-	110.51	4.69	8.24	3.7
AKR1B10	ENSG00000198074	MANE	-	-	-	-	-
AKR1B15	ENSG00000227471	MANE	-	-	-	-	-
AKR1C1	ENSG00000187134	MANE	-	-	47.28	-	66.14
AKR1C2	ENSG00000151632	RefSeq	-	-	-	-	-
AKR1C3	ENSG00000196139	MANE	-	655.86	41.35	-	127.36
AKR1C4	ENSG00000198610	RefSeq	-	-	-	-	-
AKR1C5P	ENSG00000263428	All_GENCODE	-	-	-	-	-
AKR1C6P	ENSG00000151631	All_GENCODE	-	-	-	-	-
AKR1C7P	ENSG00000263758	All_GENCODE	-	-	-	-	-
AKR1CL1	ENSG00000264006	All_GENCODE	-	-	-	-	-
AKR1D1	ENSG00000122787	MANE	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Neonatal cholestasis;Inborn errors of metabolism;Paediatric disorders;Cholestasis	-	-	-	-
AKR1D1P1	ENSG00000227776	All_GENCODE	-	-	-	-	-
AKR1E2	ENSG00000165568	MANE	-	-	993.75	-	-
AKR7A2	ENSG00000053371	RefSeq	-	158.99	15.29	10.59	37.48
AKR7A3	ENSG00000162482	MANE	-	-	-	-	-
AKR7L	ENSG00000211454	All_GENCODE	-	-	-	-	-
AKT1	ENSG00000142208	RefSeq	Segmental overgrowth disorders;DDG2P;Mosaic skin disorders - deep sequencing;Cerebral malformations;Neurological segmental overgrowth;Paediatric disorders;Fetal anomalies	59.44	26.78	32.59	32.21
AKT1S1	ENSG00000204673	RefSeq	-	-	1139.46	-	-
AKT2	ENSG00000105221	MANE	Familial diabetes;Monogenic diabetes;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Congenital hyperinsulinism	55.2	38.44	27.66	8.36
AKT3	ENSG00000117020	RefSeq	Malformations of cortical development;Segmental overgrowth disorders;Hypotonic infant;Cerebral malformations;White matter disorders - childhood onset;Intellectual disability;Neurological segmental overgrowth;Hydrocephalus;Genetic epilepsy syndromes;Paediatric disorders;Fetal anomalies	-	126.84	490.96	-
AKT3-IT1	ENSG00000228939	All_GENCODE	-	-	-	-	-
AKTIP	ENSG00000166971	MANE	-	777.56	57.23	77.51	21.66
AL008733.1	ENSG00000256761	All_GENCODE	-	-	-	-	-
AL021068.1	ENSG00000213062	All_GENCODE	-	-	-	-	-
AL021546.6	ENSG00000111780	All_GENCODE	-	-	45.7	39.4	810.74
AL021707.1	ENSG00000203583	All_GENCODE	-	-	-	-	-
AL021707.2	ENSG00000257034	All_GENCODE	-	-	-	-	-
AL021977.1	ENSG00000256873	All_GENCODE	-	-	-	-	-
AL022328.1	ENSG00000268427	All_GENCODE	-	43.24	3.16	11.05	86.5
AL022341.1	ENSG00000197727	All_GENCODE	-	-	-	-	-
AL022341.3	ENSG00000228201	All_GENCODE	-	-	-	-	-
AL022344.4	ENSG00000233515	All_GENCODE	-	-	-	-	-
AL022344.5	ENSG00000234864	All_GENCODE	-	-	-	-	-
AL022345.7	ENSG00000272319	All_GENCODE	-	-	-	-	-
AL022476.2	ENSG00000230319	All_GENCODE	-	-	-	-	-
AL023583.1	ENSG00000233075	All_GENCODE	-	-	-	-	-
AL023807.1	ENSG00000203518	All_GENCODE	-	-	-	-	-
AL031320.1	ENSG00000268402	All_GENCODE	-	-	-	-	-
AL031390.1	ENSG00000256014	All_GENCODE	-	-	-	-	-
AL031590.1	ENSG00000214854	All_GENCODE	-	-	-	-	-
AL031663.1	ENSG00000268111	All_GENCODE	-	-	-	-	-
AL033381.1	ENSG00000176515	All_GENCODE	-	-	-	-	-
AL034548.1	ENSG00000247315	All_GENCODE	-	-	-	-	-
AL035406.1	ENSG00000268332	All_GENCODE	-	-	-	-	-
AL035460.1	ENSG00000180344	All_GENCODE	-	-	-	-	-
AL035588.1	ENSG00000268275	All_GENCODE	-	-	-	-	-
AL035610.1	ENSG00000232079	All_GENCODE	-	-	-	-	-
AL035610.2	ENSG00000236532	All_GENCODE	-	-	-	-	-
AL035681.1	ENSG00000269104	All_GENCODE	-	-	-	-	-
AL049542.1	ENSG00000256323	All_GENCODE	-	-	-	-	-
AL049747.1	ENSG00000268818	All_GENCODE	-	-	-	-	-
AL049829.1	ENSG00000268702	All_GENCODE	-	-	-	-	-
AL050302.1	ENSG00000256715	All_GENCODE	-	-	-	-	-
AL050303.7	ENSG00000224922	All_GENCODE	-	-	-	-	-
AL078585.1	ENSG00000225683	All_GENCODE	-	-	-	-	-
AL080274.1	ENSG00000256874	All_GENCODE	-	-	-	-	-
AL096677.1	ENSG00000269407	All_GENCODE	-	-	-	-	-
AL109761.5	ENSG00000244676	All_GENCODE	-	-	-	-	-
AL109763.1	ENSG00000228708	All_GENCODE	-	-	-	-	-
AL109763.2	ENSG00000224141	All_GENCODE	-	-	-	-	-
AL109767.1	ENSG00000235785	All_GENCODE	-	-	-	-	-
AL109806.1	ENSG00000179467	All_GENCODE	-	-	-	-	-
AL109922.2	ENSG00000256352	All_GENCODE	-	-	-	-	-
AL117190.2	ENSG00000267918	All_GENCODE	-	-	-	-	-
AL118508.1	ENSG00000256492	All_GENCODE	-	-	-	-	-
AL121578.2	ENSG00000259977	All_GENCODE	-	-	-	-	-
AL121656.5	ENSG00000236854	All_GENCODE	-	-	-	-	-
AL121657.4	ENSG00000213620	All_GENCODE	-	-	-	-	-
AL121895.1	ENSG00000269650	All_GENCODE	-	-	-	-	-
AL121963.1	ENSG00000234188	All_GENCODE	-	-	-	-	-
AL121985.1	ENSG00000227239	All_GENCODE	-	-	-	-	-
AL122127.25	ENSG00000244620	All_GENCODE	-	-	-	-	-
AL132709.1	ENSG00000230805	All_GENCODE	-	-	-	-	-
AL132709.5	ENSG00000225746	All_GENCODE	-	-	-	-	-
AL132709.8	ENSG00000232018	All_GENCODE	-	-	-	-	-
AL132796.1	ENSG00000237342	All_GENCODE	-	-	-	-	-
AL132868.1	ENSG00000183504	All_GENCODE	-	-	-	-	-
AL133168.3	ENSG00000258825	All_GENCODE	-	-	-	-	-
AL133244.1	ENSG00000223951	All_GENCODE	-	-	-	-	-
AL133247.2	ENSG00000228563	All_GENCODE	-	-	-	-	-
AL133249.1	ENSG00000223647	All_GENCODE	-	-	-	-	-
AL133458.1	ENSG00000197146	All_GENCODE	-	-	-	-	-
AL133481.1	ENSG00000235705	All_GENCODE	-	-	-	-	-
AL133493.2	ENSG00000233922	All_GENCODE	-	-	-	-	-
AL135901.1	ENSG00000203547	All_GENCODE	-	-	-	-	-
AL135998.1	ENSG00000215306	All_GENCODE	-	-	-	-	-
AL136218.1	ENSG00000215462	All_GENCODE	-	-	-	-	-
AL136376.1	ENSG00000269279	All_GENCODE	-	-	-	-	-
AL136419.6	ENSG00000260669	All_GENCODE	-	-	56.97	31.74	134.77
AL137002.1	ENSG00000268130	All_GENCODE	-	-	-	-	-
AL137026.1	ENSG00000269515	All_GENCODE	-	-	-	-	-
AL137059.1	ENSG00000203602	All_GENCODE	-	-	-	-	-
AL138751.1	ENSG00000198100	All_GENCODE	-	-	-	-	-
AL138815.1	ENSG00000215549	All_GENCODE	-	-	-	-	-
AL138834.1	ENSG00000273463	All_GENCODE	-	-	-	-	-
AL139080.1	ENSG00000268735	All_GENCODE	-	-	-	-	-
AL139147.1	ENSG00000248458	All_GENCODE	-	-	-	-	-
AL139333.1	ENSG00000214479	All_GENCODE	-	-	-	-	-
AL139385.1	ENSG00000255831	All_GENCODE	-	-	-	-	-
AL139819.1	ENSG00000256545	All_GENCODE	-	-	-	-	-
AL157359.3	ENSG00000226204	All_GENCODE	-	-	-	-	-
AL157359.4	ENSG00000232193	All_GENCODE	-	-	-	-	-
AL157871.2	ENSG00000259052	All_GENCODE	-	-	-	-	-
AL157902.3	ENSG00000236866	All_GENCODE	-	-	-	-	-
AL160175.1	ENSG00000268457	All_GENCODE	-	-	-	-	-
AL160286.1	ENSG00000269064	All_GENCODE	-	-	-	-	-
AL161450.1	ENSG00000268155	All_GENCODE	-	-	-	-	-
AL161645.2	ENSG00000268925	All_GENCODE	-	-	-	-	-
AL161668.5	ENSG00000258604	All_GENCODE	-	-	-	-	-
AL161784.1	ENSG00000267987	All_GENCODE	-	32.79	10.3	49.25	30.56
AL162151.4	ENSG00000229402	All_GENCODE	-	-	-	-	-
AL162389.1	ENSG00000214645	All_GENCODE	-	-	-	-	-
AL162415.1	ENSG00000228920	All_GENCODE	-	-	-	-	-
AL162424.1	ENSG00000269738	All_GENCODE	-	-	-	-	-
AL162431.1	ENSG00000234237	All_GENCODE	-	-	-	-	-
