gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
FUBP3	ENSG00000107164	MANE	-	570.56	11.04	18.72	54.08
FUCA1	ENSG00000179163	RefSeq	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Inherited white matter disorders;Undiagnosed metabolic disorders;White matter disorders and cerebral calcification - narrow panel;Skeletal dysplasia;Lysosomal storage disorder	103.84	494.88	19.68	126.88
FUCA2	ENSG00000001036	MANE	-	83.84	4.32	12.0	127.36
FUK	ENSG00000157353	MANE	-	514.24	237.6	121.6	297.28
FUNDC1	ENSG00000069509	MANE	-	204.0	17.28	13.6	67.36
FUNDC2	ENSG00000165775	MANE	-	23.04	5.12	3.84	1.92
FUNDC2P2	ENSG00000182814	All GENCODE	-	-	-	-	-
FUOM	ENSG00000148803	MANE	-	171.36	40.16	14.88	670.24
FURIN	ENSG00000140564	MANE	-	8.8	12.64	44.16	24.8
FUS	ENSG00000089280	RefSeq	Neurodegenerative disorders - adult onset;Amyotrophic lateral sclerosis motor neuron disease	18.4	4.8	2.72	6.72
FUT1	ENSG00000174951	RefSeq	-	-	-	-	-
FUT10	ENSG00000172728	MANE	-	-	109.44	138.56	-
FUT11	ENSG00000196968	MANE	-	-	52.8	57.28	680.32
FUT2	ENSG00000176920	MANE	Viral resistance	-	-	-	-
FUT3	ENSG00000171124	RefSeq	-	-	-	-	-
FUT5	ENSG00000130383	RefSeq	-	-	-	-	-
FUT6	ENSG00000156413	RefSeq	-	-	-	-	-
FUT7	ENSG00000180549	RefSeq	-	22.08	-	-	-
FUT8	ENSG00000033170	RefSeq	Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Undiagnosed metabolic disorders;Congenital disorders of glycosylation	-	23.2	30.72	-
FUT9	ENSG00000172461	MANE	-	-	-	-	-
FUZ	ENSG00000010361	MANE	-	90.72	31.52	55.04	84.48
FXN	ENSG00000165060	MANE	Ataxia and cerebellar anomalies - narrow panel;Hereditary ataxia;Hereditary ataxia - adult onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Inborn errors of metabolism;Undiagnosed metabolic disorders;Childhood onset dystonia or chorea or related movement disorder;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset	181.44	28.48	24.32	38.4
FXR1	ENSG00000114416	MANE	Hypotonic infant;Neuromuscular disorders;Congenital myopathy	64.96	5.6	4.16	2.4
FXR2	ENSG00000129245	MANE	-	44.48	13.28	14.56	4.8
FXYD1	ENSG00000266964	RefSeq	-	-	-	-	2.56
FXYD2	ENSG00000137731	MANE	-	-	-	457.12	-
FXYD3	ENSG00000089356	RefSeq	-	-	-	-	-
FXYD4	ENSG00000150201	MANE	-	-	-	-	-
FXYD5	ENSG00000089327	MANE	-	1.6	1.44	2.24	48.0
FXYD6	ENSG00000137726	MANE	-	-	-	-	157.76
FXYD6-FXYD2	ENSG00000255245	RefSeq	-	-	-	-	-
FXYD6P3	ENSG00000182707	All GENCODE	-	-	-	-	-
FXYD7	ENSG00000221946	RefSeq	-	-	-	-	-
FYB	ENSG00000082074	RefSeq	-	62.24	-	-	-
FYCO1	ENSG00000163820	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Cataracts	-	123.68	228.96	36.48
FYN	ENSG00000010810	MANE	-	102.88	5.6	392.8	128.48
FYTTD1	ENSG00000122068	MANE	-	517.76	9.76	10.56	13.12
FYTTD1P1	ENSG00000234502	All GENCODE	-	-	-	-	-
FZD10-AS1	ENSG00000250208	All GENCODE	-	-	-	-	-
FZD3	ENSG00000104290	MANE	-	-	-	-	-
FZD4	ENSG00000174804	MANE	Retinal disorders	-	229.12	-	117.76
FZD5	ENSG00000163251	MANE	Ocular coloboma	-	-	-	920.32
FZD6	ENSG00000164930	MANE	DDG2P;Paediatric disorders;Severe Paediatric Disorders	-	22.88	340.8	-
FZR1	ENSG00000105325	RefSeq	-	50.4	29.44	21.76	59.68
G0S2	ENSG00000123689	MANE	-	126.72	456.8	346.72	46.08
G2E3	ENSG00000092140	MANE	-	-	63.84	43.36	737.12
G3BP1	ENSG00000145907	MANE	-	171.36	4.8	4.0	10.4
G3BP2	ENSG00000138757	RefSeq	-	211.04	12.0	11.68	18.56
G6PC	ENSG00000131482	MANE	Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Ketotic hypoglycaemia;Glycogen storage disease	-	-	-	-
G6PC2	ENSG00000152254	MANE	-	-	-	-	-
G6PC3	ENSG00000141349	RefSeq	Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Cytopenias and congenital anaemias;COVID-19 research;Cytopenia - NOT Fanconi anaemia;Primary immunodeficiency;Infantile enterocolitis & monogenic inflammatory bowel disease	57.12	10.08	11.84	25.6
G6PD	ENSG00000160211	MANE	Severe Paediatric Disorders;Cytopenias and congenital anaemias;Rare anaemia;COVID-19 research;Primary immunodeficiency	5.76	8.0	23.36	201.92
GAA	ENSG00000171298	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cardiomyopathies - including childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neuromuscular disorders;Rhabdomyolysis and metabolic muscle disorders;Limb girdle muscular dystrophy;Lysosomal storage disorder;Glycogen storage disease	16.32	16.96	122.88	20.64
GAB1	ENSG00000109458	RefSeq	-	-	247.52	1040.16	445.92
GAB2	ENSG00000033327	MANE	-	53.28	336.64	860.32	611.2
GAB3	ENSG00000160219	MANE	-	239.52	-	-	-
GAB4	ENSG00000215568	RefSeq	-	-	-	-	-
GABARAP	ENSG00000170296	MANE	-	0.48	1.12	1.12	1.12
GABARAPL1	ENSG00000139112	MANE	-	16.32	14.88	693.12	4.0
GABARAPL2	ENSG00000034713	MANE	-	4.64	3.2	2.4	3.52
GABBR1	ENSG00000204681	MANE	-	570.56	128.0	-	523.04
GABBR2	ENSG00000136928	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
GABPA	ENSG00000154727	RefSeq	-	-	57.92	38.72	222.88
GABPB1	ENSG00000104064	RefSeq	-	-	106.72	35.68	876.0
GABPB1-AS1	ENSG00000244879	All GENCODE	-	-	-	-	-
GABPB2	ENSG00000143458	MANE	-	-	67.84	86.88	612.32
GABRA1	ENSG00000022355	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
GABRA2	ENSG00000151834	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
GABRA3	ENSG00000011677	MANE	-	-	-	-	-
GABRA4	ENSG00000109158	MANE	-	-	-	-	-
GABRA5	ENSG00000186297	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
GABRA6	ENSG00000145863	MANE	-	-	-	-	-
GABRB1	ENSG00000163288	MANE	-	-	-	-	-
GABRB2	ENSG00000145864	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
GABRB3	ENSG00000166206	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
GABRD	ENSG00000187730	MANE	-	-	-	-	-
GABRE	ENSG00000102287	MANE	-	-	-	-	-
GABRG1	ENSG00000163285	MANE	-	-	-	-	-
GABRG2	ENSG00000113327	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Undiagnosed metabolic disorders	-	-	-	-
GABRG3	ENSG00000182256	RefSeq	-	-	-	-	-
GABRP	ENSG00000094755	MANE	-	-	-	-	-
GABRQ	ENSG00000147402	RefSeq	-	-	-	-	-
GABRR1	ENSG00000146276	RefSeq	-	-	-	-	-
GABRR2	ENSG00000111886	MANE	-	-	-	-	-
GABRR3	ENSG00000183185	RefSeq	-	-	-	-	-
GACAT1	ENSG00000232991	All GENCODE	-	-	-	-	-
GAD1	ENSG00000128683	MANE	-	-	-	-	-
GAD2	ENSG00000136750	MANE	-	-	-	-	-
GADD45A	ENSG00000116717	MANE	-	25.28	7.52	10.24	9.44
GADD45B	ENSG00000099860	MANE	-	4.64	2.88	2.56	24.16
GADD45G	ENSG00000130222	MANE	-	340.96	-	520.16	28.32
GADD45GIP1	ENSG00000179271	MANE	-	16.8	2.4	2.24	3.2
GADL1	ENSG00000144644	RefSeq	-	-	-	-	-
GAGE1	ENSG00000205777	RefSeq	-	-	-	-	-
GAGE10	ENSG00000215274	RefSeq	-	-	-	-	-
GAGE12C	ENSG00000237671	RefSeq	-	-	-	-	-
GAGE12D	ENSG00000227488	RefSeq	-	-	-	-	-
GAGE12E	ENSG00000216649	RefSeq	-	-	-	-	-
GAGE12F	ENSG00000236362	RefSeq	-	-	-	-	-
GAGE12G	ENSG00000215269	RefSeq	-	-	-	-	-
GAGE12H	ENSG00000224902	RefSeq	-	-	-	-	-
GAGE12I	ENSG00000241465	RefSeq	-	-	-	-	-
GAGE12J	ENSG00000224659	RefSeq	-	-	-	-	-
GAGE13	ENSG00000237597	RefSeq	-	-	-	-	-
GAGE2A	ENSG00000189064	RefSeq	-	-	-	-	-
GAGE2B	ENSG00000231850	RefSeq	-	-	-	-	-
GAGE2C	ENSG00000236249	RefSeq	-	-	-	-	-
GAGE2D	ENSG00000240257	RefSeq	-	-	-	-	-
GAGE2E	ENSG00000205775	RefSeq	-	-	-	-	-
GAK	ENSG00000178950	MANE	-	25.92	25.28	20.8	46.4
GAL	ENSG00000069482	MANE	-	-	-	-	-
GAL3ST1	ENSG00000128242	MANE	-	-	-	-	-
GAL3ST2	ENSG00000154252	MANE	-	-	-	-	-
GAL3ST3	ENSG00000175229	MANE	-	-	-	-	-
GAL3ST4	ENSG00000197093	MANE	-	-	795.52	-	-
GALC	ENSG00000054983	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Hereditary neuropathy;White matter disorders - adult onset;Inborn errors of metabolism;Inherited white matter disorders;Undiagnosed metabolic disorders;White matter disorders and cerebral calcification - narrow panel;Lysosomal storage disorder	279.68	34.88	121.6	190.88
GALE	ENSG00000117308	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neonatal cholestasis	264.64	62.08	18.24	612.32
GALK1	ENSG00000108479	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Neonatal cholestasis;Cataracts	24.64	47.84	14.4	111.2
GALK2	ENSG00000156958	MANE	-	271.2	34.56	20.16	122.24
GALM	ENSG00000143891	MANE	Neonatal cholestasis	257.12	70.72	430.08	169.12
GALNS	ENSG00000141012	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Skeletal dysplasia;Lysosomal storage disorder;Fetal hydrops;Mucopolysaccharideosis, Gaucher, Fabry	54.4	28.96	107.52	216.16
GALNT1	ENSG00000141429	RefSeq	-	122.24	10.72	16.0	30.24
GALNT10	ENSG00000164574	MANE	-	275.04	27.2	44.0	845.44
GALNT11	ENSG00000178234	MANE	-	590.56	14.4	99.2	58.4
GALNT12	ENSG00000119514	MANE	-	-	494.4	-	-
GALNT13	ENSG00000144278	MANE	-	-	-	-	-
GALNT14	ENSG00000158089	MANE	-	385.28	-	-	-
GALNT15	ENSG00000131386	MANE	-	-	32.16	-	169.76
GALNT16	ENSG00000100626	MANE	-	-	-	-	-
GALNT18	ENSG00000110328	MANE	-	-	-	829.92	109.28
GALNT2	ENSG00000143641	MANE	Inherited white matter disorders	94.24	5.28	15.52	16.0
GALNT3	ENSG00000115339	MANE	Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Pigmentary skin disorders;Skeletal dysplasia;Congenital disorders of glycosylation;Familial tumoral calcinosis	416.16	-	-	-
GALNT5	ENSG00000136542	MANE	-	-	54.88	-	-
GALNT6	ENSG00000139629	MANE	-	-	-	173.28	-
GALNT7	ENSG00000109586	MANE	-	-	92.8	50.88	-
GALNT8	ENSG00000130035	MANE	-	-	-	-	-
GALNT9	ENSG00000259919	RefSeq	-	-	-	-	-
GALNTL5	ENSG00000106648	MANE	-	-	-	-	-
GALNTL6	ENSG00000174473	MANE	-	-	-	-	-
GALP	ENSG00000197487	MANE	-	-	-	-	-
GALR1	ENSG00000166573	RefSeq	-	-	-	-	-
GALR2	ENSG00000182687	MANE	-	-	-	-	-
GALR3	ENSG00000128310	MANE	-	-	-	-	-
GALT	ENSG00000213930	RefSeq	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Primary ovarian insufficiency;Undiagnosed metabolic disorders;Neonatal cholestasis;Cataracts	68.16	27.68	35.04	56.16
GAMT	ENSG00000130005	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Undiagnosed metabolic disorders	335.68	27.36	31.2	1.44
GAN	ENSG00000261609	RefSeq	Severe Paediatric Disorders;Hereditary neuropathy	-	-	-	-
GANAB	ENSG00000089597	MANE	Severe Paediatric Disorders;Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Cystic renal disease;Ductal plate malformation;Polycystic liver disease interim;Cystic kidney disease	33.6	2.08	5.6	18.24
GANC	ENSG00000214013	RefSeq	-	-	62.72	54.08	122.88
GAP43	ENSG00000172020	RefSeq	-	-	-	-	-
GAPDH	ENSG00000111640	MANE	-	0.32	0.16	0.16	0.16
GAPDHP36	ENSG00000213158	All GENCODE	-	-	-	-	-
GAPDHS	ENSG00000105679	MANE	-	-	-	-	-
GAPT	ENSG00000175857	RefSeq	-	-	-	-	-
GAPVD1	ENSG00000165219	MANE	-	570.56	50.56	91.52	100.0
GAR1	ENSG00000109534	MANE	-	514.24	31.04	26.4	148.64
GAREM	ENSG00000141441	MANE	-	-	-	-	443.52
GAREML	ENSG00000157833	MANE	-	-	-	-	-
GARNL3	ENSG00000136895	MANE	-	-	-	-	-
GARS	ENSG00000106105	MANE	Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Hereditary neuropathy NOT PMP22 copy number;Inborn errors of metabolism;Mitochondrial disorders;Possible mitochondrial disorder - nuclear genes;Undiagnosed metabolic disorders	42.4	2.88	2.88	13.12
GART	ENSG00000159131	MANE	-	190.24	11.2	8.32	39.04
GAS2	ENSG00000148935	RefSeq	-	-	-	-	-
GAS2L1	ENSG00000185340	RefSeq	-	-	-	-	-
GAS2L2	ENSG00000132139	RefSeq	Primary ciliary disorders	-	-	-	-
GAS2L3	ENSG00000139354	MANE	-	-	-	-	-
GAS6	ENSG00000183087	MANE	-	361.44	1.44	1040.16	6.88
GAS6-AS1	ENSG00000233695	All GENCODE	-	-	-	-	-
GAS6-AS2	ENSG00000272695	All GENCODE	-	-	46.72	-	-
GAS7	ENSG00000007237	RefSeq	-	33.76	-	420.0	-
GAS8	ENSG00000141013	MANE	DDG2P;Paediatric disorders;Severe Paediatric Disorders;Primary ciliary disorders;Respiratory ciliopathies including non-CF bronchiectasis	-	82.88	159.52	83.52
GAST	ENSG00000184502	MANE	-	-	-	-	-
GATA1	ENSG00000102145	RefSeq	Severe Paediatric Disorders;Cytopenias and congenital anaemias;Rare anaemia;Bleeding and platelet disorders;Inherited bleeding disorders;COVID-19 research;Cytopenia - NOT Fanconi anaemia;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Primary immunodeficiency;Cutaneous photosensitivity with a likely genetic cause	66.56	-	-	-
GATA2	ENSG00000179348	RefSeq	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Cytopenias and congenital anaemias;COVID-19 research;Cytopenia - NOT Fanconi anaemia;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Primary immunodeficiency;Primary lymphoedema;Inherited predisposition to acute myeloid leukaemia (AML)	-	-	-	-
GATA3	ENSG00000107485	MANE	Severe Paediatric Disorders;Hearing loss;CAKUT;Renal superpanel - broad;Renal superpanel - narrow;Unexplained kidney failure in young people;Unexplained paediatric onset end-stage renal disease;Familial hypoparathyroidism	-	-	434.4	-
GATA3-AS1	ENSG00000197308	All GENCODE	-	-	-	-	-
GATA4	ENSG00000136574	RefSeq	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Diabetes - neonatal onset;Diabetes with additional phenotypes suggestive of a monogenic aetiology;Familial diabetes;Monogenic diabetes;Familial non syndromic congenital heart disease	-	-	-	-
GATA5	ENSG00000130700	MANE	-	-	-	-	-
GATA6	ENSG00000141448	RefSeq	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Diabetes - neonatal onset;Diabetes with additional phenotypes suggestive of a monogenic aetiology;Familial diabetes;Monogenic diabetes;Familial non syndromic congenital heart disease	-	-	-	-
GATA6-AS1	ENSG00000266010	All GENCODE	-	-	-	-	-
GATAD1	ENSG00000157259	MANE	-	-	19.2	22.4	85.44
GATAD2A	ENSG00000167491	RefSeq	-	22.72	20.48	14.08	76.16
GATAD2B	ENSG00000143614	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	310.88	155.52	48.32	101.92
GATC	ENSG00000257218	MANE	-	622.72	27.04	24.16	292.0
GATM	ENSG00000171766	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Tubulointerstitial kidney disease;Renal tubulopathies	-	-	5.12	53.44
GATS	ENSG00000160844	RefSeq	-	140.8	225.12	434.4	8.8
GATSL1	ENSG00000183086	All GENCODE	-	-	-	-	-
GATSL2	ENSG00000198750	RefSeq	-	-	-	-	-
GATSL3	ENSG00000239282	RefSeq	-	159.2	112.16	69.76	339.52
GBA	ENSG00000177628	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Inborn errors of metabolism;Undiagnosed metabolic disorders;Childhood onset dystonia or chorea or related movement disorder;Familial pulmonary fibrosis;Neonatal cholestasis;Iron metabolism disorders;Bleeding and platelet disorders;Inherited bleeding disorders;Haematological malignancies cancer susceptibility;Haematological malignancies for rare disease;Arthrogryposis;Adult onset movement disorder;Lysosomal storage disorder;Fetal hydrops;Mucopolysaccharideosis, Gaucher, Fabry;Parkinson Disease and Complex Parkinsonism	14.72	9.12	33.12	205.12
GBA2	ENSG00000070610	MANE	Ataxia and cerebellar anomalies - narrow panel;DDG2P;Fetal anomalies;Hereditary ataxia;Hereditary ataxia - adult onset;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders;Severe Paediatric Disorders;Hereditary neuropathy;Hereditary spastic paraplegia;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset	36.0	27.36	22.88	13.76
GBA3	ENSG00000249948	RefSeq	-	-	-	-	-
GBAP1	ENSG00000160766	All GENCODE	-	-	-	-	-
GBAS	ENSG00000146729	MANE	-	155.52	16.8	10.24	3.52
GBE1	ENSG00000114480	MANE	Fetal anomalies;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders - adult onset;Inborn errors of metabolism;Inherited white matter disorders;Undiagnosed metabolic disorders;White matter disorders and cerebral calcification - narrow panel;Neonatal cholestasis;Neuromuscular disorders;Rhabdomyolysis and metabolic muscle disorders;Ketotic hypoglycaemia;Arthrogryposis;Glycogen storage disease;Fetal hydrops	122.24	3.52	6.24	8.48
GBF1	ENSG00000107862	RefSeq	-	204.64	23.68	54.08	29.92
GBGT1	ENSG00000148288	MANE	-	74.88	566.56	459.68	-
GBP1	ENSG00000117228	MANE	-	176.16	31.04	35.68	-
GBP1P1	ENSG00000225492	All GENCODE	-	-	-	-	-
GBP2	ENSG00000162645	MANE	-	3.36	96.16	32.16	21.92
GBP3	ENSG00000117226	MANE	-	-	-	-	-
GBP4	ENSG00000162654	MANE	-	-	-	310.72	-
GBP5	ENSG00000154451	RefSeq	-	57.12	-	338.4	-
GBP6	ENSG00000183347	RefSeq	-	-	-	-	-
GBP7	ENSG00000213512	MANE	-	-	-	-	-
GBX1	ENSG00000164900	RefSeq	-	-	-	-	-
GBX2	ENSG00000168505	MANE	-	-	-	-	-
GC	ENSG00000145321	MANE	-	-	-	-	-
GCA	ENSG00000115271	MANE	-	5.92	673.28	12.8	612.32
GCAT	ENSG00000100116	RefSeq	-	-	43.2	60.0	121.28
GCC1	ENSG00000179562	MANE	-	159.2	32.64	37.44	169.76
GCC2	ENSG00000135968	RefSeq	-	-	36.32	72.32	173.92
GCDH	ENSG00000105607	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Childhood onset dystonia or chorea or related movement disorder;Structural basal ganglia disorders	113.6	28.48	22.4	46.24
GCFC2	ENSG00000005436	MANE	-	-	54.72	32.64	48.8
GCG	ENSG00000115263	MANE	-	-	-	-	-
GCGR	ENSG00000215644	MANE	-	-	-	-	-
GCH1	ENSG00000131979	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Childhood onset dystonia or chorea or related movement disorder;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset;Neurodegenerative disorders - adult onset;Adult onset movement disorder;Early onset dystonia;Neurotransmitter disorders;Parkinson Disease and Complex Parkinsonism	517.76	1014.72	20.96	-
GCHFR	ENSG00000137880	MANE	-	56.32	347.36	18.08	970.24
GCK	ENSG00000106633	MANE	Severe Paediatric Disorders;Congenital hyperinsulinism;Diabetes - neonatal onset;Diabetes with additional phenotypes suggestive of a monogenic aetiology;Familial diabetes;Monogenic diabetes	-	-	-	-
GCKR	ENSG00000084734	MANE	-	-	-	-	-
GCLC	ENSG00000001084	RefSeq	Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Cytopenias and congenital anaemias;Rare anaemia	590.72	47.04	50.24	88.32
GCLM	ENSG00000023909	MANE	-	209.92	23.84	46.24	59.2
GCM1	ENSG00000137270	MANE	-	-	-	-	-
GCM2	ENSG00000124827	RefSeq	Familial hypoparathyroidism	-	-	-	-
GCN1L1	ENSG00000089154	MANE	-	839.04	39.68	65.44	37.76
GCNT1	ENSG00000187210	MANE	-	-	75.84	-	-
GCNT2	ENSG00000111846	RefSeq	Cataracts	-	-	-	-
GCNT3	ENSG00000140297	MANE	-	-	-	-	-
GCNT6	ENSG00000205318	All GENCODE	-	-	-	-	-
GCNT7	ENSG00000124091	RefSeq	-	-	-	-	-
GCOM1	ENSG00000137878	RefSeq	-	-	-	-	790.08
GCSAM	ENSG00000174500	MANE	-	-	-	5.76	-
GCSAML	ENSG00000169224	MANE	-	-	-	-	-
GCSAML-AS1	ENSG00000227135	All GENCODE	-	-	-	-	-
GCSH	ENSG00000140905	RefSeq	-	-	80.96	53.92	55.2
GCSHP2	ENSG00000259525	All GENCODE	-	-	-	-	-
GCSHP4	ENSG00000256171	All GENCODE	-	-	-	-	-
GDA	ENSG00000119125	RefSeq	-	-	-	-	-
GDAP1	ENSG00000104381	MANE	Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Hereditary neuropathy NOT PMP22 copy number;Inborn errors of metabolism;Mitochondrial disorders;Possible mitochondrial disorder - nuclear genes;Undiagnosed metabolic disorders	-	256.64	212.32	-
GDAP1L1	ENSG00000124194	RefSeq	-	-	-	-	-
GDAP2	ENSG00000196505	MANE	-	326.72	92.0	54.72	634.4
GDE1	ENSG00000006007	MANE	-	28.64	7.36	16.8	13.12
GDF1	ENSG00000130283	MANE	Fetal anomalies;Paediatric disorders;Familial non syndromic congenital heart disease;Paediatric disorders - additional genes;Laterality disorders and isomerism	-	-	-	-
GDF10	ENSG00000107623	RefSeq	-	-	-	-	-
GDF11	ENSG00000135414	MANE	-	-	45.6	74.24	-
GDF15	ENSG00000130513	MANE	-	-	21.92	100.64	-
GDF2	ENSG00000128802	RefSeq	Pulmonary arterial hypertension	-	-	-	-
GDF3	ENSG00000184344	MANE	-	-	-	-	-
GDF5	ENSG00000125965	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Skeletal dysplasia;Limb disorders	-	169.6	-	-
GDF5OS	ENSG00000204183	All GENCODE	-	-	-	-	-
GDF6	ENSG00000156466	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Structural eye disease;Skeletal dysplasia	-	-	-	-
GDF7	ENSG00000143869	MANE	-	-	-	-	-
GDF9	ENSG00000164404	RefSeq	-	-	-	-	-
GDI1	ENSG00000203879	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	6.56	4.48	6.4	11.68
GDI2	ENSG00000057608	MANE	-	10.88	3.36	1.76	7.68
GDNF	ENSG00000168621	MANE	-	-	-	-	-
GDNF-AS1	ENSG00000248587	All GENCODE	-	-	-	-	-
GDPD1	ENSG00000153982	MANE	-	-	-	-	-
GDPD2	ENSG00000130055	RefSeq	-	-	-	-	-
GDPD3	ENSG00000102886	MANE	-	102.88	416.96	374.4	801.12
GDPD4	ENSG00000178795	RefSeq	-	-	-	-	-
GDPD5	ENSG00000158555	MANE	-	233.44	192.16	310.72	178.56
GDPGP1	ENSG00000183208	RefSeq	-	-	-	-	-
GEM	ENSG00000164949	MANE	-	-	95.52	186.88	845.12
GEMIN2	ENSG00000092208	RefSeq	-	-	82.4	21.76	117.44
GEMIN4	ENSG00000179409	MANE	Cataracts	-	82.88	57.28	485.12
GEMIN5	ENSG00000082516	MANE	-	-	70.24	57.28	134.24
GEMIN6	ENSG00000152147	MANE	-	-	19.84	12.16	96.96
