gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
C2orf40	ENSG00000119147	MANE	-	-	-	-	737.55
C2orf42	ENSG00000115998	RefSeq	-	786.54	73.32	58.13	309.03
C2orf43	ENSG00000118961	MANE	-	-	49.29	29.38	-
C2orf44	ENSG00000163026	MANE	-	-	219.94	72.09	332.16
C2orf47	ENSG00000162972	RefSeq	-	385.34	22.19	10.66	34.35
C2orf48	ENSG00000163009	RefSeq	-	-	-	-	-
C2orf49	ENSG00000135974	MANE	-	485.47	17.7	12.32	40.04
C2orf50	ENSG00000150873	RefSeq	-	-	-	-	-
C2orf53	ENSG00000186143	MANE	-	-	-	-	-
C2orf54	ENSG00000172478	MANE	-	-	-	-	-
C2orf61	ENSG00000239605	MANE	-	-	-	-	-
C2orf62	ENSG00000158428	MANE	-	-	-	-	-
C2orf66	ENSG00000187944	RefSeq	-	-	-	-	-
C2orf68	ENSG00000168887	MANE	-	66.87	80.31	12.67	20.46
C2orf69	ENSG00000178074	MANE	-	-	39.13	42.45	139.35
C2orf70	ENSG00000173557	MANE	-	-	-	-	-
C2orf71	ENSG00000179270	MANE	Retinal disorders;DDG2P;Paediatric disorders	-	-	-	-
C2orf72	ENSG00000204128	MANE	-	-	-	-	-
C2orf73	ENSG00000177994	MANE	-	-	-	-	-
C2orf74	ENSG00000237651	RefSeq	-	-	52.62	50.26	454.83
C2orf76	ENSG00000186132	MANE	-	-	51.17	30.15	238.72
C2orf78	ENSG00000187833	RefSeq	-	-	-	-	-
C2orf80	ENSG00000188674	MANE	-	-	-	-	-
C2orf81	ENSG00000159239	RefSeq	-	-	-	-	-
C2orf82	ENSG00000182600	RefSeq	-	-	-	-	-
C2orf83	ENSG00000042304	RefSeq	-	-	-	-	-
C2orf88	ENSG00000187699	MANE	-	291.92	-	301.86	390.11
C2orf91	ENSG00000205086	RefSeq	-	-	-	-	-
C3	ENSG00000125730	MANE	Atypical haemolytic uraemic syndrome;Unexplained paediatric onset end-stage renal disease;Primary immunodeficiency;Membranoproliferative glomerulonephritis;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	32.43	-	80.61
C3AR1	ENSG00000171860	MANE	-	19.1	-	-	-
C3P1	ENSG00000167798	All_GENCODE	-	-	-	-	-
C3orf14	ENSG00000114405	RefSeq	-	-	21.54	-	-
C3orf17	ENSG00000163608	MANE	-	385.93	19.52	12.73	52.09
C3orf18	ENSG00000088543	MANE	-	-	-	-	-
C3orf20	ENSG00000131379	MANE	-	-	-	-	-
C3orf22	ENSG00000180697	MANE	-	-	-	-	-
C3orf27	ENSG00000198685	RefSeq	-	-	-	-	-
C3orf30	ENSG00000163424	MANE	-	-	-	-	-
C3orf33	ENSG00000174928	MANE	-	-	254.77	664.04	303.4
C3orf35	ENSG00000198590	RefSeq	-	-	-	-	-
C3orf38	ENSG00000179021	MANE	-	289.56	20.59	9.65	197.64
C3orf49	ENSG00000163632	MANE	-	-	-	-	-
C3orf52	ENSG00000114529	RefSeq	-	-	-	-	-
C3orf55	ENSG00000174899	RefSeq	-	-	-	-	-
C3orf56	ENSG00000214324	RefSeq	-	-	-	-	-
C3orf58	ENSG00000181744	RefSeq	-	-	-	-	-
C3orf62	ENSG00000188315	MANE	-	41.41	231.65	140.22	422.71
C3orf65	ENSG00000163915	All_GENCODE	-	-	-	-	-
C3orf67	ENSG00000163689	RefSeq	-	-	-	-	-
C3orf70	ENSG00000187068	MANE	-	-	-	-	-
C3orf72	ENSG00000206262	MANE	-	-	-	-	-
C3orf79	ENSG00000237787	RefSeq	-	-	-	-	-
C3orf83	ENSG00000225526	RefSeq	-	-	-	-	-
C3orf84	ENSG00000236980	MANE	-	-	-	-	-
C4A	ENSG00000244731	RefSeq	Primary immunodeficiency	-	-	-	-
C4A-AS1	ENSG00000230075	All_GENCODE	-	-	-	-	-
C4B	ENSG00000224389	RefSeq	Primary immunodeficiency	-	-	-	-
C4B-AS1	ENSG00000223747	All_GENCODE	-	-	-	-	-
C4BPA	ENSG00000123838	MANE	-	-	-	-	-
C4BPAP1	ENSG00000224462	All_GENCODE	-	-	-	-	-
C4BPAP2	ENSG00000232621	All_GENCODE	-	-	-	-	-
C4BPB	ENSG00000123843	MANE	-	-	-	-	-
C4orf17	ENSG00000138813	MANE	-	-	-	-	-
C4orf19	ENSG00000154274	MANE	-	-	-	-	-
C4orf21	ENSG00000138658	RefSeq	-	-	-	147.29	-
C4orf22	ENSG00000197826	RefSeq	-	-	-	-	-
C4orf26	ENSG00000174792	RefSeq	DDG2P;Amelogenesis imperfecta;Paediatric disorders	-	-	-	-
C4orf27	ENSG00000056050	MANE	-	374.4	19.46	20.66	59.19
C4orf29	ENSG00000164074	RefSeq	-	-	245.05	66.36	291.59
C4orf3	ENSG00000164096	MANE	-	2.48	1.33	1.36	4.85
C4orf32	ENSG00000174749	MANE	-	496.14	37.18	20.14	51.33
C4orf33	ENSG00000151470	MANE	-	-	96.21	26.3	-
C4orf36	ENSG00000163633	MANE	-	-	-	-	-
C4orf40	ENSG00000187533	MANE	-	-	-	-	-
C4orf45	ENSG00000164123	MANE	-	-	-	-	-
C4orf46	ENSG00000205208	MANE	-	-	44.44	10.22	-
C4orf47	ENSG00000205129	RefSeq	-	-	-	-	-
C4orf48	ENSG00000243449	RefSeq	-	482.09	31.0	261.92	-
C4orf50	ENSG00000181215	All_GENCODE	-	-	-	-	-
C4orf51	ENSG00000237136	RefSeq	-	-	-	-	-
C4orf6	ENSG00000082929	RefSeq	-	-	-	-	-
C5	ENSG00000106804	RefSeq	Primary immunodeficiency	-	360.43	-	-
C5AR1	ENSG00000197405	MANE	-	4.56	-	-	-
C5AR2	ENSG00000134830	MANE	-	-	702.85	-	-
C5orf15	ENSG00000113583	MANE	-	245.95	5.11	5.94	58.72
C5orf17	ENSG00000248874	All_GENCODE	-	-	-	-	-
C5orf22	ENSG00000082213	MANE	-	-	40.38	45.25	63.52
C5orf24	ENSG00000181904	MANE	-	-	18.46	27.0	114.22
C5orf27	ENSG00000236882	All_GENCODE	-	-	-	-	-
C5orf28	ENSG00000151881	RefSeq	-	-	60.13	71.43	887.54
C5orf30	ENSG00000181751	MANE	-	-	106.8	81.26	669.7
C5orf34	ENSG00000172244	MANE	-	-	574.44	118.57	-
C5orf38	ENSG00000186493	RefSeq	-	-	781.89	-	-
C5orf42	ENSG00000197603	RefSeq	Neurological ciliopathies;Clefting;DDG2P;Unexplained paediatric onset end-stage renal disease;Hypotonic infant;Renal ciliopathies;Cystic renal disease;White matter disorders - childhood onset;Intellectual disability;Ophthalmological ciliopathies;Hereditary ataxia and cerebellar anomalies - childhood onset;Rare multisystem ciliopathy disorders;Paediatric disorders;Fetal anomalies	-	247.96	-	-
C5orf45	ENSG00000161010	MANE	-	-	58.56	34.41	139.35
C5orf46	ENSG00000178776	MANE	-	-	-	-	-
C5orf47	ENSG00000185056	MANE	-	-	-	-	-
C5orf48	ENSG00000196900	MANE	-	-	-	-	-
C5orf49	ENSG00000215217	MANE	-	-	-	-	-
C5orf51	ENSG00000205765	MANE	-	-	31.7	67.87	821.24
C5orf52	ENSG00000187658	MANE	-	-	-	-	-
C5orf54	ENSG00000221886	MANE	-	-	-	660.05	-
C5orf56	ENSG00000197536	All_GENCODE	-	-	-	639.08	-
C5orf58	ENSG00000234511	MANE	-	-	-	-	-
C5orf60	ENSG00000204661	RefSeq	-	-	-	-	-
C5orf63	ENSG00000164241	RefSeq	-	-	484.2	107.72	576.88
C5orf64	ENSG00000178722	RefSeq	-	-	-	-	-
C5orf66	ENSG00000224186	RefSeq	-	-	-	-	-
C6	ENSG00000039537	RefSeq	Primary immunodeficiency	-	-	-	-
C6ORF165	ENSG00000272514	MANE	-	-	-	-	-
C6orf1	ENSG00000186577	MANE	-	40.03	17.33	18.22	36.7
C6orf10	ENSG00000204296	RefSeq	-	-	-	-	-
C6orf100	ENSG00000206526	All_GENCODE	-	-	-	-	-
C6orf106	ENSG00000196821	MANE	-	53.98	17.54	5.51	5.59
C6orf118	ENSG00000112539	MANE	-	-	-	-	-
C6orf123	ENSG00000146521	All_GENCODE	-	-	-	-	-
C6orf132	ENSG00000188112	MANE	-	-	152.67	-	-
C6orf136	ENSG00000204564	RefSeq	-	-	951.27	99.5	126.74
C6orf15	ENSG00000204542	MANE	-	-	-	-	-
C6orf163	ENSG00000203872	MANE	-	-	-	-	-
C6orf164	ENSG00000203871	All_GENCODE	-	-	-	-	-
C6orf165	ENSG00000213204	All_GENCODE	-	-	-	-	-
C6orf183	ENSG00000243587	All_GENCODE	-	-	-	-	-
C6orf195	ENSG00000164385	RefSeq	-	-	-	-	-
C6orf201	ENSG00000185689	RefSeq	-	-	-	-	-
C6orf203	ENSG00000130349	MANE	-	-	30.16	57.0	72.57
C6orf211	ENSG00000146476	MANE	-	786.54	14.38	19.9	82.12
C6orf222	ENSG00000189325	MANE	-	-	-	-	-
C6orf223	ENSG00000181577	RefSeq	-	-	-	112.29	-
C6orf25	ENSG00000204420	RefSeq	Bleeding and platelet disorders;Inherited bleeding disorders	-	-	-	-
C6orf47-AS1	ENSG00000233169	All_GENCODE	-	-	-	-	-
C6orf48	ENSG00000226710	RefSeq	-	-	15.03	20.96	1034.69
C6orf52	ENSG00000137434	RefSeq	-	-	-	-	-
C6orf57	ENSG00000154079	MANE	-	-	21.87	9.84	66.08
C6orf58	ENSG00000184530	MANE	-	-	-	-	-
C6orf62	ENSG00000112308	MANE	-	9.97	3.17	1.97	13.07
C6orf89	ENSG00000198663	RefSeq	-	145.87	28.99	69.56	71.75
C6orf99	ENSG00000203711	RefSeq	-	-	-	-	-
C7	ENSG00000112936	MANE	Primary immunodeficiency	-	-	-	-
C7orf25	ENSG00000136197	RefSeq	-	-	-	-	-
C7orf26	ENSG00000146576	MANE	-	43.7	33.84	28.88	35.15
C7orf31	ENSG00000153790	MANE	-	-	473.97	92.05	-
C7orf33	ENSG00000170279	MANE	-	-	-	-	-
C7orf34	ENSG00000165131	MANE	-	-	-	-	-
C7orf41	ENSG00000180354	MANE	-	45.67	17.13	827.33	35.68
C7orf43	ENSG00000146826	MANE	-	20.31	45.72	31.0	125.83
C7orf49	ENSG00000122783	RefSeq	-	287.85	36.87	16.81	108.0
C7orf50	ENSG00000146540	MANE	-	745.92	26.12	11.02	64.87
C7orf55	ENSG00000164898	MANE	-	52.34	13.08	12.79	4.9
C7orf55-LUC7L2	ENSG00000146963	MANE	-	61.49	4.57	2.81	5.2
C7orf57	ENSG00000164746	MANE	-	-	-	-	-
C7orf60	ENSG00000164603	MANE	-	-	48.88	52.6	647.35
C7orf61	ENSG00000185955	MANE	-	-	-	-	-
C7orf62	ENSG00000164645	MANE	-	-	-	-	-
C7orf63	ENSG00000105792	MANE	-	-	242.32	-	-
C7orf65	ENSG00000221845	RefSeq	-	-	-	-	-
C7orf66	ENSG00000205174	RefSeq	-	-	-	-	-
C7orf69	ENSG00000136275	RefSeq	-	-	-	-	-
C7orf71	ENSG00000222004	RefSeq	-	-	-	-	-
C7orf72	ENSG00000164500	RefSeq	-	-	-	-	-
C7orf73	ENSG00000243317	MANE	-	6.62	3.89	3.34	6.96
C7orf76	ENSG00000197851	RefSeq	-	-	-	-	-
C8A	ENSG00000157131	RefSeq	Primary immunodeficiency	-	-	-	-
C8B	ENSG00000021852	MANE	Primary immunodeficiency	-	-	-	-
C8G	ENSG00000176919	RefSeq	-	-	-	-	-
C8orf12	ENSG00000184608	All_GENCODE	-	-	-	-	-
C8orf22	ENSG00000168333	RefSeq	-	-	-	-	-
C8orf31	ENSG00000177335	RefSeq	-	-	-	-	-
C8orf33	ENSG00000182307	MANE	-	226.81	8.33	8.63	25.91
C8orf34	ENSG00000165084	MANE	-	-	-	-	-
C8orf37	ENSG00000156172	MANE	Retinal disorders;DDG2P;Paediatric disorders;Fetal anomalies	-	565.21	412.97	-
C8orf44	ENSG00000213865	RefSeq	-	-	-	-	-
C8orf44-SGK3	ENSG00000270024	RefSeq	-	-	193.26	-	-
C8orf46	ENSG00000169085	MANE	-	-	-	-	-
C8orf47	ENSG00000177459	MANE	-	-	-	-	-
C8orf56	ENSG00000236939	All_GENCODE	-	-	-	-	-
C8orf58	ENSG00000241852	MANE	-	745.92	71.8	221.65	286.4
C8orf59	ENSG00000176731	RefSeq	-	151.01	5.58	2.99	16.91
C8orf74	ENSG00000171060	MANE	-	-	-	-	-
C8orf76	ENSG00000189376	MANE	-	124.8	15.44	11.93	39.22
C8orf82	ENSG00000213563	MANE	-	122.97	19.75	24.44	36.43
C8orf86	ENSG00000196166	RefSeq	-	-	-	-	-
C8orf87	ENSG00000254318	RefSeq	-	-	-	-	-
C9	ENSG00000113600	MANE	Primary immunodeficiency	-	-	-	-
C9orf106	ENSG00000179082	All_GENCODE	-	-	-	-	-
C9orf114	ENSG00000198917	MANE	-	99.23	24.21	16.63	60.33
C9orf116	ENSG00000160345	MANE	-	-	127.2	-	-
C9orf117	ENSG00000160401	MANE	-	-	-	-	-
C9orf129	ENSG00000204352	RefSeq	-	-	-	-	-
C9orf131	ENSG00000174038	MANE	-	-	-	-	-
C9orf135	ENSG00000204711	MANE	-	-	-	-	-
C9orf135-AS1	ENSG00000225626	All_GENCODE	-	-	-	-	-
C9orf139	ENSG00000180539	RefSeq	-	-	-	-	-
C9orf141	ENSG00000198454	All_GENCODE	-	-	-	-	-
C9orf142	ENSG00000148362	MANE	-	26.62	28.76	34.87	90.89
C9orf147	ENSG00000230185	All_GENCODE	-	-	-	-	-
C9orf152	ENSG00000188959	RefSeq	-	-	-	-	-
C9orf153	ENSG00000187753	RefSeq	-	-	-	-	-
C9orf156	ENSG00000136932	RefSeq	-	162.84	92.04	64.37	167.68
C9orf16	ENSG00000171159	MANE	-	5.98	6.48	4.27	21.67
C9orf169	ENSG00000197191	RefSeq	-	-	-	587.81	-
C9orf170	ENSG00000204446	RefSeq	-	-	-	-	-
C9orf171	ENSG00000188523	RefSeq	-	-	-	-	-
C9orf173	ENSG00000197768	RefSeq	-	-	-	-	-
C9orf24	ENSG00000164972	MANE	-	-	-	-	-
C9orf3	ENSG00000148120	RefSeq	-	-	508.64	562.44	-
C9orf37	ENSG00000203993	RefSeq	-	338.82	50.93	51.98	36.94
C9orf40	ENSG00000135045	MANE	-	-	142.43	47.44	-
C9orf41	ENSG00000156017	MANE	-	-	70.03	81.83	777.19
C9orf43	ENSG00000157653	RefSeq	-	-	-	-	-
C9orf47	ENSG00000186354	RefSeq	-	-	-	-	-
C9orf50	ENSG00000179058	RefSeq	-	-	-	-	-
C9orf57	ENSG00000204669	RefSeq	-	-	-	-	-
C9orf62	ENSG00000178243	RefSeq	-	-	-	-	-
C9orf64	ENSG00000165118	MANE	-	-	30.52	33.17	191.34
C9orf69	ENSG00000238227	MANE	-	-	517.76	-	-
C9orf72	ENSG00000147894	RefSeq	Childhood onset dystonia or chorea or related movement disorder	-	439.88	166.05	161.08
C9orf78	ENSG00000136819	MANE	-	13.3	6.63	7.96	8.35
C9orf84	ENSG00000165181	RefSeq	-	-	-	-	-
C9orf85	ENSG00000155621	MANE	-	-	46.09	27.13	168.66
C9orf89	ENSG00000165233	MANE	-	11.93	10.08	28.45	25.38
C9orf9	ENSG00000165698	MANE	-	-	-	-	-
C9orf91	ENSG00000157693	MANE	-	-	149.21	33.94	421.66
C9orf92	ENSG00000205549	RefSeq	-	-	-	-	-
C9orf96	ENSG00000198870	RefSeq	-	-	-	-	-
CA1	ENSG00000133742	RefSeq	-	72.9	-	-	-
CA10	ENSG00000154975	MANE	-	-	-	-	-
CA11	ENSG00000063180	MANE	-	662.48	-	86.26	159.19
CA12	ENSG00000074410	MANE	-	-	149.52	-	-
CA13	ENSG00000185015	MANE	-	-	294.97	-	-
CA14	ENSG00000118298	MANE	-	-	-	-	-
CA15P1	ENSG00000241527	All_GENCODE	-	-	-	-	-
CA15P2	ENSG00000234757	All_GENCODE	-	-	-	-	-
CA2	ENSG00000104267	MANE	Nephrocalcinosis or nephrolithiasis;DDG2P;Hypotonic infant;Skeletal dysplasia;White matter disorders - childhood onset;Intellectual disability;Renal tubulopathies;Paediatric disorders;Fetal anomalies	113.26	-	147.29	26.34
CA3	ENSG00000164879	MANE	-	-	-	-	3.32
CA4	ENSG00000167434	MANE	-	69.7	-	-	236.4
CA5A	ENSG00000174990	RefSeq	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Hyperammonaemia;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	-	-	-
CA5AP1	ENSG00000260133	All_GENCODE	-	-	-	-	-
CA5B	ENSG00000169239	MANE	-	-	428.18	830.25	-
CA5BP1	ENSG00000186312	All_GENCODE	-	-	-	-	-
CA6	ENSG00000131686	MANE	-	-	-	-	-
CA7	ENSG00000168748	MANE	-	-	-	-	-
CA8	ENSG00000178538	MANE	Hereditary ataxia - adult onset;DDG2P;Ataxia and cerebellar anomalies - narrow panel;Hypotonic infant;Hereditary ataxia;White matter disorders - childhood onset;Intellectual disability;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders;Fetal anomalies	-	-	-	-
CA9	ENSG00000107159	MANE	-	-	-	-	-
CAAP1	ENSG00000120159	MANE	-	-	37.38	18.22	157.6
CAB39	ENSG00000135932	MANE	-	33.85	14.12	9.11	11.21
CAB39L	ENSG00000102547	MANE	-	-	105.55	157.43	909.67
CABIN1	ENSG00000099991	RefSeq	-	-	71.58	81.45	130.32
CABLES1	ENSG00000134508	RefSeq	-	-	463.53	19.53	-
CABLES2	ENSG00000149679	RefSeq	-	-	244.58	63.91	251.21
CABP1	ENSG00000157782	RefSeq	-	-	-	-	-
CABP2	ENSG00000167791	MANE	Hearing loss	-	-	-	-
CABP4	ENSG00000175544	RefSeq	Retinal disorders	-	-	-	-
CABP5	ENSG00000105507	MANE	-	-	-	-	-
CABP7	ENSG00000100314	MANE	-	-	-	-	-
CABS1	ENSG00000145309	MANE	-	-	-	-	-
CABYR	ENSG00000154040	RefSeq	-	-	-	-	-
CACFD1	ENSG00000160325	RefSeq	-	-	-	-	-
CACHD1	ENSG00000158966	RefSeq	-	-	105.2	-	880.83
CACNA1A	ENSG00000141837	RefSeq	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Dystonia - childhood onset;Adult onset movement disorder;Brain channelopathy;Albinism or congenital nystagmus;Hypotonic infant;Hereditary ataxia;Familial cerebral small vessel disease;White matter disorders - childhood onset;Infantile nystagmus;Intellectual disability;Paroxysmal central nervous system disorders;Childhood onset dystonia or chorea or related movement disorder;Genetic epilepsy syndromes;Hereditary ataxia and cerebellar anomalies - childhood onset;Skeletal Muscle Channelopathies;Paediatric disorders	-	-	-	-
CACNA1B	ENSG00000148408	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	-	-	-	-
CACNA1C	ENSG00000151067	MANE	Sudden cardiac death;Hypertrophic cardiomyopathy - teen and adult;DDG2P;Hypotonic infant;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Cardiac arrhythmias;Short QT syndrome;Long QT syndrome;Paediatric disorders;Fetal anomalies	-	223.33	-	-
CACNA1C-AS1	ENSG00000246627	All_GENCODE	-	-	-	-	-
CACNA1C-AS2	ENSG00000256271	All_GENCODE	-	-	-	-	-
CACNA1C-AS3	ENSG00000256769	All_GENCODE	-	-	-	-	-
CACNA1C-AS4	ENSG00000256025	All_GENCODE	-	-	-	-	-
CACNA1C-IT1	ENSG00000256837	All_GENCODE	-	-	-	-	-
CACNA1C-IT2	ENSG00000256257	All_GENCODE	-	-	-	-	-
CACNA1C-IT3	ENSG00000256721	All_GENCODE	-	-	-	-	-
CACNA1D	ENSG00000157388	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	-	-	-	-
CACNA1E	ENSG00000198216	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Arthrogryposis;Paediatric disorders;Fetal anomalies	-	-	-	-
CACNA1F	ENSG00000102001	RefSeq	Retinal disorders;Albinism or congenital nystagmus	-	-	-	-
CACNA1G	ENSG00000006283	MANE	Cerebellar hypoplasia;Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Neurodegenerative disorders - adult onset;Hypotonic infant;Hereditary ataxia;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Genetic epilepsy syndromes;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders	-	-	-	-
CACNA1G-AS1	ENSG00000250107	All_GENCODE	-	-	-	-	-
CACNA1H	ENSG00000196557	MANE	-	-	-	-	335.37
CACNA1I	ENSG00000100346	MANE	-	-	-	-	-
CACNA1S	ENSG00000081248	MANE	Neuromuscular disorders;Hypotonic infant;Skeletal Muscle Channelopathies;Congenital myopathy	-	-	-	12.93
CACNA2D1	ENSG00000153956	MANE	-	-	91.14	-	66.08
CACNA2D2	ENSG00000007402	RefSeq	Genetic epilepsy syndromes	-	-	-	-
CACNA2D3	ENSG00000157445	MANE	-	-	-	-	191.78
CACNA2D3-AS1	ENSG00000243715	All_GENCODE	-	-	-	-	-
CACNA2D4	ENSG00000151062	MANE	Retinal disorders	-	-	-	-
CACNB1	ENSG00000067191	MANE	-	-	99.45	206.49	5.29
CACNB2	ENSG00000165995	RefSeq	-	-	-	-	-
CACNB3	ENSG00000167535	MANE	-	-	45.37	562.44	-
CACNB4	ENSG00000182389	RefSeq	Dystonia - childhood onset;Brain channelopathy;Childhood onset dystonia or chorea or related movement disorder	-	-	-	-
CACNG1	ENSG00000108878	MANE	-	-	-	-	3.37
CACNG2	ENSG00000166862	RefSeq	-	-	-	-	-
CACNG3	ENSG00000006116	RefSeq	-	-	-	-	-
CACNG4	ENSG00000075461	MANE	-	-	-	-	-
CACNG5	ENSG00000075429	RefSeq	-	-	-	-	-
CACNG6	ENSG00000130433	RefSeq	-	-	-	-	-
CACNG7	ENSG00000105605	RefSeq	-	-	579.89	-	-
CACNG8	ENSG00000142408	RefSeq	-	-	-	-	-
CACTIN	ENSG00000105298	MANE	-	296.87	33.04	37.2	51.33
CACTIN-AS1	ENSG00000226800	All_GENCODE	-	-	-	-	-
CACUL1	ENSG00000151893	MANE	-	277.63	44.74	50.63	93.7
CACYBP	ENSG00000116161	MANE	-	40.03	7.13	2.84	15.03
CACYBPP1	ENSG00000225928	All_GENCODE	-	-	-	-	-
CAD	ENSG00000084774	MANE	DDG2P;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Genetic epilepsy syndromes;Paediatric disorders	-	43.48	67.87	332.16
CADM1	ENSG00000182985	RefSeq	-	-	-	-	-
CADM2	ENSG00000175161	RefSeq	-	-	-	-	-
CADM2-AS1	ENSG00000239519	All_GENCODE	-	-	-	-	-
CADM2-AS2	ENSG00000241648	All_GENCODE	-	-	-	-	-
CADM3	ENSG00000162706	MANE	-	-	101.76	-	-
CADM4	ENSG00000105767	MANE	-	-	515.73	-	146.92
CADPS	ENSG00000163618	MANE	-	-	-	-	-
CADPS2	ENSG00000081803	MANE	-	-	684.01	-	-
CAGE1	ENSG00000164304	MANE	-	-	-	-	-
CALB1	ENSG00000104327	MANE	-	-	-	-	-
CALB2	ENSG00000172137	MANE	-	-	-	-	-
CALCA	ENSG00000110680	RefSeq	-	-	-	-	-
CALCB	ENSG00000175868	MANE	-	-	-	-	-
CALCOCO1	ENSG00000012822	MANE	-	16.93	11.84	35.05	5.0
CALCOCO2	ENSG00000136436	RefSeq	-	14.84	3.87	4.13	4.88
CALCP	ENSG00000262196	All_GENCODE	-	-	-	-	-
CALCR	ENSG00000004948	RefSeq	-	-	-	-	-
CALCRL	ENSG00000064989	MANE	-	-	-	-	-
CALD1	ENSG00000122786	MANE	-	-	3.71	-	49.55
CALHM1	ENSG00000185933	RefSeq	-	-	-	-	-
CALHM2	ENSG00000138172	MANE	-	534.93	46.46	149.07	-
CALHM3	ENSG00000183128	MANE	-	-	-	-	-
CALM1	ENSG00000198668	MANE	Sudden cardiac death;Cardiac arrhythmias;Long QT syndrome;Catecholaminergic polymorphic VT	3.07	1.95	2.25	1.66
CALM2	ENSG00000143933	MANE	Sudden cardiac death;Cardiac arrhythmias;Long QT syndrome;Catecholaminergic polymorphic VT	2.54	0.72	0.71	3.7
CALM3	ENSG00000160014	MANE	Sudden cardiac death;Cardiac arrhythmias;Long QT syndrome;Catecholaminergic polymorphic VT	3.06	1.54	0.91	3.67
CALML3-AS1	ENSG00000205488	All_GENCODE	-	-	-	-	-
CALML4	ENSG00000129007	RefSeq	-	-	-	-	-
CALML6	ENSG00000169885	MANE	-	-	-	-	779.95
CALN1	ENSG00000183166	MANE	-	-	-	-	-
CALR	ENSG00000179218	RefSeq	-	5.31	0.46	0.66	5.39
CALR3	ENSG00000269058	RefSeq	-	-	-	-	-
CALR4P	ENSG00000227742	All_GENCODE	-	-	-	-	-
CALU	ENSG00000128595	MANE	-	573.81	1.03	15.9	30.16
CALY	ENSG00000130643	MANE	-	-	-	-	-
CAMK1	ENSG00000134072	MANE	-	80.43	27.07	-	252.02
CAMK1D	ENSG00000183049	RefSeq	-	59.23	-	15.73	-
CAMK1G	ENSG00000008118	MANE	-	-	-	-	-
CAMK2A	ENSG00000070808	RefSeq	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	-
CAMK2B	ENSG00000058404	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	-	-	13.98
CAMK2D	ENSG00000145349	MANE	-	-	87.86	216.26	21.26
CAMK2G	ENSG00000148660	RefSeq	-	385.93	127.92	884.53	57.98
CAMK2N1	ENSG00000162545	MANE	-	-	5.83	-	126.79
CAMK2N2	ENSG00000163888	MANE	-	-	-	-	-
CAMK4	ENSG00000152495	MANE	-	-	-	33.61	-
CAMKK1	ENSG00000004660	MANE	-	393.64	427.3	-	-
CAMKK2	ENSG00000110931	MANE	-	192.97	38.73	76.08	216.72
CAMKMT	ENSG00000143919	MANE	-	-	214.75	92.22	426.56
CAMKV	ENSG00000164076	MANE	-	-	-	-	-
CAMLG	ENSG00000164615	MANE	-	49.91	6.89	7.41	10.02
CAMP	ENSG00000164047	RefSeq	-	32.75	-	895.07	-
CAMSAP1	ENSG00000130559	MANE	-	-	156.57	135.74	40.34
CAMSAP2	ENSG00000118200	RefSeq	-	-	32.61	151.9	303.22
CAMSAP3	ENSG00000076826	RefSeq	-	-	-	-	-
CAMTA1	ENSG00000171735	MANE	Hereditary ataxia - adult onset;Ataxia and cerebellar anomalies - narrow panel;Hypotonic infant;Hereditary ataxia;White matter disorders - childhood onset;Intellectual disability;Hereditary ataxia and cerebellar anomalies - childhood onset;Paediatric disorders	-	-	-	-
CAMTA1-IT1	ENSG00000237402	All_GENCODE	-	-	-	-	-
CAMTA2	ENSG00000108509	MANE	-	36.39	27.13	56.96	18.92
CAND1	ENSG00000111530	MANE	-	534.93	10.78	12.32	94.44
CAND2	ENSG00000144712	MANE	-	-	-	-	13.15
CANT1	ENSG00000171302	MANE	Skeletal dysplasia;Paediatric disorders	66.87	13.91	28.48	83.65
CANX	ENSG00000127022	MANE	-	53.67	1.74	2.19	8.86
CAP1	ENSG00000131236	RefSeq	-	1.7	1.59	1.48	19.76
CAP2	ENSG00000112186	MANE	-	-	658.48	-	2.8
CAPG	ENSG00000042493	MANE	-	3.61	8.05	10.37	185.65
