gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
AC009365.4	ENSG00000225881	All_GENCODE	-	-	-	-	-
AC009403.2	ENSG00000216895	All_GENCODE	-	-	-	153.04	-
AC009404.2	ENSG00000236255	All_GENCODE	-	-	-	-	-
AC009410.1	ENSG00000232023	All_GENCODE	-	-	-	-	-
AC009411.1	ENSG00000228538	All_GENCODE	-	-	-	-	-
AC009411.2	ENSG00000235537	All_GENCODE	-	-	-	-	-
AC009469.1	ENSG00000256309	All_GENCODE	-	-	-	-	-
AC009473.1	ENSG00000234141	All_GENCODE	-	-	-	-	-
AC009474.1	ENSG00000224071	All_GENCODE	-	-	-	-	-
AC009478.1	ENSG00000225258	All_GENCODE	-	-	-	-	-
AC009480.3	ENSG00000223911	All_GENCODE	-	-	-	-	-
AC009487.4	ENSG00000224076	All_GENCODE	-	-	-	-	-
AC009487.5	ENSG00000251621	All_GENCODE	-	-	-	-	-
AC009492.1	ENSG00000233143	All_GENCODE	-	-	-	-	-
AC009495.2	ENSG00000235192	All_GENCODE	-	-	-	-	-
AC009495.3	ENSG00000232411	All_GENCODE	-	-	-	-	-
AC009495.4	ENSG00000229195	All_GENCODE	-	-	-	-	-
AC009498.1	ENSG00000237271	All_GENCODE	-	-	-	-	-
AC009499.1	ENSG00000203386	All_GENCODE	-	-	-	-	-
AC009499.2	ENSG00000237790	All_GENCODE	-	-	-	-	-
AC009501.4	ENSG00000231609	All_GENCODE	-	-	-	-	-
AC009502.4	ENSG00000227308	All_GENCODE	-	-	-	-	-
AC009505.2	ENSG00000235522	All_GENCODE	-	-	-	-	-
AC009505.4	ENSG00000234162	All_GENCODE	-	-	-	-	-
AC009506.1	ENSG00000224152	All_GENCODE	-	174.95	-	399.29	329.77
AC009508.1	ENSG00000227930	All_GENCODE	-	-	-	-	-
AC009518.2	ENSG00000233263	All_GENCODE	-	-	-	-	-
AC009518.4	ENSG00000224865	All_GENCODE	-	-	-	-	-
AC009518.8	ENSG00000227197	All_GENCODE	-	-	-	-	-
AC009531.2	ENSG00000226063	All_GENCODE	-	-	-	-	-
AC009542.2	ENSG00000231794	All_GENCODE	-	-	-	-	-
AC009784.3	ENSG00000232053	All_GENCODE	-	-	-	-	-
AC009802.1	ENSG00000268706	All_GENCODE	-	-	-	-	-
AC009878.2	ENSG00000235160	All_GENCODE	-	-	-	-	-
AC009892.10	ENSG00000224730	All_GENCODE	-	-	-	-	-
AC009892.5	ENSG00000238094	All_GENCODE	-	-	-	-	-
AC009947.2	ENSG00000230073	All_GENCODE	-	-	-	-	-
AC009947.3	ENSG00000215540	All_GENCODE	-	-	-	-	-
AC009947.5	ENSG00000236647	All_GENCODE	-	-	-	-	-
AC009948.5	ENSG00000223960	All_GENCODE	-	-	-	-	-
AC009950.2	ENSG00000225963	All_GENCODE	-	-	-	-	-
AC009951.1	ENSG00000176824	All_GENCODE	-	-	-	-	-
AC009951.2	ENSG00000213410	All_GENCODE	-	-	-	-	-
AC009955.8	ENSG00000228973	All_GENCODE	-	-	-	-	-
AC009961.2	ENSG00000230783	All_GENCODE	-	-	-	-	-
AC009961.3	ENSG00000226266	All_GENCODE	-	-	-	-	-
AC009961.5	ENSG00000227055	All_GENCODE	-	-	-	-	-
AC009963.4	ENSG00000227270	All_GENCODE	-	-	-	-	-
AC009965.1	ENSG00000235951	All_GENCODE	-	-	-	-	-
AC009965.2	ENSG00000234714	All_GENCODE	-	-	-	-	-
AC009970.1	ENSG00000233953	All_GENCODE	-	-	-	-	-
AC009977.1	ENSG00000269084	All_GENCODE	-	-	-	-	-
AC010082.2	ENSG00000225000	All_GENCODE	-	-	-	-	-
AC010084.1	ENSG00000229308	All_GENCODE	-	-	-	-	-
AC010086.1	ENSG00000226918	All_GENCODE	-	-	-	-	-
AC010090.1	ENSG00000232606	All_GENCODE	-	-	-	-	-
AC010091.1	ENSG00000233491	All_GENCODE	-	-	-	-	-
AC010095.5	ENSG00000228763	All_GENCODE	-	-	-	-	-
AC010096.1	ENSG00000234597	All_GENCODE	-	-	-	-	-
AC010096.2	ENSG00000237992	All_GENCODE	-	-	-	-	-
AC010105.1	ENSG00000237498	All_GENCODE	-	-	-	-	-
AC010127.3	ENSG00000236107	All_GENCODE	-	-	-	-	-
AC010132.10	ENSG00000231539	All_GENCODE	-	-	-	-	-
AC010132.11	ENSG00000234983	All_GENCODE	-	-	-	-	-
AC010136.2	ENSG00000223923	All_GENCODE	-	-	-	-	-
AC010141.1	ENSG00000235719	All_GENCODE	-	-	-	-	-
AC010141.4	ENSG00000242393	All_GENCODE	-	-	-	-	-
AC010141.6	ENSG00000228257	All_GENCODE	-	-	-	-	-
AC010141.8	ENSG00000227989	All_GENCODE	-	-	-	-	-
AC010145.4	ENSG00000226764	All_GENCODE	-	-	-	-	-
AC010146.1	ENSG00000229568	All_GENCODE	-	-	-	-	-
AC010148.1	ENSG00000235726	All_GENCODE	-	-	-	-	-
AC010149.4	ENSG00000235419	All_GENCODE	-	-	-	-	-
AC010154.2	ENSG00000235895	All_GENCODE	-	-	-	-	-
AC010170.1	ENSG00000178550	All_GENCODE	-	-	-	-	-
AC010226.4	ENSG00000249249	All_GENCODE	-	-	-	526.09	-
AC010240.2	ENSG00000235253	All_GENCODE	-	-	-	-	-
AC010243.1	ENSG00000197071	All_GENCODE	-	-	-	-	-
AC010296.1	ENSG00000256121	All_GENCODE	-	-	-	-	-
AC010335.1	ENSG00000256989	All_GENCODE	-	-	-	-	-
AC010368.2	ENSG00000269027	All_GENCODE	-	-	-	-	-
AC010423.1	ENSG00000226926	All_GENCODE	-	-	-	-	-
AC010441.1	ENSG00000269636	All_GENCODE	-	-	-	-	-
AC010468.2	ENSG00000249318	All_GENCODE	-	-	-	-	-
AC010468.3	ENSG00000250728	All_GENCODE	-	-	-	-	-
AC010492.2	ENSG00000235081	All_GENCODE	-	-	-	-	-
AC010492.4	ENSG00000249189	All_GENCODE	-	-	-	-	-
AC010492.5	ENSG00000240296	All_GENCODE	-	-	-	-	-
AC010504.2	ENSG00000267219	All_GENCODE	-	-	-	-	-
AC010518.3	ENSG00000240197	All_GENCODE	-	-	-	-	-
AC010524.2	ENSG00000268686	All_GENCODE	-	-	-	-	-
AC010524.4	ENSG00000268157	All_GENCODE	-	-	-	-	-
AC010525.1	ENSG00000203305	All_GENCODE	-	-	-	-	-
AC010525.6	ENSG00000267183	All_GENCODE	-	-	-	-	-
AC010547.9	ENSG00000261611	All_GENCODE	-	-	-	-	-
AC010620.1	ENSG00000256240	All_GENCODE	-	-	-	-	-
AC010641.1	ENSG00000267443	All_GENCODE	-	-	-	-	-
AC010642.1	ENSG00000267216	All_GENCODE	-	-	-	-	-
AC010646.3	ENSG00000269095	All_GENCODE	-	-	-	-	150.91
AC010649.1	ENSG00000267448	All_GENCODE	-	-	-	-	-
AC010723.1	ENSG00000223517	All_GENCODE	-	-	-	-	-
AC010729.1	ENSG00000242540	All_GENCODE	-	-	-	-	-
AC010729.2	ENSG00000236106	All_GENCODE	-	-	-	-	-
AC010729.3	ENSG00000237266	All_GENCODE	-	-	-	-	-
AC010731.2	ENSG00000228577	All_GENCODE	-	-	-	-	-
AC010731.3	ENSG00000231653	All_GENCODE	-	-	-	-	-
AC010731.4	ENSG00000235118	All_GENCODE	-	-	-	-	-
AC010733.4	ENSG00000228414	All_GENCODE	-	-	-	-	-
AC010744.1	ENSG00000232548	All_GENCODE	-	-	-	-	-
AC010745.1	ENSG00000226041	All_GENCODE	-	-	-	-	-
AC010745.2	ENSG00000228876	All_GENCODE	-	-	-	-	-
AC010745.3	ENSG00000231266	All_GENCODE	-	-	-	-	-
AC010745.4	ENSG00000232444	All_GENCODE	-	-	-	-	-
AC010746.3	ENSG00000225979	All_GENCODE	-	-	-	-	-
AC010760.1	ENSG00000269182	All_GENCODE	-	-	-	-	-
AC010761.10	ENSG00000265840	All_GENCODE	-	-	-	-	-
AC010761.13	ENSG00000265205	All_GENCODE	-	-	-	-	-
AC010761.14	ENSG00000267729	All_GENCODE	-	-	-	-	-
AC010761.6	ENSG00000265073	All_GENCODE	-	-	-	-	-
AC010761.8	ENSG00000264577	All_GENCODE	-	-	-	-	-
AC010761.9	ENSG00000265474	All_GENCODE	-	-	-	-	-
AC010877.1	ENSG00000269291	All_GENCODE	-	-	-	-	-
AC010880.1	ENSG00000224400	All_GENCODE	-	-	-	-	-
AC010883.5	ENSG00000234936	All_GENCODE	-	-	-	-	-
AC010884.1	ENSG00000224509	All_GENCODE	-	-	-	-	-
AC010890.1	ENSG00000226953	All_GENCODE	-	-	-	-	-
AC010891.2	ENSG00000228379	All_GENCODE	-	-	-	-	-
AC010894.3	ENSG00000226853	All_GENCODE	-	-	-	-	-
AC010894.4	ENSG00000179997	All_GENCODE	-	-	-	-	-
AC010894.5	ENSG00000237798	All_GENCODE	-	-	-	-	-
AC010907.2	ENSG00000237370	All_GENCODE	-	-	-	-	-
AC010907.5	ENSG00000224661	All_GENCODE	-	-	-	-	-
AC010967.2	ENSG00000228033	All_GENCODE	-	-	-	-	-
AC010967.3	ENSG00000232604	All_GENCODE	-	-	-	-	-
AC010969.1	ENSG00000188525	All_GENCODE	-	-	-	-	-
AC010971.1	ENSG00000234686	All_GENCODE	-	-	-	-	-
AC010974.3	ENSG00000230065	All_GENCODE	-	-	-	-	-
AC010975.1	ENSG00000229385	All_GENCODE	-	-	-	-	-
AC010975.2	ENSG00000230237	All_GENCODE	-	-	-	-	-
AC010976.2	ENSG00000231731	All_GENCODE	-	-	-	-	-
AC010980.2	ENSG00000237732	All_GENCODE	-	-	-	-	-
AC010982.1	ENSG00000234199	All_GENCODE	-	-	-	-	-
AC010982.2	ENSG00000235242	All_GENCODE	-	-	-	-	-
AC010983.1	ENSG00000235056	All_GENCODE	-	-	-	-	-
AC010987.5	ENSG00000235495	All_GENCODE	-	-	-	-	-
AC010987.6	ENSG00000237013	All_GENCODE	-	-	-	-	-
AC011193.1	ENSG00000225582	All_GENCODE	-	-	-	-	-
AC011196.3	ENSG00000235518	All_GENCODE	-	-	-	-	-
AC011239.1	ENSG00000224361	All_GENCODE	-	-	-	-	492.74
AC011243.1	ENSG00000223430	All_GENCODE	-	-	-	-	-
AC011247.3	ENSG00000235586	All_GENCODE	-	-	-	-	-
AC011284.3	ENSG00000236510	All_GENCODE	-	-	-	-	-
AC011286.1	ENSG00000232328	All_GENCODE	-	-	-	-	-
AC011288.2	ENSG00000229618	All_GENCODE	-	-	-	-	-
AC011290.4	ENSG00000227172	All_GENCODE	-	-	-	-	-
AC011294.3	ENSG00000233539	All_GENCODE	-	-	-	-	-
AC011306.1	ENSG00000229805	All_GENCODE	-	-	-	-	-
AC011306.2	ENSG00000226702	All_GENCODE	-	-	-	-	-
AC011308.1	ENSG00000268857	All_GENCODE	-	-	-	-	-
AC011330.5	ENSG00000249839	All_GENCODE	-	-	-	-	-
AC011343.1	ENSG00000253311	All_GENCODE	-	-	-	-	-
AC011366.3	ENSG00000254106	All_GENCODE	-	-	-	-	-
AC011385.1	ENSG00000197830	All_GENCODE	-	-	-	-	-
AC011385.2	ENSG00000232129	All_GENCODE	-	-	-	-	-
AC011431.1	ENSG00000223539	All_GENCODE	-	-	-	-	-
AC011475.1	ENSG00000226104	All_GENCODE	-	-	-	-	-
AC011498.1	ENSG00000220693	All_GENCODE	-	-	-	-	-
AC011500.1	ENSG00000213922	All_GENCODE	-	-	-	-	-
AC011513.4	ENSG00000268833	All_GENCODE	-	-	-	-	-
AC011515.2	ENSG00000225370	All_GENCODE	-	-	-	-	-
AC011516.1	ENSG00000269796	All_GENCODE	-	-	-	-	-
AC011516.2	ENSG00000268038	All_GENCODE	-	-	-	-	-
AC011518.1	ENSG00000267204	All_GENCODE	-	-	-	-	-
AC011518.2	ENSG00000267133	All_GENCODE	-	-	-	-	-
AC011523.2	ENSG00000267968	All_GENCODE	-	-	-	-	-
AC011524.1	ENSG00000267528	All_GENCODE	-	-	-	-	-
AC011524.2	ENSG00000267027	All_GENCODE	-	-	-	-	-
AC011524.3	ENSG00000267240	All_GENCODE	-	-	-	-	-
AC011525.2	ENSG00000261400	All_GENCODE	-	-	-	-	-
AC011525.4	ENSG00000267465	All_GENCODE	-	-	-	-	-
AC011526.1	ENSG00000267107	All_GENCODE	-	-	-	-	-
AC011530.4	ENSG00000268434	All_GENCODE	-	-	-	-	-
AC011551.3	ENSG00000268423	All_GENCODE	-	-	-	-	-
AC011625.1	ENSG00000223436	All_GENCODE	-	-	-	-	-
AC011648.1	ENSG00000259252	All_GENCODE	-	-	-	-	-
AC011718.1	ENSG00000216522	All_GENCODE	-	-	-	-	-
AC011718.2	ENSG00000223579	All_GENCODE	-	-	-	-	-
AC011718.3	ENSG00000227005	All_GENCODE	-	-	-	-	-
AC011737.2	ENSG00000204196	All_GENCODE	-	-	-	-	-
AC011738.4	ENSG00000231638	All_GENCODE	-	-	-	-	-
AC011742.3	ENSG00000231655	All_GENCODE	-	-	-	-	-
AC011742.5	ENSG00000227133	All_GENCODE	-	-	-	-	-
AC011747.3	ENSG00000231435	All_GENCODE	-	-	-	-	-
AC011747.4	ENSG00000236008	All_GENCODE	-	-	-	-	-
AC011747.6	ENSG00000231083	All_GENCODE	-	-	-	-	-
AC011747.7	ENSG00000235092	All_GENCODE	-	-	-	-	-
AC011752.1	ENSG00000231204	All_GENCODE	-	-	-	-	-
AC011753.5	ENSG00000230696	All_GENCODE	-	-	-	-	-
AC011753.6	ENSG00000230603	All_GENCODE	-	-	-	-	-
AC011754.1	ENSG00000224879	All_GENCODE	-	-	-	-	-
AC011891.5	ENSG00000229233	All_GENCODE	-	-	-	-	-
AC011893.3	ENSG00000226806	All_GENCODE	-	-	-	-	-
AC011897.1	ENSG00000265629	All_GENCODE	-	-	-	-	-
AC011897.2	ENSG00000228505	All_GENCODE	-	-	-	-	-
AC011899.10	ENSG00000231980	All_GENCODE	-	-	-	-	-
AC011899.9	ENSG00000233038	All_GENCODE	-	-	-	-	-
AC011901.2	ENSG00000224612	All_GENCODE	-	-	-	-	-
AC011933.1	ENSG00000257073	All_GENCODE	-	-	-	-	-
AC011995.1	ENSG00000237720	All_GENCODE	-	-	-	-	-
AC011995.3	ENSG00000228391	All_GENCODE	-	-	-	-	-
AC011997.1	ENSG00000222017	All_GENCODE	-	-	-	-	-
AC011998.1	ENSG00000236664	All_GENCODE	-	-	-	-	-
AC012005.2	ENSG00000172332	All_GENCODE	-	-	-	-	-
AC012065.4	ENSG00000227047	All_GENCODE	-	-	-	-	-
AC012067.1	ENSG00000269464	All_GENCODE	-	-	-	-	-
AC012074.1	ENSG00000179061	All_GENCODE	-	-	-	-	-
AC012074.2	ENSG00000235072	All_GENCODE	-	-	-	-	-
AC012075.2	ENSG00000235519	All_GENCODE	-	-	-	-	-
AC012123.1	ENSG00000228835	All_GENCODE	-	-	-	-	-
AC012146.7	ENSG00000234327	All_GENCODE	-	-	-	-	-
AC012307.2	ENSG00000228873	All_GENCODE	-	-	-	-	-
AC012309.5	ENSG00000226686	All_GENCODE	-	-	-	-	-
AC012314.20	ENSG00000223660	All_GENCODE	-	-	-	-	-
AC012314.8	ENSG00000237017	All_GENCODE	-	-	-	-	-
AC012317.1	ENSG00000224310	All_GENCODE	-	-	-	-	-
AC012322.1	ENSG00000261028	All_GENCODE	-	-	-	-	-
AC012354.6	ENSG00000225156	All_GENCODE	-	-	-	-	-
AC012358.4	ENSG00000227799	All_GENCODE	-	-	-	-	-
AC012358.7	ENSG00000203327	All_GENCODE	-	-	-	-	-
AC012358.8	ENSG00000240401	All_GENCODE	-	-	-	-	-
AC012360.1	ENSG00000268556	All_GENCODE	-	-	-	-	-
AC012360.4	ENSG00000235319	All_GENCODE	-	-	-	-	-
AC012360.6	ENSG00000238273	All_GENCODE	-	-	-	-	-
AC012361.1	ENSG00000236436	All_GENCODE	-	-	-	-	-
AC012363.13	ENSG00000235840	All_GENCODE	-	-	-	-	-
AC012363.4	ENSG00000224789	All_GENCODE	-	-	-	-	-
AC012363.8	ENSG00000227788	All_GENCODE	-	-	-	-	-
AC012368.1	ENSG00000228079	All_GENCODE	-	-	-	-	-
AC012370.2	ENSG00000232693	All_GENCODE	-	-	-	-	-
AC012370.3	ENSG00000234255	All_GENCODE	-	-	-	-	-
AC012379.1	ENSG00000235883	All_GENCODE	-	-	-	-	-
AC012441.1	ENSG00000251564	All_GENCODE	-	-	-	-	-
AC012442.5	ENSG00000243389	All_GENCODE	-	-	-	-	-
AC012442.6	ENSG00000228251	All_GENCODE	-	-	-	-	-
AC012445.1	ENSG00000229550	All_GENCODE	-	-	-	-	-
AC012451.1	ENSG00000237532	All_GENCODE	-	-	-	-	-
AC012456.3	ENSG00000203643	All_GENCODE	-	-	-	-	-
AC012456.4	ENSG00000230790	All_GENCODE	-	-	-	-	-
AC012457.2	ENSG00000230452	All_GENCODE	-	-	-	-	-
AC012462.1	ENSG00000230695	All_GENCODE	-	-	-	-	-
AC012462.2	ENSG00000225166	All_GENCODE	-	-	-	-	-
AC012462.3	ENSG00000228618	All_GENCODE	-	-	-	-	-
AC012485.1	ENSG00000268396	All_GENCODE	-	-	-	-	-
AC012485.2	ENSG00000232306	All_GENCODE	-	-	-	-	-
AC012487.2	ENSG00000214184	All_GENCODE	-	-	-	-	-
AC012494.1	ENSG00000229494	All_GENCODE	-	-	-	-	-
AC012499.1	ENSG00000229941	All_GENCODE	-	-	-	-	-
AC012501.2	ENSG00000227400	All_GENCODE	-	-	-	-	-
AC012506.1	ENSG00000223530	All_GENCODE	-	-	-	-	-
AC012506.2	ENSG00000233714	All_GENCODE	-	-	-	-	-
AC012506.3	ENSG00000223634	All_GENCODE	-	-	-	-	-
AC012506.4	ENSG00000235497	All_GENCODE	-	-	-	-	-
AC012507.3	ENSG00000232520	All_GENCODE	-	-	-	-	-
AC012507.4	ENSG00000230385	All_GENCODE	-	-	-	-	-
AC012513.6	ENSG00000231092	All_GENCODE	-	-	-	-	-
AC012593.1	ENSG00000226994	All_GENCODE	-	-	-	-	-
AC012594.1	ENSG00000231898	All_GENCODE	-	-	-	-	-
AC012613.2	ENSG00000253406	All_GENCODE	-	-	-	-	-
AC012615.1	ENSG00000198683	All_GENCODE	-	-	-	-	-
AC012668.1	ENSG00000234938	All_GENCODE	-	-	-	-	-
AC012668.2	ENSG00000237525	All_GENCODE	-	-	-	-	-
AC012668.3	ENSG00000227981	All_GENCODE	-	-	-	-	-
AC012671.2	ENSG00000224291	All_GENCODE	-	-	-	-	-
AC013248.2	ENSG00000226130	All_GENCODE	-	-	-	-	-
AC013264.2	ENSG00000231621	All_GENCODE	-	-	-	-	-
AC013268.3	ENSG00000235721	All_GENCODE	-	-	-	-	-
AC013269.3	ENSG00000225819	All_GENCODE	-	-	-	-	-
AC013269.4	ENSG00000225341	All_GENCODE	-	-	-	-	-
AC013269.5	ENSG00000184761	All_GENCODE	-	-	-	-	-
AC013271.3	ENSG00000186148	All_GENCODE	-	-	-	-	-
AC013275.2	ENSG00000231013	All_GENCODE	-	-	-	-	-
AC013394.2	ENSG00000272888	All_GENCODE	-	-	-	246.14	-
AC013401.1	ENSG00000229395	All_GENCODE	-	-	-	-	-
AC013401.2	ENSG00000232227	All_GENCODE	-	-	-	-	-
AC013402.3	ENSG00000236109	All_GENCODE	-	-	-	-	-
AC013402.4	ENSG00000231626	All_GENCODE	-	-	-	-	-
AC013402.5	ENSG00000230690	All_GENCODE	-	-	-	-	-
AC013403.13	ENSG00000236099	All_GENCODE	-	-	-	-	-
AC013429.4	ENSG00000234658	All_GENCODE	-	-	-	-	-
AC013436.6	ENSG00000228596	All_GENCODE	-	-	-	-	-
AC013437.6	ENSG00000225476	All_GENCODE	-	-	-	-	-
AC013439.4	ENSG00000233996	All_GENCODE	-	-	-	-	-
AC013448.1	ENSG00000231189	All_GENCODE	-	-	-	-	-
AC013448.2	ENSG00000235610	All_GENCODE	-	-	-	-	-
AC013460.1	ENSG00000229727	All_GENCODE	-	-	-	-	-
AC013463.2	ENSG00000236283	All_GENCODE	-	-	-	-	-
AC013467.1	ENSG00000227180	All_GENCODE	-	-	-	-	-
AC013468.1	ENSG00000231145	All_GENCODE	-	-	-	-	-
AC013469.1	ENSG00000267963	All_GENCODE	-	-	-	-	-
AC013470.8	ENSG00000224667	All_GENCODE	-	-	-	-	-
AC013472.3	ENSG00000205500	All_GENCODE	-	-	-	-	-
AC013472.4	ENSG00000230286	All_GENCODE	-	-	-	-	-
AC013480.2	ENSG00000226398	All_GENCODE	-	-	-	-	-
AC013718.1	ENSG00000255674	All_GENCODE	-	-	-	-	-
AC013727.1	ENSG00000232597	All_GENCODE	-	-	-	-	-
AC013727.2	ENSG00000236141	All_GENCODE	-	-	-	-	-
AC013733.3	ENSG00000234595	All_GENCODE	-	-	-	-	-
AC013733.4	ENSG00000225570	All_GENCODE	-	-	-	-	-
AC015688.3	ENSG00000266728	All_GENCODE	-	-	-	-	-
AC015691.13	ENSG00000239920	All_GENCODE	-	-	-	-	-
AC015815.1	ENSG00000203314	All_GENCODE	-	-	-	-	-
AC015815.2	ENSG00000203315	All_GENCODE	-	-	-	-	-
AC015815.3	ENSG00000203316	All_GENCODE	-	-	-	-	-
AC015815.4	ENSG00000203317	All_GENCODE	-	-	-	-	-
AC015815.5	ENSG00000203318	All_GENCODE	-	-	-	-	-
AC015815.6	ENSG00000213135	All_GENCODE	-	-	-	-	-
AC015815.7	ENSG00000225646	All_GENCODE	-	-	-	-	-
AC015815.8	ENSG00000228733	All_GENCODE	-	-	-	-	-
AC015818.3	ENSG00000205215	All_GENCODE	-	-	-	-	-
AC015849.13	ENSG00000267347	All_GENCODE	-	-	-	-	-
AC015849.16	ENSG00000266999	All_GENCODE	-	-	-	-	-
AC015849.19	ENSG00000267025	All_GENCODE	-	-	-	-	-
AC015849.2	ENSG00000237805	All_GENCODE	-	-	-	-	-
AC015871.1	ENSG00000180725	All_GENCODE	-	-	-	-	-
AC015922.5	ENSG00000227790	All_GENCODE	-	-	-	-	-
AC015922.6	ENSG00000237057	All_GENCODE	-	-	-	-	-
AC015923.1	ENSG00000226797	All_GENCODE	-	-	-	-	-
AC015933.2	ENSG00000227279	All_GENCODE	-	-	-	-	-
AC015936.3	ENSG00000224911	All_GENCODE	-	-	-	-	-
AC015969.3	ENSG00000203395	All_GENCODE	-	-	-	-	-
AC015971.2	ENSG00000228363	All_GENCODE	-	-	-	-	-
AC015977.6	ENSG00000225378	All_GENCODE	-	-	-	-	-
AC015987.1	ENSG00000224746	All_GENCODE	-	-	-	-	-
AC015989.1	ENSG00000215431	All_GENCODE	-	-	-	-	-
AC016292.1	ENSG00000235361	All_GENCODE	-	-	-	-	-
AC016561.1	ENSG00000236068	All_GENCODE	-	-	-	-	-
AC016582.2	ENSG00000225868	All_GENCODE	-	-	-	-	-
AC016626.2	ENSG00000267616	All_GENCODE	-	-	-	-	-
AC016629.3	ENSG00000269600	All_GENCODE	-	-	-	-	-
AC016629.8	ENSG00000267858	All_GENCODE	-	-	-	-	-
AC016644.1	ENSG00000235635	All_GENCODE	-	-	-	-	-
AC016682.1	ENSG00000230645	All_GENCODE	-	-	-	-	-
AC016683.5	ENSG00000234174	All_GENCODE	-	-	-	-	-
AC016694.2	ENSG00000224917	All_GENCODE	-	-	-	-	-
AC016700.2	ENSG00000233060	All_GENCODE	-	-	-	-	-
AC016700.3	ENSG00000226505	All_GENCODE	-	-	-	-	-
AC016700.5	ENSG00000231327	All_GENCODE	-	-	-	-	-
AC016710.1	ENSG00000229131	All_GENCODE	-	-	-	-	-
AC016716.2	ENSG00000224731	All_GENCODE	-	-	-	-	-
AC016722.3	ENSG00000226548	All_GENCODE	-	-	-	-	-
AC016722.4	ENSG00000228925	All_GENCODE	-	-	-	-	-
AC016723.4	ENSG00000235335	All_GENCODE	-	-	-	-	-
AC016730.1	ENSG00000227718	All_GENCODE	-	-	-	-	-
AC016734.1	ENSG00000203415	All_GENCODE	-	-	-	-	-
AC016735.1	ENSG00000224739	All_GENCODE	-	-	-	-	-
AC016735.2	ENSG00000231826	All_GENCODE	-	-	-	-	-
AC016735.3	ENSG00000233978	All_GENCODE	-	-	-	-	-
AC016738.3	ENSG00000230140	All_GENCODE	-	-	-	-	-
AC016738.4	ENSG00000223947	All_GENCODE	-	-	-	-	-
AC016745.3	ENSG00000234997	All_GENCODE	-	-	-	-	-
AC016751.2	ENSG00000229779	All_GENCODE	-	-	-	-	-
AC016751.3	ENSG00000235047	All_GENCODE	-	-	-	-	-
AC016752.1	ENSG00000267935	All_GENCODE	-	-	-	-	-
AC016757.3	ENSG00000186235	All_GENCODE	-	-	-	-	-
AC016768.1	ENSG00000232451	All_GENCODE	-	-	-	-	-
AC016772.4	ENSG00000226072	All_GENCODE	-	-	-	-	-
AC016773.1	ENSG00000218422	All_GENCODE	-	-	-	-	-
AC016831.6	ENSG00000264307	All_GENCODE	-	-	-	-	-
AC016831.7	ENSG00000263619	All_GENCODE	-	-	-	-	-
AC016885.1	ENSG00000268080	All_GENCODE	-	-	-	-	-
AC016903.1	ENSG00000236634	All_GENCODE	-	-	-	-	-
AC016903.2	ENSG00000237843	All_GENCODE	-	-	-	-	-
AC016907.2	ENSG00000225943	All_GENCODE	-	-	-	-	-
AC016907.3	ENSG00000233862	All_GENCODE	-	-	-	-	-
AC016909.1	ENSG00000233729	All_GENCODE	-	-	-	-	-
AC016910.1	ENSG00000232377	All_GENCODE	-	-	-	-	-
AC016912.3	ENSG00000228100	All_GENCODE	-	-	-	-	-
AC016994.2	ENSG00000227294	All_GENCODE	-	-	-	-	-
AC016995.3	ENSG00000231367	All_GENCODE	-	-	-	-	-
AC016999.2	ENSG00000229915	All_GENCODE	-	-	-	-	-
AC017002.1	ENSG00000240350	All_GENCODE	-	-	-	-	-
AC017002.2	ENSG00000224959	All_GENCODE	-	-	-	-	-
AC017002.4	ENSG00000225744	All_GENCODE	-	-	-	-	-
AC017006.2	ENSG00000232696	All_GENCODE	-	-	-	-	-
AC017006.3	ENSG00000231336	All_GENCODE	-	-	-	-	-
AC017019.1	ENSG00000232617	All_GENCODE	-	-	-	-	-
AC017028.1	ENSG00000213828	All_GENCODE	-	-	-	-	-
AC017035.2	ENSG00000224442	All_GENCODE	-	-	-	-	-
AC017048.1	ENSG00000229434	All_GENCODE	-	-	-	-	-
AC017048.2	ENSG00000236231	All_GENCODE	-	-	-	-	-
AC017053.1	ENSG00000234275	All_GENCODE	-	-	-	-	-
AC017060.1	ENSG00000226598	All_GENCODE	-	-	-	-	-
AC017074.1	ENSG00000233479	All_GENCODE	-	-	-	-	-
AC017074.2	ENSG00000227359	All_GENCODE	-	-	-	-	-
AC017076.5	ENSG00000225964	All_GENCODE	-	-	-	-	-
AC017101.10	ENSG00000227227	All_GENCODE	-	-	-	-	-
AC017104.2	ENSG00000233538	All_GENCODE	-	-	-	-	-
AC017104.6	ENSG00000224376	All_GENCODE	-	-	-	140.22	-
AC017116.11	ENSG00000239775	All_GENCODE	-	-	-	-	-
AC018359.1	ENSG00000226320	All_GENCODE	-	-	-	-	-
AC018359.3	ENSG00000227498	All_GENCODE	-	-	-	-	-
AC018462.2	ENSG00000229839	All_GENCODE	-	-	-	-	-
AC018464.3	ENSG00000234520	All_GENCODE	-	-	-	-	-
AC018470.4	ENSG00000231453	All_GENCODE	-	-	-	-	-
AC018495.3	ENSG00000230599	All_GENCODE	-	-	-	-	-
AC018512.1	ENSG00000268488	All_GENCODE	-	-	-	-	-
AC018638.1	ENSG00000229413	All_GENCODE	-	-	-	-	-
AC018643.4	ENSG00000225144	All_GENCODE	-	-	-	-	-
AC018647.3	ENSG00000227544	All_GENCODE	-	-	-	-	-
